Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP053398.1	700586	701350		plus	pyruvate dehydrogenase complex transcriptional repressor PdhR	pdhR		protein-coding			WP_004947949.1	pyruvate dehydrogenase complex transcriptional repressor PdhR	254	HL670_RS03110
NZ_CP053398.1	701516	704179		plus	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		protein-coding			WP_004947944.1	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	887	HL670_RS03115
NZ_CP053398.1	704193	706082		plus	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	aceF		protein-coding			WP_062792702.1	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	629	HL670_RS03120
NZ_CP053398.1	706317	707741		plus	dihydrolipoyl dehydrogenase	lpdA		protein-coding			WP_004947933.1	dihydrolipoyl dehydrogenase	474	HL670_RS03125
NZ_CP053398.1	707841	707963		minus	hypothetical protein			protein-coding			WP_006327883.1	hypothetical protein	40	HL670_RS27115
NZ_CP053398.1	708860	711457		plus	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB		protein-coding			WP_004947931.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	865	HL670_RS03130
NZ_CP053398.1	711596	711958		plus	protein YacL	yacL		protein-coding			WP_006327881.1	protein YacL	120	HL670_RS03135
NZ_CP053398.1	712000	712794		minus	adenosylmethionine decarboxylase	speD		protein-coding			WP_004947924.1	adenosylmethionine decarboxylase	264	HL670_RS03140
NZ_CP053398.1	712821	713684		minus	polyamine aminopropyltransferase	speE		protein-coding			WP_004947920.1	polyamine aminopropyltransferase	287	HL670_RS03145
NZ_CP053398.1	713796	714143		minus	YacC family pilotin-like protein			protein-coding			WP_006327880.1	YacC family pilotin-like protein	115	HL670_RS03150
NZ_CP053398.1	714412	716070		plus	multicopper oxidase CueO	cueO		protein-coding			WP_062792701.1	multicopper oxidase CueO	552	HL670_RS03155
NZ_CP053398.1	716158	716694		plus	hypoxanthine phosphoribosyltransferase	hpt		protein-coding			WP_004947911.1	hypoxanthine phosphoribosyltransferase	178	HL670_RS03160
NZ_CP053398.1	716745	717407		minus	carbonate dehydratase	can		protein-coding			WP_004947908.1	carbonate dehydratase	220	HL670_RS03165
NZ_CP053398.1	717598	718521		plus	ABC transporter ATP-binding protein			protein-coding			WP_004947905.1	ABC transporter ATP-binding protein	307	HL670_RS03170
NZ_CP053398.1	718518	719288		plus	ABC transporter permease			protein-coding			WP_004947902.1	ABC transporter permease	256	HL670_RS03175
NZ_CP053398.1	719464	720792		plus	polysaccharide deacetylase family protein			protein-coding			WP_252978580.1	polysaccharide deacetylase family protein	442	HL670_RS03180
NZ_CP053398.1	720780	721160		minus	aspartate 1-decarboxylase	panD		protein-coding			WP_004947897.1	aspartate 1-decarboxylase	126	HL670_RS03185
NZ_CP053398.1	721296	722150		minus	pantoate--beta-alanine ligase	panC		protein-coding			WP_020439729.1	pantoate--beta-alanine ligase	284	HL670_RS03190
NZ_CP053398.1	722173	722967		minus	3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		protein-coding			WP_006327867.1	3-methyl-2-oxobutanoate hydroxymethyltransferase	264	HL670_RS03195
NZ_CP053398.1	723126	723788		plus	quorum sensing response regulator transcription factor QseB	qseB		protein-coding			WP_062792700.1	quorum sensing response regulator transcription factor QseB	220	HL670_RS03200
NZ_CP053398.1	723785	725143		plus	quorum sensing histidine kinase QseC	qseC		protein-coding			WP_006327864.1	quorum sensing histidine kinase QseC	452	HL670_RS03205
NZ_CP053398.1	725168	725668		minus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		protein-coding			WP_004947882.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	166	HL670_RS03210
NZ_CP053398.1	725668	726987		minus	uncharacterized gene	pcnB		pseudogene						HL670_RS03215
NZ_CP053398.1	727283	728182		minus	tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		protein-coding			WP_062792699.1	tRNA glutamyl-Q(34) synthetase GluQRS	299	HL670_RS03220
NZ_CP053398.1	728255	728710		minus	RNA polymerase-binding protein DksA	dksA		protein-coding			WP_004947862.1	RNA polymerase-binding protein DksA	151	HL670_RS03225
NZ_CP053398.1	728893	729600		minus	DNA/RNA nuclease SfsA	sfsA		protein-coding			WP_006327861.1	DNA/RNA nuclease SfsA	235	HL670_RS03230
NZ_CP053398.1	729597	730139		minus	RNA 2',3'-cyclic phosphodiesterase	thpR		protein-coding			WP_062792698.1	RNA 2',3'-cyclic phosphodiesterase	180	HL670_RS03235
NZ_CP053398.1	730220	732658		plus	ATP-dependent helicase HrpB	hrpB		protein-coding			WP_171407027.1	ATP-dependent helicase HrpB	812	HL670_RS03240
NZ_CP053398.1	732948	735455		plus	bifunctional glycosyl transferase/transpeptidase	mrcB		protein-coding			WP_062792696.1	bifunctional glycosyl transferase/transpeptidase	835	HL670_RS03245
NZ_CP053398.1	735704	737899		plus	ferrichrome porin FhuA	fhuA		protein-coding			WP_020439727.1	ferrichrome porin FhuA	731	HL670_RS03250
NZ_CP053398.1	737947	738744		plus	Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC	fhuC		protein-coding			WP_004947844.1	Fe3+-hydroxamate ABC transporter ATP-binding protein FhuC	265	HL670_RS03255
NZ_CP053398.1	738744	739652		plus	Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD	fhuD		protein-coding			WP_062792695.1	Fe(3+)-hydroxamate ABC transporter substrate-binding protein FhuD	302	HL670_RS03260
NZ_CP053398.1	739649	741637		plus	Fe(3+)-hydroxamate ABC transporter permease FhuB	fhuB		protein-coding			WP_062792694.1	Fe(3+)-hydroxamate ABC transporter permease FhuB	662	HL670_RS03265
NZ_CP053398.1	741947	742099		plus	Hok/Gef family protein			protein-coding			WP_013814445.1	Hok/Gef family protein	50	HL670_RS03270
NZ_CP053398.1	742225	743379		minus	methionine adenosyltransferase	metK		protein-coding			WP_004947833.1	methionine adenosyltransferase	384	HL670_RS03275
NZ_CP053398.1	744342	746318		plus	biosynthetic arginine decarboxylase	speA		protein-coding			WP_062792693.1	biosynthetic arginine decarboxylase	658	HL670_RS03285
NZ_CP053398.1	747208	747375		minus	hypothetical protein			protein-coding			WP_162493398.1	hypothetical protein	55	HL670_RS03290
NZ_CP053398.1	747481	748401		plus	agmatinase	speB		protein-coding			WP_004947828.1	agmatinase	306	HL670_RS03295
NZ_CP053398.1	748574	749437		plus	23S rRNA pseudouridine(2604) synthase RluF	rluF		protein-coding			WP_004947825.1	23S rRNA pseudouridine(2604) synthase RluF	287	HL670_RS03300
NZ_CP053398.1	749798	750115		plus	non-heme iron oxygenase ferredoxin subunit			protein-coding			WP_004947822.1	non-heme iron oxygenase ferredoxin subunit	105	HL670_RS03305
NZ_CP053398.1	750118	750426		plus	hypothetical protein			protein-coding			WP_004947819.1	hypothetical protein	102	HL670_RS03310
NZ_CP053398.1	750445	751488		plus	aromatic ring-hydroxylating dioxygenase subunit alpha			protein-coding			WP_062792692.1	aromatic ring-hydroxylating dioxygenase subunit alpha	347	HL670_RS03315
NZ_CP053398.1	751485	752240		plus	SDR family oxidoreductase			protein-coding			WP_062792691.1	SDR family oxidoreductase	251	HL670_RS03320
NZ_CP053398.1	752266	753060		plus	IclR family transcriptional regulator			protein-coding			WP_004947809.1	IclR family transcriptional regulator	264	HL670_RS03325
NZ_CP053398.1	753170	754111		plus	VOC family protein			protein-coding			WP_062792690.1	VOC family protein	313	HL670_RS03330
NZ_CP053398.1	754108	755319		plus	FAD-dependent oxidoreductase			protein-coding			WP_062792689.1	FAD-dependent oxidoreductase	403	HL670_RS03335
NZ_CP053398.1	755343	756605		plus	MFS transporter			protein-coding			WP_062792688.1	MFS transporter	420	HL670_RS03340
NZ_CP053398.1	756635	757159		plus	cupin domain-containing protein			protein-coding			WP_017893910.1	cupin domain-containing protein	174	HL670_RS03345
NZ_CP053398.1	757159	757975		plus	uncharacterized gene			pseudogene						HL670_RS03350
NZ_CP053398.1	757972	758766		plus	SDR family oxidoreductase			protein-coding			WP_062792686.1	SDR family oxidoreductase	264	HL670_RS03355
NZ_CP053398.1	758784	759578		plus	aspartate dehydrogenase			protein-coding			WP_006327812.1	aspartate dehydrogenase	264	HL670_RS03360
NZ_CP053398.1	759595	761064		plus	aldehyde dehydrogenase			protein-coding			WP_062792685.1	aldehyde dehydrogenase	489	HL670_RS03365
NZ_CP053398.1	761116	762756		plus	thiamine pyrophosphate-binding protein			protein-coding			WP_062792735.1	thiamine pyrophosphate-binding protein	546	HL670_RS03370
NZ_CP053398.1	762795	763547		minus	M48 family metallopeptidase			protein-coding			WP_004947785.1	M48 family metallopeptidase	250	HL670_RS03375
NZ_CP053398.1	763785	765779		plus	transketolase	tkt		protein-coding			WP_062792684.1	transketolase	664	HL670_RS03380
NZ_CP053398.1	765972	767060		plus	ABC transporter substrate-binding protein			protein-coding			WP_006327792.1	ABC transporter substrate-binding protein	362	HL670_RS03385
NZ_CP053398.1	767139	768908		plus	iron ABC transporter permease			protein-coding			WP_020439713.1	iron ABC transporter permease	589	HL670_RS03390
NZ_CP053398.1	768901	769971		plus	ABC transporter ATP-binding protein			protein-coding			WP_062792683.1	ABC transporter ATP-binding protein	356	HL670_RS03395
NZ_CP053398.1	770370	771386		plus	erythrose-4-phosphate dehydrogenase	epd		protein-coding			WP_004952579.1	erythrose-4-phosphate dehydrogenase	338	HL670_RS03400
NZ_CP053398.1	771459	772619		plus	phosphoglycerate kinase	pgk		protein-coding			WP_006327784.1	phosphoglycerate kinase	386	HL670_RS03405
NZ_CP053398.1	772736	773815		plus	class II fructose-bisphosphate aldolase	fbaA		protein-coding			WP_004952575.1	class II fructose-bisphosphate aldolase	359	HL670_RS03410
NZ_CP053398.1	773868	774536		minus	DUF1345 domain-containing protein			protein-coding			WP_062792682.1	DUF1345 domain-containing protein	222	HL670_RS03415
NZ_CP053398.1	774753	775619		plus	small-conductance mechanosensitive channel MscS	mscS		protein-coding			WP_006327780.1	small-conductance mechanosensitive channel MscS	288	HL670_RS03420
NZ_CP053398.1	775864	776403		plus	DUF2058 domain-containing protein			protein-coding			WP_004952566.1	DUF2058 domain-containing protein	179	HL670_RS03425
NZ_CP053398.1	776657	777355		minus	RluA family pseudouridine synthase			protein-coding			WP_062792681.1	RluA family pseudouridine synthase	232	HL670_RS03430
NZ_CP053398.1	777557	778258		minus	L-ribulose-5-phosphate 4-epimerase	araD		protein-coding			WP_004952559.1	L-ribulose-5-phosphate 4-epimerase	233	HL670_RS03435
NZ_CP053398.1	778252	779112		minus	L-ribulose-5-phosphate 3-epimerase			protein-coding			WP_004952556.1	L-ribulose-5-phosphate 3-epimerase	286	HL670_RS03440
NZ_CP053398.1	779114	779770		minus	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	ulaD		protein-coding			WP_006327776.1	3-keto-L-gulonate-6-phosphate decarboxylase UlaD	218	HL670_RS03445
NZ_CP053398.1	779767	781257		minus	FGGY-family carbohydrate kinase			protein-coding			WP_062792680.1	FGGY-family carbohydrate kinase	496	HL670_RS03450
NZ_CP053398.1	781257	782552		minus	MFS transporter			protein-coding			WP_004952545.1	MFS transporter	431	HL670_RS03455
NZ_CP053398.1	782650	783123		minus	YhcH/YjgK/YiaL family protein			protein-coding			WP_062792679.1	YhcH/YjgK/YiaL family protein	157	HL670_RS03460
NZ_CP053398.1	783137	784135		minus	3-dehydro-L-gulonate 2-dehydrogenase	yiaK		protein-coding			WP_006327774.1	3-dehydro-L-gulonate 2-dehydrogenase	332	HL670_RS03465
NZ_CP053398.1	784393	785253		minus	SMP-30/gluconolactonase/LRE family protein			protein-coding			WP_062792678.1	SMP-30/gluconolactonase/LRE family protein	286	HL670_RS03470
NZ_CP053398.1	785266	786366		minus	substrate-binding domain-containing protein			protein-coding			WP_004952532.1	substrate-binding domain-containing protein	366	HL670_RS03475
NZ_CP053398.1	786382	787464		minus	ABC transporter permease			protein-coding			WP_006327768.1	ABC transporter permease	360	HL670_RS03480
NZ_CP053398.1	787457	789010		minus	sugar ABC transporter ATP-binding protein			protein-coding			WP_062792677.1	sugar ABC transporter ATP-binding protein	517	HL670_RS03485
NZ_CP053398.1	789386	790204		plus	IclR family transcriptional regulator			protein-coding			WP_062792676.1	IclR family transcriptional regulator	272	HL670_RS03490
NZ_CP053398.1	790328	790945		plus	arginine exporter ArgO	argO		protein-coding			WP_004952524.1	arginine exporter ArgO	205	HL670_RS03495
NZ_CP053398.1	791056	791787		plus	oxidative stress defense protein			protein-coding			WP_004952521.1	oxidative stress defense protein	243	HL670_RS03500
NZ_CP053398.1	791838	792731		minus	LysR family transcriptional regulator ArgP			protein-coding			WP_006327766.1	LysR family transcriptional regulator ArgP	297	HL670_RS03505
NZ_CP053398.1	792936	793592		plus	ribose-5-phosphate isomerase RpiA	rpiA		protein-coding			WP_006327765.1	ribose-5-phosphate isomerase RpiA	218	HL670_RS03510
NZ_CP053398.1	793919	795157		plus	phosphoglycerate dehydrogenase	serA		protein-coding			WP_004952511.1	phosphoglycerate dehydrogenase	412	HL670_RS03515
NZ_CP053398.1	795202	795810		minus	5-formyltetrahydrofolate cyclo-ligase			protein-coding			WP_062792734.1	5-formyltetrahydrofolate cyclo-ligase	202	HL670_RS03520
NZ_CP053398.1	795839	796021		minus	6S RNA	ssrS		ncRNA						HL670_RS03525
NZ_CP053398.1	796063	796392		minus	cell division protein ZapA	zapA		protein-coding			WP_004931621.1	cell division protein ZapA	109	HL670_RS03530
NZ_CP053398.1	796713	797291		plus	YecA family protein			protein-coding			WP_062792733.1	YecA family protein	192	HL670_RS03535
NZ_CP053398.1	797352	798665		plus	Xaa-Pro aminopeptidase	pepP		protein-coding			WP_062792675.1	Xaa-Pro aminopeptidase	437	HL670_RS03540
NZ_CP053398.1	798670	799848		plus	2-octaprenyl-6-methoxyphenyl hydroxylase	ubiH		protein-coding			WP_062792674.1	2-octaprenyl-6-methoxyphenyl hydroxylase	392	HL670_RS03545
NZ_CP053398.1	799936	801138		plus	FAD-dependent 2-octaprenylphenol hydroxylase	ubiI		protein-coding			WP_004952495.1	FAD-dependent 2-octaprenylphenol hydroxylase	400	HL670_RS03550
NZ_CP053398.1	801276	802490		minus	hypothetical protein			protein-coding			WP_062792673.1	hypothetical protein	404	HL670_RS03555
NZ_CP053398.1	802491	803753		minus	ATP-grasp domain-containing protein			protein-coding			WP_062792672.1	ATP-grasp domain-containing protein	420	HL670_RS03560
NZ_CP053398.1	803778	804779		minus	radical SAM protein			protein-coding			WP_006327758.1	radical SAM protein	333	HL670_RS03565
NZ_CP053398.1	804804	805811		minus	C-terminal binding protein			protein-coding			WP_062792671.1	C-terminal binding protein	335	HL670_RS03570
NZ_CP053398.1	806672	807769		plus	glycine cleavage system aminomethyltransferase GcvT	gcvT		protein-coding			WP_062792670.1	glycine cleavage system aminomethyltransferase GcvT	365	HL670_RS03575
NZ_CP053398.1	807815	808201		plus	glycine cleavage system protein GcvH	gcvH		protein-coding			WP_004952479.1	glycine cleavage system protein GcvH	128	HL670_RS03580
NZ_CP053398.1	808423	811302		plus	aminomethyl-transferring glycine dehydrogenase	gcvP		protein-coding			WP_062792669.1	aminomethyl-transferring glycine dehydrogenase	959	HL670_RS03585
NZ_CP053398.1	811425	812390		plus	zinc-binding alcohol dehydrogenase family protein			protein-coding			WP_062792668.1	zinc-binding alcohol dehydrogenase family protein	321	HL670_RS03590
NZ_CP053398.1	812504	813910		minus	ATP-binding protein			protein-coding			WP_062792667.1	ATP-binding protein	468	HL670_RS03595
NZ_CP053398.1	813907	814575		minus	response regulator			protein-coding			WP_013814392.1	response regulator	222	HL670_RS03600
NZ_CP053398.1	814765	814998		plus	hypothetical protein			protein-coding			WP_071990201.1	hypothetical protein	77	HL670_RS03605
NZ_CP053398.1	815028	815840		plus	MipA/OmpV family protein			protein-coding			WP_062792666.1	MipA/OmpV family protein	270	HL670_RS03610
NZ_CP053398.1	815866	816611		plus	uncharacterized gene			pseudogene						HL670_RS03615
NZ_CP053398.1	816664	819804		minus	hypothetical protein			protein-coding			WP_062792664.1	hypothetical protein	1046	HL670_RS03620
NZ_CP053398.1	820130	820807		minus	GntR family transcriptional regulator			protein-coding			WP_004952459.1	GntR family transcriptional regulator	225	HL670_RS03625
NZ_CP053398.1	820936	821649		plus	DUF2848 domain-containing protein			protein-coding			WP_062792663.1	DUF2848 domain-containing protein	237	HL670_RS03630
NZ_CP053398.1	821649	822998		plus	amidase			protein-coding			WP_062792662.1	amidase	449	HL670_RS03635
NZ_CP053398.1	823051	823704		plus	hypothetical protein			protein-coding			WP_062792661.1	hypothetical protein	217	HL670_RS03640
NZ_CP053398.1	823701	825025		plus	uncharacterized gene			pseudogene						HL670_RS03645
NZ_CP053398.1	825073	825681		minus	HD domain-containing protein			protein-coding			WP_004952444.1	HD domain-containing protein	202	HL670_RS03650
NZ_CP053398.1	825872	826549		plus	hemolysin III family protein			protein-coding			WP_004952439.1	hemolysin III family protein	225	HL670_RS03655
NZ_CP053398.1	826713	827210		plus	DUF2165 domain-containing protein			protein-coding			WP_062792659.1	DUF2165 domain-containing protein	165	HL670_RS03660
NZ_CP053398.1	827264	828250		minus	tRNA-modifying protein YgfZ	ygfZ		protein-coding			WP_062792658.1	tRNA-modifying protein YgfZ	328	HL670_RS03665
NZ_CP053398.1	828575	828841		plus	FAD assembly factor SdhE	sdhE		protein-coding			WP_004952428.1	FAD assembly factor SdhE	88	HL670_RS03670
NZ_CP053398.1	828822	829244		plus	protein YgfX			protein-coding			WP_004952425.1	protein YgfX	140	HL670_RS03675
NZ_CP053398.1	829244	829939		plus	two-component system response regulator CreB	creB		protein-coding			WP_062792657.1	two-component system response regulator CreB	231	HL670_RS03680
NZ_CP053398.1	829936	831354		plus	two-component system sensor histidine kinase CreC	creC		protein-coding			WP_062792656.1	two-component system sensor histidine kinase CreC	472	HL670_RS03685
NZ_CP053398.1	831439	832803		plus	cell envelope integrity protein CreD	creD		protein-coding			WP_004952415.1	cell envelope integrity protein CreD	454	HL670_RS03690
NZ_CP053398.1	832841	833359		minus	flavodoxin FldB	fldB		protein-coding			WP_004952413.1	flavodoxin FldB	172	HL670_RS03695
NZ_CP053398.1	833466	834365		plus	site-specific tyrosine recombinase XerD	xerD		protein-coding			WP_062792655.1	site-specific tyrosine recombinase XerD	299	HL670_RS03700
NZ_CP053398.1	834393	835109		plus	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	dsbC		protein-coding			WP_062792654.1	bifunctional protein-disulfide isomerase/oxidoreductase DsbC	238	HL670_RS03705
NZ_CP053398.1	835116	836848		plus	uncharacterized gene	recJ		pseudogene						HL670_RS03710
NZ_CP053398.1	837015	838113		plus	peptide chain release factor 2	prfB		protein-coding			WP_100220763.1	peptide chain release factor 2	365	HL670_RS03715
NZ_CP053398.1	838123	839640		plus	lysine--tRNA ligase	lysS		protein-coding			WP_004952400.1	lysine--tRNA ligase	505	HL670_RS03720
NZ_CP053398.1	839811	839884		plus	tRNA-Gly			tRNA						HL670_RS03725
NZ_CP053398.1	840049	841263		plus	tyrosine-type recombinase/integrase			protein-coding			WP_062792652.1	tyrosine-type recombinase/integrase	404	HL670_RS03730
NZ_CP053398.1	841492	842169		plus	protein kinase			protein-coding			WP_252978581.1	protein kinase	225	HL670_RS03735
NZ_CP053398.1	842268	842465		plus	AlpA family transcriptional regulator			protein-coding			WP_062792650.1	AlpA family transcriptional regulator	65	HL670_RS03740
NZ_CP053398.1	842560	843369		plus	antA/AntB antirepressor family protein			protein-coding			WP_062792649.1	antA/AntB antirepressor family protein	269	HL670_RS03745
NZ_CP053398.1	843496	843681		minus	YlcI/YnfO family protein			protein-coding			WP_062792648.1	YlcI/YnfO family protein	61	HL670_RS26685
NZ_CP053398.1	843875	844093		plus	host cell division inhibitor Icd-like protein			protein-coding			WP_062792732.1	host cell division inhibitor Icd-like protein	72	HL670_RS26690
NZ_CP053398.1	844086	844265		plus	DUF4222 domain-containing protein			protein-coding			WP_062792647.1	DUF4222 domain-containing protein	59	HL670_RS03755
NZ_CP053398.1	844258	844482		plus	hypothetical protein			protein-coding			WP_062792646.1	hypothetical protein	74	HL670_RS03760
NZ_CP053398.1	844479	845075		plus	hypothetical protein			protein-coding			WP_062792645.1	hypothetical protein	198	HL670_RS03765
NZ_CP053398.1	845059	845415		plus	hypothetical protein			protein-coding			WP_062792644.1	hypothetical protein	118	HL670_RS03770
NZ_CP053398.1	845408	848194		plus	TOPRIM and DUF927 domain-containing protein			protein-coding			WP_062792731.1	TOPRIM and DUF927 domain-containing protein	928	HL670_RS03775
NZ_CP053398.1	848435	848689		plus	excisionase Xis	xis		protein-coding			WP_171407028.1	excisionase Xis	84	HL670_RS03780
NZ_CP053398.1	849205	850113		plus	hypothetical protein			protein-coding			WP_062792643.1	hypothetical protein	302	HL670_RS03785
NZ_CP053398.1	850126	850374		plus	hypothetical protein			protein-coding			WP_062792642.1	hypothetical protein	82	HL670_RS03790
NZ_CP053398.1	850371	850766		plus	hypothetical protein			protein-coding			WP_171407029.1	hypothetical protein	131	HL670_RS03795
NZ_CP053398.1	851121	851294		plus	hypothetical protein			protein-coding			WP_171407030.1	hypothetical protein	57	HL670_RS03800
NZ_CP053398.1	851299	853995		plus	transglycosylase SLT domain-containing protein			protein-coding			WP_062792640.1	transglycosylase SLT domain-containing protein	898	HL670_RS03805
NZ_CP053398.1	853992	855680		plus	hypothetical protein			protein-coding			WP_062792639.1	hypothetical protein	562	HL670_RS03810
NZ_CP053398.1	855680	858230		plus	uncharacterized gene			pseudogene						HL670_RS03815
NZ_CP053398.1	858244	858714		plus	hypothetical protein			protein-coding			WP_171407031.1	hypothetical protein	156	HL670_RS03820
NZ_CP053398.1	858734	859207		minus	hypothetical protein			protein-coding			WP_062792637.1	hypothetical protein	157	HL670_RS03825
NZ_CP053398.1	859660	860229		minus	Panacea domain-containing protein			protein-coding			WP_062792636.1	Panacea domain-containing protein	189	HL670_RS03830
NZ_CP053398.1	860640	860879		minus	AlpA family phage regulatory protein			protein-coding			WP_062792635.1	AlpA family phage regulatory protein	79	HL670_RS03835
NZ_CP053398.1	862017	862673		plus	hypothetical protein			protein-coding			WP_062792634.1	hypothetical protein	218	HL670_RS03840
NZ_CP053398.1	863066	863629		plus	recombinase family protein			protein-coding			WP_062792632.1	recombinase family protein	187	HL670_RS03845
NZ_CP053398.1	863719	864834		minus	HNH endonuclease			protein-coding			WP_062792631.1	HNH endonuclease	371	HL670_RS03850
NZ_CP053398.1	864954	865450		minus	uncharacterized gene			pseudogene						HL670_RS03855
NZ_CP053398.1	865692	866156		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_062792730.1	helix-turn-helix transcriptional regulator	154	HL670_RS03860
NZ_CP053398.1	866357	867274		plus	toll/interleukin-1 receptor domain-containing protein			protein-coding			WP_062792630.1	toll/interleukin-1 receptor domain-containing protein	305	HL670_RS03865
NZ_CP053398.1	867494	867622		minus	hypothetical protein			protein-coding			WP_006327704.1	hypothetical protein	42	HL670_RS27120
NZ_CP053398.1	867776	868129		plus	hypothetical protein			protein-coding			WP_171407032.1	hypothetical protein	117	HL670_RS03870
NZ_CP053398.1	868211	868423		minus	cold-shock protein			protein-coding			WP_004952373.1	cold-shock protein	70	HL670_RS03875
NZ_CP053398.1	869650	869955		minus	chaperone modulator CbpM	cbpM		protein-coding			WP_006327698.1	chaperone modulator CbpM	101	HL670_RS03880
NZ_CP053398.1	869948	870874		minus	curved DNA-binding protein	cbpA		protein-coding			WP_062792629.1	curved DNA-binding protein	308	HL670_RS03885
NZ_CP053398.1	871043	871612		minus	HdeD family acid-resistance protein			protein-coding			WP_062792628.1	HdeD family acid-resistance protein	189	HL670_RS03890
NZ_CP053398.1	871758	872513		plus	amidase activator ActS	actS		protein-coding			WP_004952361.1	amidase activator ActS	251	HL670_RS03895
NZ_CP053398.1	872563	873951		minus	c-type cytochrome			protein-coding			WP_062792627.1	c-type cytochrome	462	HL670_RS03900
NZ_CP053398.1	873948	875603		minus	GMC family oxidoreductase			protein-coding			WP_020439697.1	GMC family oxidoreductase	551	HL670_RS03905
NZ_CP053398.1	875614	876177		minus	sorbitol dehydrogenase family protein			protein-coding			WP_062792626.1	sorbitol dehydrogenase family protein	187	HL670_RS03910
NZ_CP053398.1	876547	878307		plus	ABC transporter ATP-binding protein/permease			protein-coding			WP_062792625.1	ABC transporter ATP-binding protein/permease	586	HL670_RS03915
NZ_CP053398.1	878359	878748		minus	tautomerase family protein			protein-coding			WP_004952346.1	tautomerase family protein	129	HL670_RS03920
NZ_CP053398.1	878897	879841		plus	LysR family transcriptional regulator			protein-coding			WP_062792624.1	LysR family transcriptional regulator	314	HL670_RS03925
NZ_CP053398.1	879799	880422		minus	transcriptional regulator BetI	betI		protein-coding			WP_062792623.1	transcriptional regulator BetI	207	HL670_RS03930
NZ_CP053398.1	880581	882125		plus	BCCT family transporter			protein-coding			WP_062792622.1	BCCT family transporter	514	HL670_RS03935
NZ_CP053398.1	882192	883331		minus	FMN-dependent L-lactate dehydrogenase LldD	lldD		protein-coding			WP_062792621.1	FMN-dependent L-lactate dehydrogenase LldD	379	HL670_RS03940
NZ_CP053398.1	883668	884588		minus	LysR family transcriptional regulator			protein-coding			WP_062792620.1	LysR family transcriptional regulator	306	HL670_RS03945
NZ_CP053398.1	885023	885220		plus	DUF4762 family protein			protein-coding			WP_006327659.1	DUF4762 family protein	65	HL670_RS03950
NZ_CP053398.1	885409	886074		plus	DsbA family protein			protein-coding			WP_006327658.1	DsbA family protein	221	HL670_RS03955
NZ_CP053398.1	886074	887018		plus	hypothetical protein			protein-coding			WP_062792619.1	hypothetical protein	314	HL670_RS03960
NZ_CP053398.1	887038	889170		plus	ATP-binding cassette domain-containing protein			protein-coding			WP_062792729.1	ATP-binding cassette domain-containing protein	710	HL670_RS03965
NZ_CP053398.1	889172	890335		plus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WP_062792618.1	efflux RND transporter periplasmic adaptor subunit	387	HL670_RS03970
NZ_CP053398.1	890325	892280		plus	ABC transporter permease			protein-coding			WP_079250988.1	ABC transporter permease	651	HL670_RS03975
NZ_CP053398.1	892277	893668		plus	efflux transporter outer membrane subunit			protein-coding			WP_062792616.1	efflux transporter outer membrane subunit	463	HL670_RS03980
NZ_CP053398.1	893661	894938		plus	beta-ketoacyl-[acyl-carrier-protein] synthase family protein			protein-coding			WP_062792615.1	beta-ketoacyl-[acyl-carrier-protein] synthase family protein	425	HL670_RS03985
NZ_CP053398.1	894941	895183		plus	acyl carrier protein			protein-coding			WP_062792614.1	acyl carrier protein	80	HL670_RS03990
NZ_CP053398.1	895959	896507		plus	tyrosine-type DNA invertase			protein-coding			WP_013814324.1	tyrosine-type DNA invertase	182	HL670_RS03995
NZ_CP053398.1	896990	897505		plus	fimbrial protein			protein-coding			WP_062792612.1	fimbrial protein	171	HL670_RS04000
NZ_CP053398.1	897595	898272		plus	molecular chaperone			protein-coding			WP_006327646.1	molecular chaperone	225	HL670_RS04005
NZ_CP053398.1	898378	900927		plus	fimbria/pilus outer membrane usher protein			protein-coding			WP_171407033.1	fimbria/pilus outer membrane usher protein	849	HL670_RS04010
NZ_CP053398.1	901120	901989		plus	fimbrial protein			protein-coding			WP_252978582.1	fimbrial protein	289	HL670_RS04015
NZ_CP053398.1	902043	902570		plus	fimbrial protein			protein-coding			WP_062792610.1	fimbrial protein	175	HL670_RS04020
NZ_CP053398.1	902709	903413		plus	response regulator transcription factor			protein-coding			WP_006327636.1	response regulator transcription factor	234	HL670_RS04025
