Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOO01000002.1	394164	395351		plus	MFS transporter			protein-coding			WP_165784144.1	MFS transporter	395	CWM55_RS04840
NZ_PIOO01000002.1	395436	396467		minus	methionine synthase			protein-coding			WP_061154236.1	methionine synthase	343	CWM55_RS04845
NZ_PIOO01000002.1	396491	397471		minus	DUF1852 domain-containing protein			protein-coding			WP_074385555.1	DUF1852 domain-containing protein	326	CWM55_RS04850
NZ_PIOO01000002.1	398080	398400		plus	hypothetical protein			protein-coding			WP_061154234.1	hypothetical protein	106	CWM55_RS04860
NZ_PIOO01000002.1	398497	398745		minus	GlsB/YeaQ/YmgE family stress response membrane protein			protein-coding			WP_002909014.1	GlsB/YeaQ/YmgE family stress response membrane protein	82	CWM55_RS04865
NZ_PIOO01000002.1	398949	399359		minus	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	menI		protein-coding			WP_023290099.1	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	136	CWM55_RS04870
NZ_PIOO01000002.1	399356	402412		minus	FAD-binding and (Fe-S)-binding domain-containing protein			protein-coding			WP_074385554.1	FAD-binding and (Fe-S)-binding domain-containing protein	1018	CWM55_RS04875
NZ_PIOO01000002.1	402631	403743		plus	AI-2E family transporter YdiK	ydiK		protein-coding			WP_100675434.1	AI-2E family transporter YdiK	370	CWM55_RS04880
NZ_PIOO01000002.1	403933	404040		plus	antisense sRNA RprA	rprA		antisense_RNA						CWM55_RS04885
NZ_PIOO01000002.1	404127	406505		minus	phosphoenolpyruvate synthase	ppsA		protein-coding			WP_008804447.1	phosphoenolpyruvate synthase	792	CWM55_RS04890
NZ_PIOO01000002.1	406581	406700		plus	hypothetical protein			protein-coding			WP_165784109.1	hypothetical protein	39	CWM55_RS27425
NZ_PIOO01000002.1	406845	407678		plus	pyruvate, water dikinase regulatory protein			protein-coding			WP_044612763.1	pyruvate, water dikinase regulatory protein	277	CWM55_RS04895
NZ_PIOO01000002.1	407832	408878		plus	3-deoxy-7-phosphoheptulonate synthase AroH	aroH		protein-coding			WP_061156355.1	3-deoxy-7-phosphoheptulonate synthase AroH	348	CWM55_RS04900
NZ_PIOO01000002.1	409034	409213		plus	hemin uptake protein HemP	hemP		protein-coding			WP_023290103.1	hemin uptake protein HemP	59	CWM55_RS04905
NZ_PIOO01000002.1	409243	410685		minus	protein adenylyltransferase SelO	selO		protein-coding			WP_100630674.1	protein adenylyltransferase SelO	480	CWM55_RS04910
NZ_PIOO01000002.1	410798	411262		minus	NlpC/P60 family protein			protein-coding			WP_100630675.1	NlpC/P60 family protein	154	CWM55_RS04915
NZ_PIOO01000002.1	411344	412093		minus	vitamin B12 ABC transporter ATP-binding protein BtuD	btuD		protein-coding			WP_100630676.1	vitamin B12 ABC transporter ATP-binding protein BtuD	249	CWM55_RS04920
NZ_PIOO01000002.1	412093	412644		minus	glutathione peroxidase			protein-coding			WP_074385548.1	glutathione peroxidase	183	CWM55_RS04925
NZ_PIOO01000002.1	412881	413681		plus	MetQ/NlpA family lipoprotein			protein-coding			WP_100675433.1	MetQ/NlpA family lipoprotein	266	CWM55_RS04930
NZ_PIOO01000002.1	413718	414704		minus	vitamin B12 ABC transporter permease BtuC	btuC		protein-coding			WP_100675432.1	vitamin B12 ABC transporter permease BtuC	328	CWM55_RS04935
NZ_PIOO01000002.1	414828	416265		minus	uncharacterized gene			pseudogene						CWM55_RS04940
NZ_PIOO01000002.1	416543	417457		plus	LysR family transcriptional regulator			protein-coding			WP_048268542.1	LysR family transcriptional regulator	304	CWM55_RS04945
NZ_PIOO01000002.1	417507	418760		plus	D-amino acid dehydrogenase			protein-coding			WP_100675431.1	D-amino acid dehydrogenase	417	CWM55_RS04950
NZ_PIOO01000002.1	418757	419110		plus	RidA family protein			protein-coding			WP_008804437.1	RidA family protein	117	CWM55_RS04955
NZ_PIOO01000002.1	419163	419462		minus	integration host factor subunit alpha	ihfA		protein-coding			WP_002909098.1	integration host factor subunit alpha	99	CWM55_RS04960
NZ_PIOO01000002.1	419467	421854		minus	phenylalanine--tRNA ligase subunit beta	pheT		protein-coding			WP_074385545.1	phenylalanine--tRNA ligase subunit beta	795	CWM55_RS04965
NZ_PIOO01000002.1	421870	422853		minus	phenylalanine--tRNA ligase subunit alpha	pheS		protein-coding			WP_008804435.1	phenylalanine--tRNA ligase subunit alpha	327	CWM55_RS04970
NZ_PIOO01000002.1	422992	423036		minus	pheST operon leader peptide PheM	pheM		protein-coding			WP_001386830.1	pheST operon leader peptide PheM	14	CWM55_RS27430
NZ_PIOO01000002.1	423160	423516		minus	50S ribosomal protein L20	rplT		protein-coding			WP_000124850.1	50S ribosomal protein L20	118	CWM55_RS04975
NZ_PIOO01000002.1	423567	423764		minus	50S ribosomal protein L35	rpmI		protein-coding			WP_001124225.1	50S ribosomal protein L35	65	CWM55_RS04980
NZ_PIOO01000002.1	423861	424403		minus	translation initiation factor IF-3	infC		protein-coding			WP_012967832.1	translation initiation factor IF-3	180	CWM55_RS04985
NZ_PIOO01000002.1	424407	426335		minus	threonine--tRNA ligase	thrS		protein-coding			WP_074385544.1	threonine--tRNA ligase	642	CWM55_RS04990
NZ_PIOO01000002.1	426768	427001		minus	hypothetical protein			protein-coding			WP_061154220.1	hypothetical protein	77	CWM55_RS04995
NZ_PIOO01000002.1	427272	428030		minus	YdiY family protein			protein-coding			WP_061154219.1	YdiY family protein	252	CWM55_RS05000
NZ_PIOO01000002.1	428385	429317		plus	6-phosphofructokinase II	pfkB		protein-coding			WP_074385542.1	6-phosphofructokinase II	310	CWM55_RS05005
NZ_PIOO01000002.1	429410	429694		plus	type V toxin-antitoxin system endoribonuclease antitoxin GhoS	ghoS		protein-coding			WP_100630680.1	type V toxin-antitoxin system endoribonuclease antitoxin GhoS	94	CWM55_RS05010
NZ_PIOO01000002.1	429800	430672		plus	fructosamine kinase family protein			protein-coding			WP_061154217.1	fructosamine kinase family protein	290	CWM55_RS05015
NZ_PIOO01000002.1	430716	431468		minus	TonB system transport protein TonB	tonB		protein-coding			WP_100675430.1	TonB system transport protein TonB	250	CWM55_RS05020
NZ_PIOO01000002.1	431679	431975		plus	YciI family protein			protein-coding			WP_008804420.1	YciI family protein	98	CWM55_RS05025
NZ_PIOO01000002.1	432246	434675		minus	glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase			protein-coding			WP_074385539.1	glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase	809	CWM55_RS05030
NZ_PIOO01000002.1	435428	436039		plus	YceI family protein			protein-coding			WP_227520639.1	YceI family protein	203	CWM55_RS05035
NZ_PIOO01000002.1	436533	436706		minus	YciY family protein			protein-coding			WP_123235798.1	YciY family protein	57	CWM55_RS27180
NZ_PIOO01000002.1	436850	438310		plus	cardiolipin synthase	cls		protein-coding			WP_008804416.1	cardiolipin synthase	486	CWM55_RS05040
NZ_PIOO01000002.1	438345	438674		plus	HI1450 family dsDNA-mimic protein			protein-coding			WP_061154212.1	HI1450 family dsDNA-mimic protein	109	CWM55_RS05045
NZ_PIOO01000002.1	438738	439565		minus	ion transporter			protein-coding			WP_100675429.1	ion transporter	275	CWM55_RS05050
NZ_PIOO01000002.1	439622	440626		minus	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF	oppF		protein-coding			WP_008804414.1	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF	334	CWM55_RS05055
NZ_PIOO01000002.1	440623	441636		minus	ABC transporter ATP-binding protein			protein-coding			WP_004151853.1	ABC transporter ATP-binding protein	337	CWM55_RS05060
NZ_PIOO01000002.1	441648	442556		minus	oligopeptide ABC transporter permease OppC	oppC		protein-coding			WP_004145396.1	oligopeptide ABC transporter permease OppC	302	CWM55_RS05065
NZ_PIOO01000002.1	442571	443491		minus	oligopeptide ABC transporter permease OppB	oppB		protein-coding			WP_002910089.1	oligopeptide ABC transporter permease OppB	306	CWM55_RS05070
NZ_PIOO01000002.1	443577	445211		minus	oligopeptide ABC transporter substrate-binding protein OppA	oppA		protein-coding			WP_074385536.1	oligopeptide ABC transporter substrate-binding protein OppA	544	CWM55_RS05075
NZ_PIOO01000002.1	445959	446606		minus	YchE family NAAT transporter			protein-coding			WP_008804412.1	YchE family NAAT transporter	215	CWM55_RS05080
NZ_PIOO01000002.1	446790	447005		minus	hypothetical protein			protein-coding			WP_071839070.1	hypothetical protein	71	CWM55_RS05085
NZ_PIOO01000002.1	447083	449758		plus	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE		protein-coding			WP_074385535.1	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	891	CWM55_RS05090
NZ_PIOO01000002.1	449896	450513		minus	thymidine kinase	tdk		protein-coding			WP_061156354.1	thymidine kinase	205	CWM55_RS05095
NZ_PIOO01000002.1	450521	450652		plus	hypothetical protein			protein-coding			WP_165784107.1	hypothetical protein	43	CWM55_RS27435
NZ_PIOO01000002.1	451074	451481		plus	histone-like nucleoid-structuring protein H-NS	hns		protein-coding			WP_002910103.1	histone-like nucleoid-structuring protein H-NS	135	CWM55_RS05100
NZ_PIOO01000002.1	451605	452507		minus	UTP--glucose-1-phosphate uridylyltransferase GalU	galU		protein-coding			WP_061154205.1	UTP--glucose-1-phosphate uridylyltransferase GalU	300	CWM55_RS05105
NZ_PIOO01000002.1	452705	453718		minus	two-component system response regulator RssB	rssB		protein-coding			WP_061154204.1	two-component system response regulator RssB	337	CWM55_RS05110
NZ_PIOO01000002.1	453808	454710		minus	patatin-like phospholipase RssA	rssA		protein-coding			WP_061154203.1	patatin-like phospholipase RssA	300	CWM55_RS05115
NZ_PIOO01000002.1	454823	455281		plus	YchJ family protein			protein-coding			WP_061154202.1	YchJ family protein	152	CWM55_RS05120
NZ_PIOO01000002.1	455324	456166		plus	formyltetrahydrofolate deformylase	purU		protein-coding			WP_074385533.1	formyltetrahydrofolate deformylase	280	CWM55_RS05125
NZ_PIOO01000002.1	456338	456479		plus	RtT sRNA			ncRNA						CWM55_RS05130
NZ_PIOO01000002.1	456506	456590		plus	tRNA-Tyr			tRNA						CWM55_RS05135
NZ_PIOO01000002.1	456634	456766		plus	RtT sRNA			ncRNA						CWM55_RS05140
NZ_PIOO01000002.1	456806	456890		plus	tRNA-Tyr			tRNA						CWM55_RS05145
NZ_PIOO01000002.1	456934	457065		plus	RtT sRNA			ncRNA						CWM55_RS05150
NZ_PIOO01000002.1	457135	457267		plus	RtT sRNA			ncRNA						CWM55_RS05155
NZ_PIOO01000002.1	457337	457468		plus	RtT sRNA			ncRNA						CWM55_RS05160
NZ_PIOO01000002.1	457627	458070		minus	Lrp/AsnC family transcriptional regulator			protein-coding			WP_074385532.1	Lrp/AsnC family transcriptional regulator	147	CWM55_RS05165
NZ_PIOO01000002.1	458178	459074		plus	DMT family transporter			protein-coding			WP_012541354.1	DMT family transporter	298	CWM55_RS05170
NZ_PIOO01000002.1	459071	459748		minus	respiratory nitrate reductase subunit gamma	narI		protein-coding			WP_100675428.1	respiratory nitrate reductase subunit gamma	225	CWM55_RS05175
NZ_PIOO01000002.1	459748	460458		minus	nitrate reductase molybdenum cofactor assembly chaperone	narJ		protein-coding			WP_100675427.1	nitrate reductase molybdenum cofactor assembly chaperone	236	CWM55_RS05180
NZ_PIOO01000002.1	460455	461990		minus	nitrate reductase subunit beta	narH		protein-coding			WP_061154198.1	nitrate reductase subunit beta	511	CWM55_RS05185
NZ_PIOO01000002.1	461987	465730		minus	nitrate reductase subunit alpha			protein-coding			WP_100675426.1	nitrate reductase subunit alpha	1247	CWM55_RS05190
NZ_PIOO01000002.1	466136	467524		minus	NarK family nitrate/nitrite MFS transporter			protein-coding			WP_061154196.1	NarK family nitrate/nitrite MFS transporter	462	CWM55_RS05195
NZ_PIOO01000002.1	467836	469614		plus	nitrate/nitrite two-component system sensor histidine kinase NarX	narX		protein-coding			WP_100630687.1	nitrate/nitrite two-component system sensor histidine kinase NarX	592	CWM55_RS05200
NZ_PIOO01000002.1	469625	470275		plus	two-component system response regulator NarL	narL		protein-coding			WP_002910198.1	two-component system response regulator NarL	216	CWM55_RS05205
NZ_PIOO01000002.1	470272	471654		minus	YchO/YchP family invasin			protein-coding			WP_100675425.1	YchO/YchP family invasin	460	CWM55_RS05210
NZ_PIOO01000002.1	471806	474412		minus	nitrate reductase			protein-coding			WP_100675424.1	nitrate reductase	868	CWM55_RS05215
NZ_PIOO01000002.1	474412	478479		minus	nitrite reductase large subunit NirB	nirB		protein-coding			WP_100675423.1	nitrite reductase large subunit NirB	1355	CWM55_RS05220
NZ_PIOO01000002.1	478490	479278		minus	ABC transporter ATP-binding protein			protein-coding			WP_004145418.1	ABC transporter ATP-binding protein	262	CWM55_RS05225
NZ_PIOO01000002.1	479288	480172		minus	nitrate ABC transporter permease	ntrB		protein-coding			WP_023290141.1	nitrate ABC transporter permease	294	CWM55_RS05230
NZ_PIOO01000002.1	480174	481430		minus	CmpA/NrtA family ABC transporter substrate-binding protein			protein-coding			WP_032733486.1	CmpA/NrtA family ABC transporter substrate-binding protein	418	CWM55_RS05235
NZ_PIOO01000002.1	481673	482854		minus	nitrate regulatory protein NasR	nasR		protein-coding			WP_100675422.1	nitrate regulatory protein NasR	393	CWM55_RS05240
NZ_PIOO01000002.1	482923	483276		plus	DsrE/DsrF/TusD sulfur relay family protein			protein-coding			WP_074385522.1	DsrE/DsrF/TusD sulfur relay family protein	117	CWM55_RS05245
NZ_PIOO01000002.1	483515	483757		plus	DUF1883 domain-containing protein			protein-coding			WP_002910387.1	DUF1883 domain-containing protein	80	CWM55_RS05250
NZ_PIOO01000002.1	483814	484494		minus	gamma-glutamylcyclotransferase			protein-coding			WP_074385521.1	gamma-glutamylcyclotransferase	226	CWM55_RS05255
NZ_PIOO01000002.1	484631	484861		minus	putative cation transport regulator ChaB	chaB		protein-coding			WP_008804392.1	putative cation transport regulator ChaB	76	CWM55_RS05260
NZ_PIOO01000002.1	485125	486225		plus	sodium-potassium/proton antiporter ChaA	chaA		protein-coding			WP_074385520.1	sodium-potassium/proton antiporter ChaA	366	CWM55_RS05265
NZ_PIOO01000002.1	486311	487165		minus	3-deoxy-8-phosphooctulonate synthase	kdsA		protein-coding			WP_061154187.1	3-deoxy-8-phosphooctulonate synthase	284	CWM55_RS05270
NZ_PIOO01000002.1	487205	488017		minus	invasion regulator SirB1	sirB1		protein-coding			WP_074385519.1	invasion regulator SirB1	270	CWM55_RS05275
NZ_PIOO01000002.1	488021	488413		minus	invasion regulator SirB2	sirB2		protein-coding			WP_008804389.1	invasion regulator SirB2	130	CWM55_RS05280
NZ_PIOO01000002.1	488413	489261		minus	peptide chain release factor N(5)-glutamine methyltransferase	prmC		protein-coding			WP_100675421.1	peptide chain release factor N(5)-glutamine methyltransferase	282	CWM55_RS05285
NZ_PIOO01000002.1	489261	490343		minus	peptide chain release factor 1	prfA		protein-coding			WP_061154184.1	peptide chain release factor 1	360	CWM55_RS05290
NZ_PIOO01000002.1	490386	491642		minus	glutamyl-tRNA reductase	hemA		protein-coding			WP_012541339.1	glutamyl-tRNA reductase	418	CWM55_RS05295
NZ_PIOO01000002.1	491914	492525		plus	lipoprotein insertase outer membrane protein LolB	lolB		protein-coding			WP_008804385.1	lipoprotein insertase outer membrane protein LolB	203	CWM55_RS05300
NZ_PIOO01000002.1	492525	493373		plus	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		protein-coding			WP_162678277.1	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	282	CWM55_RS05305
NZ_PIOO01000002.1	493557	494504		plus	ribose-phosphate diphosphokinase	prs		protein-coding			WP_002910407.1	ribose-phosphate diphosphokinase	315	CWM55_RS05315
NZ_PIOO01000002.1	494755	496434		plus	C4-dicarboxylic acid transporter DauA	dauA		protein-coding			WP_071787626.1	C4-dicarboxylic acid transporter DauA	559	CWM55_RS05320
NZ_PIOO01000002.1	496650	496925		minus	stress-induced protein YchH	ychH		protein-coding			WP_002910437.1	stress-induced protein YchH	91	CWM55_RS05325
NZ_PIOO01000002.1	497198	497782		plus	aminoacyl-tRNA hydrolase	pth		protein-coding			WP_004180389.1	aminoacyl-tRNA hydrolase	194	CWM55_RS05330
NZ_PIOO01000002.1	497900	498994		plus	redox-regulated ATPase YchF	ychF		protein-coding			WP_008804380.1	redox-regulated ATPase YchF	364	CWM55_RS05335
NZ_PIOO01000002.1	499077	499406		minus	DUF1869 domain-containing protein			protein-coding			WP_100675420.1	DUF1869 domain-containing protein	109	CWM55_RS05340
NZ_PIOO01000002.1	499490	500404		minus	sugar ABC transporter substrate-binding protein			protein-coding			WP_061154179.1	sugar ABC transporter substrate-binding protein	304	CWM55_RS05345
NZ_PIOO01000002.1	500536	501939		minus	VasL domain-containing protein			protein-coding			WP_100675419.1	VasL domain-containing protein	467	CWM55_RS05350
NZ_PIOO01000002.1	501959	502402		minus	type VI secretion system baseplate subunit TssE	tssE		protein-coding			WP_074385511.1	type VI secretion system baseplate subunit TssE	147	CWM55_RS05355
NZ_PIOO01000002.1	502405	502941		minus	type VI secretion system lipoprotein TssJ	tssJ		protein-coding			WP_100675767.1	type VI secretion system lipoprotein TssJ	178	CWM55_RS05360
NZ_PIOO01000002.1	502922	503938		minus	type VI secretion system baseplate subunit TssG	tssG		protein-coding			WP_165784171.1	type VI secretion system baseplate subunit TssG	338	CWM55_RS05365
NZ_PIOO01000002.1	503968	505731		minus	type VI secretion system baseplate subunit TssF	tssF		protein-coding			WP_074385508.1	type VI secretion system baseplate subunit TssF	587	CWM55_RS05370
NZ_PIOO01000002.1	505865	509275		minus	ImcF-related family protein			protein-coding			WP_100675417.1	ImcF-related family protein	1136	CWM55_RS05375
NZ_PIOO01000002.1	509259	510386		minus	type VI secretion protein			protein-coding			WP_100675416.1	type VI secretion protein	375	CWM55_RS05380
NZ_PIOO01000002.1	510390	510656		minus	PAAR domain-containing protein			protein-coding			WP_008804370.1	PAAR domain-containing protein	88	CWM55_RS05385
NZ_PIOO01000002.1	510954	511211		minus	DUF6392 family protein			protein-coding			WP_100675415.1	DUF6392 family protein	85	CWM55_RS28320
NZ_PIOO01000002.1	511264	511404		minus	DUF6392 family protein			protein-coding			WP_157847514.1	DUF6392 family protein	46	CWM55_RS28325
NZ_PIOO01000002.1	511519	511746		minus	DUF6392 family protein			protein-coding			WP_165784161.1	DUF6392 family protein	75	CWM55_RS05395
NZ_PIOO01000002.1	511880	512610		minus	SUMF1/EgtB/PvdO family nonheme iron enzyme			protein-coding			WP_100732399.1	SUMF1/EgtB/PvdO family nonheme iron enzyme	242	CWM55_RS05400
NZ_PIOO01000003.1	1	106		minus	hypothetical protein			protein-coding			WP_133123819.1	hypothetical protein	35	CWM55_RS05405
NZ_PIOO01000003.1	126	1076		minus	transaldolase	tal		protein-coding			WP_074386318.1	transaldolase	316	CWM55_RS05410
NZ_PIOO01000003.1	1107	1565		minus	RpiB/LacA/LacB family sugar-phosphate isomerase			protein-coding			WP_100675966.1	RpiB/LacA/LacB family sugar-phosphate isomerase	152	CWM55_RS05415
NZ_PIOO01000003.1	1594	1968		minus	PTS glucitol/sorbitol transporter subunit IIA			protein-coding			WP_064180330.1	PTS glucitol/sorbitol transporter subunit IIA	124	CWM55_RS05420
NZ_PIOO01000003.1	1970	2989		minus	2-keto-3-deoxygluconate permease			protein-coding			WP_004204602.1	2-keto-3-deoxygluconate permease	339	CWM55_RS05425
NZ_PIOO01000003.1	3082	4800		minus	four-carbon acid sugar kinase family protein			protein-coding			WP_100675967.1	four-carbon acid sugar kinase family protein	572	CWM55_RS05430
NZ_PIOO01000003.1	4836	5843		minus	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		protein-coding			WP_100676029.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	335	CWM55_RS05435
NZ_PIOO01000003.1	6086	6880		plus	triose-phosphate isomerase			protein-coding			WP_100675968.1	triose-phosphate isomerase	264	CWM55_RS05440
NZ_PIOO01000003.1	6916	7878		plus	sugar-binding transcriptional regulator			protein-coding			WP_004140612.1	sugar-binding transcriptional regulator	320	CWM55_RS05445
NZ_PIOO01000003.1	7903	8247		minus	hypothetical protein			protein-coding			WP_074386321.1	hypothetical protein	114	CWM55_RS05450
NZ_PIOO01000003.1	8338	9168		minus	Sir2 family NAD+-dependent deacetylase	cobB		protein-coding			WP_008806007.1	Sir2 family NAD+-dependent deacetylase	276	CWM55_RS05455
NZ_PIOO01000003.1	9183	10094		minus	N-acetylglucosamine kinase	nagK		protein-coding			WP_038422335.1	N-acetylglucosamine kinase	303	CWM55_RS05460
NZ_PIOO01000003.1	10143	11387		minus	lipoprotein-releasing ABC transporter permease subunit LolE	lolE		protein-coding			WP_012542227.1	lipoprotein-releasing ABC transporter permease subunit LolE	414	CWM55_RS05465
NZ_PIOO01000003.1	11387	12088		minus	lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD		protein-coding			WP_002900798.1	lipoprotein-releasing ABC transporter ATP-binding protein LolD	233	CWM55_RS05470
NZ_PIOO01000003.1	12081	13280		minus	lipoprotein-releasing ABC transporter permease subunit LolC	lolC		protein-coding			WP_074386606.1	lipoprotein-releasing ABC transporter permease subunit LolC	399	CWM55_RS05475
NZ_PIOO01000003.1	13414	13545		minus	hypothetical protein			protein-coding			WP_042929338.1	hypothetical protein	43	CWM55_RS27455
NZ_PIOO01000003.1	13585	17031		plus	transcription-repair coupling factor	mfd		protein-coding			WP_100675969.1	transcription-repair coupling factor	1148	CWM55_RS05485
NZ_PIOO01000003.1	17195	18154		plus	L,D-transpeptidase family protein			protein-coding			WP_100675970.1	L,D-transpeptidase family protein	319	CWM55_RS05490
NZ_PIOO01000003.1	18283	18540		minus	multiple stress resistance protein BhsA	bhsA		protein-coding			WP_022065354.1	multiple stress resistance protein BhsA	85	CWM55_RS05495
NZ_PIOO01000003.1	18674	18793		plus	hypothetical protein			protein-coding			WP_165451836.1	hypothetical protein	39	CWM55_RS27460
NZ_PIOO01000003.1	18790	19425		plus	TetR/AcrR family transcriptional regulator			protein-coding			WP_100675971.1	TetR/AcrR family transcriptional regulator	211	CWM55_RS05500
NZ_PIOO01000003.1	19478	19600		minus	hypothetical protein			protein-coding			WP_165784190.1	hypothetical protein	40	CWM55_RS27465
NZ_PIOO01000003.1	19669	21858		plus	TonB-dependent siderophore receptor			protein-coding			WP_100675972.1	TonB-dependent siderophore receptor	729	CWM55_RS05505
NZ_PIOO01000003.1	21916	22455		minus	glycine zipper 2TM domain-containing protein			protein-coding			WP_008805999.1	glycine zipper 2TM domain-containing protein	179	CWM55_RS05510
NZ_PIOO01000003.1	22649	23953		minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_008805997.1	NAD(P)/FAD-dependent oxidoreductase	434	CWM55_RS05515
NZ_PIOO01000003.1	24199	24741		minus	alpha/beta hydrolase YcfP	ycfP		protein-coding			WP_002900775.1	alpha/beta hydrolase YcfP	180	CWM55_RS05520
NZ_PIOO01000003.1	24777	25787		minus	beta-N-acetylhexosaminidase	nagZ		protein-coding			WP_165784191.1	beta-N-acetylhexosaminidase	336	CWM55_RS05525
NZ_PIOO01000003.1	25811	26638		minus	thiamine kinase	thiK		protein-coding			WP_074386328.1	thiamine kinase	275	CWM55_RS05530
NZ_PIOO01000003.1	26619	27257		minus	penicillin-binding protein activator LpoB	lpoB		protein-coding			WP_162678317.1	penicillin-binding protein activator LpoB	212	CWM55_RS05535
NZ_PIOO01000003.1	27279	27653		minus	YcfL family protein			protein-coding			WP_002900683.1	YcfL family protein	124	CWM55_RS05540
NZ_PIOO01000003.1	27658	28014		minus	purine nucleoside phosphoramidase	hinT		protein-coding			WP_004204571.1	purine nucleoside phosphoramidase	118	CWM55_RS05545
NZ_PIOO01000003.1	28276	29709		minus	PTS glucose transporter subunit IIBC	ptsG		protein-coding			WP_008805993.1	PTS glucose transporter subunit IIBC	477	CWM55_RS05555
NZ_PIOO01000003.1	30006	30800		minus	metal-dependent hydrolase			protein-coding			WP_100675974.1	metal-dependent hydrolase	264	CWM55_RS05560
NZ_PIOO01000003.1	30811	31815		minus	DNA polymerase III subunit delta'	holB		protein-coding			WP_061155075.1	DNA polymerase III subunit delta'	334	CWM55_RS05565
NZ_PIOO01000003.1	31812	32453		minus	dTMP kinase	tmk		protein-coding			WP_008805990.1	dTMP kinase	213	CWM55_RS05570
NZ_PIOO01000003.1	32443	33465		minus	cell division protein YceG	yceG		protein-coding			WP_100632024.1	cell division protein YceG	340	CWM55_RS05575
NZ_PIOO01000003.1	33467	34276		minus	aminodeoxychorismate lyase	pabC		protein-coding			WP_100675975.1	aminodeoxychorismate lyase	269	CWM55_RS05580
NZ_PIOO01000003.1	34403	35644		minus	beta-ketoacyl-ACP synthase II	fabF		protein-coding			WP_100632022.1	beta-ketoacyl-ACP synthase II	413	CWM55_RS05585
NZ_PIOO01000003.1	35734	35970		minus	acyl carrier protein	acpP		protein-coding			WP_000103754.1	acyl carrier protein	78	CWM55_RS05590
NZ_PIOO01000003.1	36181	36915		minus	3-oxoacyl-ACP reductase FabG	fabG		protein-coding			WP_002899294.1	3-oxoacyl-ACP reductase FabG	244	CWM55_RS05595
NZ_PIOO01000003.1	36928	37857		minus	ACP S-malonyltransferase	fabD		protein-coding			WP_100675976.1	ACP S-malonyltransferase	309	CWM55_RS05600
NZ_PIOO01000003.1	37873	38826		minus	beta-ketoacyl-ACP synthase III			protein-coding			WP_002899288.1	beta-ketoacyl-ACP synthase III	317	CWM55_RS05605
NZ_PIOO01000003.1	38881	39978		minus	phosphate acyltransferase PlsX	plsX		protein-coding			WP_206052723.1	phosphate acyltransferase PlsX	365	CWM55_RS05610
NZ_PIOO01000003.1	40182	40355		minus	50S ribosomal protein L32	rpmF		protein-coding			WP_000290724.1	50S ribosomal protein L32	57	CWM55_RS05615
NZ_PIOO01000003.1	40372	40893		minus	23S rRNA accumulation protein YceD	yceD		protein-coding			WP_008805983.1	23S rRNA accumulation protein YceD	173	CWM55_RS05620
NZ_PIOO01000003.1	41035	41619		plus	nucleoside triphosphate pyrophosphatase			protein-coding			WP_074386334.1	nucleoside triphosphate pyrophosphatase	194	CWM55_RS05625
NZ_PIOO01000003.1	41655	42608		minus	23S rRNA pseudouridine(955/2504/2580) synthase RluC	rluC		protein-coding			WP_074386607.1	23S rRNA pseudouridine(955/2504/2580) synthase RluC	317	CWM55_RS05630
NZ_PIOO01000003.1	43308	46586		plus	ribonuclease E	rne		protein-coding			WP_074386335.1	ribonuclease E	1092	CWM55_RS05640
NZ_PIOO01000003.1	46625	47653		minus	LysR family transcriptional regulator			protein-coding			WP_008805978.1	LysR family transcriptional regulator	342	CWM55_RS05645
NZ_PIOO01000003.1	47670	48884		plus	MFS transporter			protein-coding			WP_074386337.1	MFS transporter	404	CWM55_RS05650
NZ_PIOO01000003.1	48939	50474		minus	murein biosynthesis integral membrane protein MurJ	murJ		protein-coding			WP_074386338.1	murein biosynthesis integral membrane protein MurJ	511	CWM55_RS05655
NZ_PIOO01000003.1	50586	51497		minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WP_165784198.1	Gfo/Idh/MocA family oxidoreductase	303	CWM55_RS05660
NZ_PIOO01000003.1	51512	52165		minus	YceH family protein			protein-coding			WP_074386340.1	YceH family protein	217	CWM55_RS05665
NZ_PIOO01000003.1	52175	52759		minus	ribosomal protein S5-alanine N-acetyltransferase	rimJ		protein-coding			WP_008805973.1	ribosomal protein S5-alanine N-acetyltransferase	194	CWM55_RS05670
NZ_PIOO01000003.1	52988	54196		plus	multidrug efflux MFS transporter MdtH	mdtH		protein-coding			WP_074386341.1	multidrug efflux MFS transporter MdtH	402	CWM55_RS05675
