Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PJDJ01000003.1	212995	213915		minus	oligopeptide ABC transporter permease OppB	oppB		protein-coding			WP_002910089.1	oligopeptide ABC transporter permease OppB	306	CW266_RS03975
NZ_PJDJ01000003.1	214001	215635		minus	oligopeptide ABC transporter substrate-binding protein OppA	oppA		protein-coding			WP_008804413.1	oligopeptide ABC transporter substrate-binding protein OppA	544	CW266_RS03980
NZ_PJDJ01000003.1	216381	217028		minus	YchE family NAAT transporter			protein-coding			WP_008804412.1	YchE family NAAT transporter	215	CW266_RS03985
NZ_PJDJ01000003.1	217212	217427		minus	hypothetical protein			protein-coding			WP_012541357.1	hypothetical protein	71	CW266_RS03990
NZ_PJDJ01000003.1	217505	220180		plus	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE		protein-coding			WP_008804411.1	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	891	CW266_RS03995
NZ_PJDJ01000003.1	220318	220935		minus	thymidine kinase	tdk		protein-coding			WP_008804410.1	thymidine kinase	205	CW266_RS04000
NZ_PJDJ01000003.1	221496	221903		plus	DNA-binding transcriptional regulator H-NS	hns		protein-coding			WP_002910103.1	DNA-binding transcriptional regulator H-NS	135	CW266_RS04005
NZ_PJDJ01000003.1	222027	222929		minus	UTP--glucose-1-phosphate uridylyltransferase GalU	galU		protein-coding			WP_008804409.1	UTP--glucose-1-phosphate uridylyltransferase GalU	300	CW266_RS04010
NZ_PJDJ01000003.1	223127	224140		minus	two-component system response regulator RssB	rssB		protein-coding			WP_008804408.1	two-component system response regulator RssB	337	CW266_RS04015
NZ_PJDJ01000003.1	224230	225132		minus	patatin-like phospholipase RssA	rssA		protein-coding			WP_008804407.1	patatin-like phospholipase RssA	300	CW266_RS04020
NZ_PJDJ01000003.1	225245	225703		plus	YchJ family protein			protein-coding			WP_008804406.1	YchJ family protein	152	CW266_RS04025
NZ_PJDJ01000003.1	225746	226588		plus	formyltetrahydrofolate deformylase	purU		protein-coding			WP_004203178.1	formyltetrahydrofolate deformylase	280	CW266_RS04030
NZ_PJDJ01000003.1	226748	226832		plus	tRNA-Tyr			tRNA						CW266_RS04035
NZ_PJDJ01000003.1	226876	227001		plus	RtT sRNA			ncRNA						CW266_RS04040
NZ_PJDJ01000003.1	227041	227125		plus	tRNA-Tyr			tRNA						CW266_RS04045
NZ_PJDJ01000003.1	227169	227294		plus	RtT sRNA			ncRNA						CW266_RS04050
NZ_PJDJ01000003.1	227334	227418		plus	tRNA-Tyr			tRNA						CW266_RS04055
NZ_PJDJ01000003.1	227463	227595		plus	RtT sRNA			ncRNA						CW266_RS04060
NZ_PJDJ01000003.1	227640	227772		plus	RtT sRNA			ncRNA						CW266_RS04065
NZ_PJDJ01000003.1	227817	227949		plus	RtT sRNA			ncRNA						CW266_RS04070
NZ_PJDJ01000003.1	227994	228126		plus	RtT sRNA			ncRNA						CW266_RS04075
NZ_PJDJ01000003.1	228243	228686		minus	Lrp/AsnC family transcriptional regulator			protein-coding			WP_004152249.1	Lrp/AsnC family transcriptional regulator	147	CW266_RS04080
NZ_PJDJ01000003.1	228794	229690		plus	DMT family transporter			protein-coding			WP_012541354.1	DMT family transporter	298	CW266_RS04085
NZ_PJDJ01000003.1	229687	230364		minus	respiratory nitrate reductase subunit gamma	narI		protein-coding			WP_002910189.1	respiratory nitrate reductase subunit gamma	225	CW266_RS04090
NZ_PJDJ01000003.1	230364	231074		minus	nitrate reductase molybdenum cofactor assembly chaperone	narJ		protein-coding			WP_012541353.1	nitrate reductase molybdenum cofactor assembly chaperone	236	CW266_RS04095
NZ_PJDJ01000003.1	231071	232606		minus	nitrate reductase subunit beta	narH		protein-coding			WP_002910193.1	nitrate reductase subunit beta	511	CW266_RS04100
NZ_PJDJ01000003.1	232603	235086		minus	nitrate reductase subunit alpha			protein-coding			WP_101139175.1	nitrate reductase subunit alpha	827	CW266_RS04105
NZ_PJDJ01000004.1	87	202		plus	5S ribosomal RNA	rrf		rRNA						CW266_RS04110
NZ_PJDJ01000004.1	260	336		plus	tRNA-Asp			tRNA						CW266_RS04115
NZ_PJDJ01000004.1	501	1304		plus	2,5-didehydrogluconate reductase DkgB	dkgB		protein-coding			WP_012542802.1	2,5-didehydrogluconate reductase DkgB	267	CW266_RS04120
NZ_PJDJ01000004.1	1350	2255		minus	DNA-binding transcriptional regulator YafC	yafC		protein-coding			WP_008805249.1	DNA-binding transcriptional regulator YafC	301	CW266_RS04125
NZ_PJDJ01000004.1	2360	3550		plus	MFS transporter			protein-coding			WP_023339614.1	MFS transporter	396	CW266_RS04130
NZ_PJDJ01000004.1	3652	4449		plus	endonuclease/exonuclease/phosphatase family protein			protein-coding			WP_002889629.1	endonuclease/exonuclease/phosphatase family protein	265	CW266_RS04135
NZ_PJDJ01000004.1	4537	5307		plus	class I SAM-dependent methyltransferase			protein-coding			WP_008805251.1	class I SAM-dependent methyltransferase	256	CW266_RS04140
NZ_PJDJ01000004.1	5367	6734		minus	murein transglycosylase D	mltD		protein-coding			WP_008805252.1	murein transglycosylase D	455	CW266_RS04145
NZ_PJDJ01000004.1	6806	7561		minus	hydroxyacylglutathione hydrolase	gloB		protein-coding			WP_008805253.1	hydroxyacylglutathione hydrolase	251	CW266_RS04150
NZ_PJDJ01000004.1	7594	8316		plus	class I SAM-dependent methyltransferase			protein-coding			WP_012968892.1	class I SAM-dependent methyltransferase	240	CW266_RS04155
NZ_PJDJ01000004.1	8313	8780		minus	ribonuclease HI	rnhA		protein-coding			WP_004204620.1	ribonuclease HI	155	CW266_RS04160
NZ_PJDJ01000004.1	8845	9576		plus	DNA polymerase III subunit epsilon	dnaQ		protein-coding			WP_004204621.1	DNA polymerase III subunit epsilon	243	CW266_RS04165
NZ_PJDJ01000004.1	9710	9786		plus	tRNA-Asp			tRNA						CW266_RS04170
NZ_PJDJ01000004.1	9846	10727		minus	LysR family transcriptional regulator			protein-coding			WP_012968890.1	LysR family transcriptional regulator	293	CW266_RS04175
NZ_PJDJ01000004.1	10831	11421		plus	cysteine/O-acetylserine transporter	eamB		protein-coding			WP_012968889.1	cysteine/O-acetylserine transporter	196	CW266_RS04180
NZ_PJDJ01000004.1	11450	12550		minus	AI-2E family transporter			protein-coding			WP_023297094.1	AI-2E family transporter	366	CW266_RS04185
NZ_PJDJ01000004.1	12799	13569		minus	amidohydrolase			protein-coding			WP_016160335.1	amidohydrolase	256	CW266_RS04190
NZ_PJDJ01000004.1	13747	16191		minus	acyl-CoA dehydrogenase FadE	fadE		protein-coding			WP_012968887.1	acyl-CoA dehydrogenase FadE	814	CW266_RS04195
NZ_PJDJ01000004.1	16431	17012		plus	D-sedoheptulose 7-phosphate isomerase	lpcA		protein-coding			WP_101139178.1	D-sedoheptulose 7-phosphate isomerase	193	CW266_RS04200
NZ_PJDJ01000004.1	17087	17854		plus	class II glutamine amidotransferase			protein-coding			WP_008805262.1	class II glutamine amidotransferase	255	CW266_RS04205
NZ_PJDJ01000004.1	17825	18565		minus	peptidoglycan meso-diaminopimelic acid protein amidase	dpaA		protein-coding			WP_008805263.1	peptidoglycan meso-diaminopimelic acid protein amidase	246	CW266_RS04210
NZ_PJDJ01000004.1	18977	20320		plus	Na(+)-translocating NADH-quinone reductase subunit A			protein-coding			WP_101139180.1	Na(+)-translocating NADH-quinone reductase subunit A	447	CW266_RS04220
NZ_PJDJ01000004.1	20324	21562		plus	NADH:ubiquinone reductase (Na(+)-transporting) subunit B			protein-coding			WP_012968885.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit B	412	CW266_RS04225
NZ_PJDJ01000004.1	21555	22349		plus	Na(+)-translocating NADH-quinone reductase subunit C			protein-coding			WP_008805266.1	Na(+)-translocating NADH-quinone reductase subunit C	264	CW266_RS04230
NZ_PJDJ01000004.1	22342	22980		plus	NADH:ubiquinone reductase (Na(+)-transporting) subunit D			protein-coding			WP_002889716.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit D	212	CW266_RS04235
NZ_PJDJ01000004.1	22987	23583		plus	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	nqrE		protein-coding			WP_004177335.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	198	CW266_RS04240
NZ_PJDJ01000004.1	23596	24819		plus	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	nqrF		protein-coding			WP_101139181.1	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	407	CW266_RS04245
NZ_PJDJ01000004.1	24822	25037		plus	(Na+)-NQR maturation NqrM	nqrM		protein-coding			WP_004204638.1	(Na+)-NQR maturation NqrM	71	CW266_RS04250
NZ_PJDJ01000004.1	25252	26112		minus	glycerophosphodiester phosphodiesterase family protein			protein-coding			WP_012542789.1	glycerophosphodiester phosphodiesterase family protein	286	CW266_RS04255
NZ_PJDJ01000004.1	26272	27327		plus	DNA polymerase IV	dinB		protein-coding			WP_008805269.1	DNA polymerase IV	351	CW266_RS04260
NZ_PJDJ01000004.1	27330	27782		plus	GNAT family N-acetyltransferase			protein-coding			WP_023297095.1	GNAT family N-acetyltransferase	150	CW266_RS04265
NZ_PJDJ01000004.1	27825	29282		minus	cytosol nonspecific dipeptidase	pepD		protein-coding			WP_008805271.1	cytosol nonspecific dipeptidase	485	CW266_RS04270
NZ_PJDJ01000004.1	29540	29998		plus	xanthine phosphoribosyltransferase	gpt		protein-coding			WP_002889733.1	xanthine phosphoribosyltransferase	152	CW266_RS04275
NZ_PJDJ01000004.1	30104	31348		plus	esterase FrsA	frsA		protein-coding			WP_012542786.1	esterase FrsA	414	CW266_RS04280
NZ_PJDJ01000004.1	31406	31804		plus	sigma factor-binding protein Crl	crl		protein-coding			WP_004178681.1	sigma factor-binding protein Crl	132	CW266_RS04285
NZ_PJDJ01000004.1	31890	32582		minus	DNA-binding transcriptional regulator CsiR	csiR		protein-coding			WP_008805273.1	DNA-binding transcriptional regulator CsiR	230	CW266_RS04290
NZ_PJDJ01000004.1	32628	34028		minus	GABA permease	gabP		protein-coding			WP_012968880.1	GABA permease	466	CW266_RS04295
NZ_PJDJ01000004.1	34178	35461		minus	4-aminobutyrate--2-oxoglutarate transaminase	gabT		protein-coding			WP_008805274.1	4-aminobutyrate--2-oxoglutarate transaminase	427	CW266_RS04300
NZ_PJDJ01000004.1	35474	36922		minus	NADP-dependent succinate-semialdehyde dehydrogenase	gabD		protein-coding			WP_101139183.1	NADP-dependent succinate-semialdehyde dehydrogenase	482	CW266_RS04305
NZ_PJDJ01000004.1	36946	38214		minus	L-2-hydroxyglutarate oxidase	lhgO		protein-coding			WP_039102878.1	L-2-hydroxyglutarate oxidase	422	CW266_RS04310
NZ_PJDJ01000004.1	38242	39219		minus	glutarate dioxygenase GlaH	glaH		protein-coding			WP_012542782.1	glutarate dioxygenase GlaH	325	CW266_RS04315
NZ_PJDJ01000004.1	39681	39938		plus	YjhX family toxin			protein-coding			WP_008805277.1	YjhX family toxin	85	CW266_RS04320
NZ_PJDJ01000004.1	39996	40745		plus	class I SAM-dependent methyltransferase			protein-coding			WP_023322103.1	class I SAM-dependent methyltransferase	249	CW266_RS04325
NZ_PJDJ01000004.1	40786	41424		minus	glutathione S-transferase family protein			protein-coding			WP_101139184.1	glutathione S-transferase family protein	212	CW266_RS04330
NZ_PJDJ01000004.1	41643	42107		plus	HNH endonuclease signature motif containing protein			protein-coding			WP_004191854.1	HNH endonuclease signature motif containing protein	154	CW266_RS04335
NZ_PJDJ01000004.1	42449	43846		minus	dihydrolipoyl dehydrogenase	lpdA		protein-coding			WP_048964582.1	dihydrolipoyl dehydrogenase	465	CW266_RS04340
NZ_PJDJ01000004.1	43836	45371		minus	2-oxo acid dehydrogenase subunit E2			protein-coding			WP_072125454.1	2-oxo acid dehydrogenase subunit E2	511	CW266_RS04345
NZ_PJDJ01000004.1	45375	46394		minus	alpha-ketoacid dehydrogenase subunit beta			protein-coding			WP_002889881.1	alpha-ketoacid dehydrogenase subunit beta	339	CW266_RS04350
NZ_PJDJ01000004.1	46406	47365		minus	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha			protein-coding			WP_002889884.1	thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha	319	CW266_RS04355
NZ_PJDJ01000004.1	47737	50382		plus	LuxR C-terminal-related transcriptional regulator			protein-coding			WP_165790259.1	LuxR C-terminal-related transcriptional regulator	881	CW266_RS04360
NZ_PJDJ01000004.1	50755	51210		plus	acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		protein-coding			WP_009485120.1	acetyl-CoA carboxylase biotin carboxyl carrier protein	151	CW266_RS04365
NZ_PJDJ01000004.1	51219	52565		plus	acetyl-CoA carboxylase biotin carboxylase subunit	accC		protein-coding			WP_004222829.1	acetyl-CoA carboxylase biotin carboxylase subunit	448	CW266_RS04370
NZ_PJDJ01000004.1	52646	53917		plus	Glu/Leu/Phe/Val dehydrogenase			protein-coding			WP_004222831.1	Glu/Leu/Phe/Val dehydrogenase	423	CW266_RS04375
NZ_PJDJ01000004.1	53978	54898		minus	DMT family transporter			protein-coding			WP_012968872.1	DMT family transporter	306	CW266_RS04380
NZ_PJDJ01000004.1	55196	56035		plus	transporter substrate-binding domain-containing protein			protein-coding			WP_004222836.1	transporter substrate-binding domain-containing protein	279	CW266_RS04385
NZ_PJDJ01000004.1	56038	56745		plus	5-oxoprolinase subunit PxpB	pxpB		protein-coding			WP_009485116.1	5-oxoprolinase subunit PxpB	235	CW266_RS04390
NZ_PJDJ01000004.1	56742	57728		plus	biotin-dependent carboxyltransferase family protein			protein-coding			WP_101139188.1	biotin-dependent carboxyltransferase family protein	328	CW266_RS04395
NZ_PJDJ01000004.1	57739	58509		plus	5-oxoprolinase subunit PxpA			protein-coding			WP_004222843.1	5-oxoprolinase subunit PxpA	256	CW266_RS04400
NZ_PJDJ01000004.1	58734	59936		minus	pyridoxal phosphate-dependent aminotransferase			protein-coding			WP_004222844.1	pyridoxal phosphate-dependent aminotransferase	400	CW266_RS04405
NZ_PJDJ01000004.1	60292	61215		plus	nitrogen assimilation transcriptional regulator NAC	nac		protein-coding			WP_009485114.1	nitrogen assimilation transcriptional regulator NAC	307	CW266_RS04410
NZ_PJDJ01000004.1	61333	61773		plus	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit			protein-coding			WP_009485113.1	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit	146	CW266_RS04415
NZ_PJDJ01000004.1	61887	62639		plus	SDR family oxidoreductase			protein-coding			WP_009485112.1	SDR family oxidoreductase	250	CW266_RS04420
NZ_PJDJ01000004.1	62663	63358		plus	amino acid ABC transporter permease			protein-coding			WP_004222853.1	amino acid ABC transporter permease	231	CW266_RS04425
NZ_PJDJ01000004.1	63364	64125		plus	amino acid ABC transporter permease			protein-coding			WP_004222855.1	amino acid ABC transporter permease	253	CW266_RS04430
NZ_PJDJ01000004.1	64135	64872		plus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_020316552.1	amino acid ABC transporter ATP-binding protein	245	CW266_RS04435
NZ_PJDJ01000004.1	65371	66102		plus	DUF2971 domain-containing protein			protein-coding			WP_072199748.1	DUF2971 domain-containing protein	243	CW266_RS04440
NZ_PJDJ01000004.1	66826	67140		plus	hypothetical protein			protein-coding			WP_133124685.1	hypothetical protein	104	CW266_RS27980
NZ_PJDJ01000004.1	67673	71464		minus	DNA-binding protein			protein-coding			WP_227525956.1	DNA-binding protein	1263	CW266_RS04455
NZ_PJDJ01000004.1	72152	73378		minus	MFS transporter			protein-coding			WP_060619498.1	MFS transporter	408	CW266_RS04460
NZ_PJDJ01000004.1	73397	75097		minus	L-tyrosine/L-tryptophan isonitrile synthase family protein			protein-coding			WP_077265430.1	L-tyrosine/L-tryptophan isonitrile synthase family protein	566	CW266_RS04465
NZ_PJDJ01000004.1	75403	75630		minus	hypothetical protein			protein-coding			WP_101139195.1	hypothetical protein	75	CW266_RS04470
NZ_PJDJ01000004.1	76803	77030		minus	hypothetical protein			protein-coding			WP_040107967.1	hypothetical protein	75	CW266_RS04480
NZ_PJDJ01000004.1	77299	77517		minus	cold shock domain-containing protein			protein-coding			WP_023279058.1	cold shock domain-containing protein	72	CW266_RS04485
NZ_PJDJ01000004.1	77797	78009		plus	cold shock-like protein CspF	cspF		protein-coding			WP_071822061.1	cold shock-like protein CspF	70	CW266_RS04490
NZ_PJDJ01000004.1	78091	78255		plus	YnfU family zinc-binding protein			protein-coding			WP_213928491.1	YnfU family zinc-binding protein	54	CW266_RS29035
NZ_PJDJ01000004.1	78411	86993		plus	glucoamylase family protein			protein-coding			WP_101139196.1	glucoamylase family protein	2860	CW266_RS04495
NZ_PJDJ01000004.1	87013	87246		minus	hypothetical protein			protein-coding			WP_004132711.1	hypothetical protein	77	CW266_RS04500
NZ_PJDJ01000004.1	87656	87928		plus	hypothetical protein			protein-coding			WP_182947008.1	hypothetical protein	90	CW266_RS28920
NZ_PJDJ01000004.1	88130	89038		plus	kdo(2)-lipid IV(A) palmitoleoyltransferase	lpxP		protein-coding			WP_040107972.1	kdo(2)-lipid IV(A) palmitoleoyltransferase	302	CW266_RS04510
NZ_PJDJ01000004.1	89426	89806		minus	antibiotic biosynthesis monooxygenase			protein-coding			WP_060619495.1	antibiotic biosynthesis monooxygenase	126	CW266_RS04515
NZ_PJDJ01000004.1	89862	90755		minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_060619494.1	NAD(P)/FAD-dependent oxidoreductase	297	CW266_RS04520
NZ_PJDJ01000004.1	90876	91535		plus	TetR/AcrR family transcriptional regulator			protein-coding			WP_060619493.1	TetR/AcrR family transcriptional regulator	219	CW266_RS04525
NZ_PJDJ01000004.1	91752	92537		minus	SDR family oxidoreductase			protein-coding			WP_087498776.1	SDR family oxidoreductase	261	CW266_RS04530
NZ_PJDJ01000004.1	92712	93062		minus	hypothetical protein			protein-coding			WP_240616137.1	hypothetical protein	116	CW266_RS04535
NZ_PJDJ01000004.1	93036	93692		plus	efflux RND transporter permease subunit			protein-coding			WP_227525944.1	efflux RND transporter permease subunit	218	CW266_RS04540
NZ_PJDJ01000004.1	94456	94531		minus	tRNA-Thr			tRNA						CW266_RS04545
NZ_PJDJ01000004.1	94645	95898		minus	glutamate-5-semialdehyde dehydrogenase	proA		protein-coding			WP_101139198.1	glutamate-5-semialdehyde dehydrogenase	417	CW266_RS04550
NZ_PJDJ01000004.1	95909	97012		minus	glutamate 5-kinase	proB		protein-coding			WP_008805306.1	glutamate 5-kinase	367	CW266_RS04555
NZ_PJDJ01000004.1	97302	98354		plus	phosphoporin PhoE	phoE		protein-coding			WP_008805307.1	phosphoporin PhoE	350	CW266_RS04560
NZ_PJDJ01000004.1	98400	98966		minus	NlpC/P60 family protein			protein-coding			WP_004222859.1	NlpC/P60 family protein	188	CW266_RS04565
NZ_PJDJ01000004.1	99378	100247		plus	DMT family transporter			protein-coding			WP_101139200.1	DMT family transporter	289	CW266_RS04575
NZ_PJDJ01000004.1	100343	101008		plus	HAD family hydrolase			protein-coding			WP_101139202.1	HAD family hydrolase	221	CW266_RS04580
NZ_PJDJ01000004.1	101381	102265		minus	phosphonate ABC transporter, permease protein PhnE	phnE		protein-coding			WP_072045908.1	phosphonate ABC transporter, permease protein PhnE	294	CW266_RS04595
NZ_PJDJ01000004.1	102262	103134		minus	phosphonate ABC transporter, permease protein PhnE	phnE		protein-coding			WP_012968864.1	phosphonate ABC transporter, permease protein PhnE	290	CW266_RS04600
NZ_PJDJ01000004.1	103202	104140		minus	phosphonate ABC transporter substrate-binding protein	phnD		protein-coding			WP_032691132.1	phosphonate ABC transporter substrate-binding protein	312	CW266_RS04605
NZ_PJDJ01000004.1	104163	105005		minus	phosphonate ABC transporter ATP-binding protein	phnC		protein-coding			WP_012542738.1	phosphonate ABC transporter ATP-binding protein	280	CW266_RS04610
NZ_PJDJ01000004.1	105849	106391		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_008805314.1	helix-turn-helix transcriptional regulator	180	CW266_RS04615
NZ_PJDJ01000004.1	106466	107053		plus	common pilus major fimbrillin subunit EcpA	ecpA		protein-coding			WP_023297107.1	common pilus major fimbrillin subunit EcpA	195	CW266_RS04620
NZ_PJDJ01000004.1	107112	107780		plus	fimbrial chaperone EcpB			protein-coding			WP_008805316.1	fimbrial chaperone EcpB	222	CW266_RS04625
NZ_PJDJ01000004.1	107806	110331		plus	fimbrial biogenesis outer membrane usher protein			protein-coding			WP_101139204.1	fimbrial biogenesis outer membrane usher protein	841	CW266_RS04630
NZ_PJDJ01000004.1	110321	111964		plus	fimbrial adhesin EcpD	ecpD		protein-coding			WP_012968862.1	fimbrial adhesin EcpD	547	CW266_RS04635
NZ_PJDJ01000004.1	111933	112643		plus	fimbria/pilus periplasmic chaperone			protein-coding			WP_012542735.1	fimbria/pilus periplasmic chaperone	236	CW266_RS04640
NZ_PJDJ01000004.1	112647	113336		minus	amino acid ABC transporter permease			protein-coding			WP_008805320.1	amino acid ABC transporter permease	229	CW266_RS04645
NZ_PJDJ01000004.1	113326	114078		minus	amino acid ABC transporter permease			protein-coding			WP_012968860.1	amino acid ABC transporter permease	250	CW266_RS04650
NZ_PJDJ01000004.1	114075	114893		minus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_008805322.1	amino acid ABC transporter ATP-binding protein	272	CW266_RS04655
NZ_PJDJ01000004.1	114895	115704		minus	ABC transporter substrate-binding protein			protein-coding			WP_002890106.1	ABC transporter substrate-binding protein	269	CW266_RS04660
NZ_PJDJ01000004.1	116143	116319		plus	hypothetical protein			protein-coding			WP_012542732.1	hypothetical protein	58	CW266_RS04670
NZ_PJDJ01000004.1	116436	117131		minus	ABC transporter ATP-binding protein			protein-coding			WP_004204908.1	ABC transporter ATP-binding protein	231	CW266_RS04675
NZ_PJDJ01000004.1	117124	117906		minus	ABC transporter ATP-binding protein			protein-coding			WP_008805323.1	ABC transporter ATP-binding protein	260	CW266_RS04680
NZ_PJDJ01000004.1	117893	118942		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_008805324.1	branched-chain amino acid ABC transporter permease	349	CW266_RS04685
NZ_PJDJ01000004.1	118942	119841		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_002890128.1	branched-chain amino acid ABC transporter permease	299	CW266_RS04690
NZ_PJDJ01000004.1	119861	120967		minus	ABC transporter substrate-binding protein			protein-coding			WP_004147267.1	ABC transporter substrate-binding protein	368	CW266_RS04695
NZ_PJDJ01000004.1	120960	121103		plus	hypothetical protein			protein-coding			WP_046620417.1	hypothetical protein	47	CW266_RS28285
NZ_PJDJ01000004.1	121543	122319		minus	ethanolamine ammonia-lyase subunit EutC	eutC		protein-coding			WP_064166043.1	ethanolamine ammonia-lyase subunit EutC	258	CW266_RS04705
NZ_PJDJ01000004.1	122316	123704		minus	ethanolamine ammonia-lyase subunit EutB			protein-coding			WP_044612961.1	ethanolamine ammonia-lyase subunit EutB	462	CW266_RS04710
NZ_PJDJ01000004.1	123714	125093		minus	ethanolamine permease	eat		protein-coding			WP_008805328.1	ethanolamine permease	459	CW266_RS04715
NZ_PJDJ01000004.1	125156	125284		plus	hypothetical protein			protein-coding			WP_162494421.1	hypothetical protein	42	CW266_RS28290
NZ_PJDJ01000004.1	125367	126776		plus	S-methylmethionine permease	mmuP		protein-coding			WP_008805329.1	S-methylmethionine permease	469	CW266_RS04720
NZ_PJDJ01000004.1	126763	127695		plus	homocysteine S-methyltransferase	mmuM		protein-coding			WP_008805330.1	homocysteine S-methyltransferase	310	CW266_RS04725
NZ_PJDJ01000004.1	127920	128882		plus	taurine ABC transporter substrate-binding protein	tauA		protein-coding			WP_008805331.1	taurine ABC transporter substrate-binding protein	320	CW266_RS04730
NZ_PJDJ01000004.1	128894	129661		plus	taurine ABC transporter ATP-binding subunit	tauB		protein-coding			WP_004893960.1	taurine ABC transporter ATP-binding subunit	255	CW266_RS04735
NZ_PJDJ01000004.1	129658	130485		plus	taurine ABC transporter permease TauC	tauC		protein-coding			WP_008805332.1	taurine ABC transporter permease TauC	275	CW266_RS04740
NZ_PJDJ01000004.1	130482	131333		plus	taurine dioxygenase	tauD		protein-coding			WP_004144604.1	taurine dioxygenase	283	CW266_RS04745
NZ_PJDJ01000004.1	131508	133226		minus	GNAT family N-acyltransferase			protein-coding			WP_012542727.1	GNAT family N-acyltransferase	572	CW266_RS04750
NZ_PJDJ01000004.1	133405	133896		minus	transposase			protein-coding			WP_016160363.1	transposase	163	CW266_RS04755
NZ_PJDJ01000004.1	134152	135126		minus	porphobilinogen synthase	hemB		protein-coding			WP_002890201.1	porphobilinogen synthase	324	CW266_RS04760
NZ_PJDJ01000004.1	135232	136392		minus	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	ampH		protein-coding			WP_008805334.1	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	386	CW266_RS04765
NZ_PJDJ01000004.1	136612	137124		plus	isochorismatase family protein			protein-coding			WP_162493340.1	isochorismatase family protein	170	CW266_RS04770
NZ_PJDJ01000004.1	137242	138462		plus	peptide antibiotic transporter SbmA	sbmA		protein-coding			WP_008805336.1	peptide antibiotic transporter SbmA	406	CW266_RS04775
NZ_PJDJ01000004.1	138481	139587		plus	DUF1615 domain-containing protein			protein-coding			WP_008805337.1	DUF1615 domain-containing protein	368	CW266_RS04780
NZ_PJDJ01000004.1	139584	139886		minus	YaiY family protein			protein-coding			WP_012542723.1	YaiY family protein	100	CW266_RS04785
NZ_PJDJ01000004.1	140140	140343		plus	DUF2754 family protein			protein-coding			WP_012968852.1	DUF2754 family protein	67	CW266_RS04790
NZ_PJDJ01000004.1	140375	141472		minus	D-alanine--D-alanine ligase	ddlA		protein-coding			WP_023297114.1	D-alanine--D-alanine ligase	365	CW266_RS04795
NZ_PJDJ01000004.1	141572	142255		plus	extensin family protein			protein-coding			WP_008805341.1	extensin family protein	227	CW266_RS04800
NZ_PJDJ01000004.1	142425	143624		plus	multidrug efflux MFS transporter			protein-coding			WP_008805342.1	multidrug efflux MFS transporter	399	CW266_RS04805
NZ_PJDJ01000004.1	143925	144185		plus	anti-adapter protein IraP	iraP		protein-coding			WP_008805343.1	anti-adapter protein IraP	86	CW266_RS04810
NZ_PJDJ01000004.1	144276	145706		plus	alkaline phosphatase	phoA		protein-coding			WP_008805344.1	alkaline phosphatase	476	CW266_RS04815
NZ_PJDJ01000004.1	145798	146115		plus	PsiF family protein			protein-coding			WP_008805345.1	PsiF family protein	105	CW266_RS04820
NZ_PJDJ01000004.1	146186	146995		minus	pyrroline-5-carboxylate reductase	proC		protein-coding			WP_008805346.1	pyrroline-5-carboxylate reductase	269	CW266_RS04825
NZ_PJDJ01000004.1	147112	147570		plus	YaiI/YqxD family protein			protein-coding			WP_008805347.1	YaiI/YqxD family protein	152	CW266_RS04830
NZ_PJDJ01000004.1	147567	148265		minus	DUF2076 domain-containing protein			protein-coding			WP_023322130.1	DUF2076 domain-containing protein	232	CW266_RS04835
NZ_PJDJ01000004.1	148593	149126		plus	shikimate kinase AroL	aroL		protein-coding			WP_008805349.1	shikimate kinase AroL	177	CW266_RS04840
NZ_PJDJ01000004.1	149198	149389		plus	YaiA family protein			protein-coding			WP_008805350.1	YaiA family protein	63	CW266_RS04845
NZ_PJDJ01000004.1	149639	150319		plus	AroM family protein			protein-coding			WP_008805351.1	AroM family protein	226	CW266_RS04850
NZ_PJDJ01000004.1	150397	150681		plus	pyrimidine/purine nucleoside phosphorylase	ppnP		protein-coding			WP_101139205.1	pyrimidine/purine nucleoside phosphorylase	94	CW266_RS04855
