Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PYUA01000001.1	852983	854161		minus	MFS transporter			protein-coding			WP_221885112.1	MFS transporter	392	C9414_RS04240
NZ_PYUA01000001.1	854379	854996		plus	3'-5' exonuclease KapD	kapD		protein-coding			WP_107163125.1	3'-5' exonuclease KapD	205	C9414_RS04245
NZ_PYUA01000001.1	854993	855385		minus	kinase-associated lipoprotein B			protein-coding			WP_025094193.1	kinase-associated lipoprotein B	130	C9414_RS04250
NZ_PYUA01000001.1	855477	855653		plus	hypothetical protein			protein-coding			WP_162860193.1	hypothetical protein	58	C9414_RS20120
NZ_PYUA01000001.1	855654	856946		minus	HAMP domain-containing sensor histidine kinase			protein-coding			WP_039181080.1	HAMP domain-containing sensor histidine kinase	430	C9414_RS04255
NZ_PYUA01000001.1	857080	858255		minus	MalY/PatB family protein			protein-coding			WP_107163126.1	MalY/PatB family protein	391	C9414_RS04260
NZ_PYUA01000001.1	858339	858599		plus	YugE family protein			protein-coding			WP_039181076.1	YugE family protein	86	C9414_RS04265
NZ_PYUA01000001.1	858596	859420		minus	alpha/beta hydrolase			protein-coding			WP_024425926.1	alpha/beta hydrolase	274	C9414_RS04270
NZ_PYUA01000001.1	859596	860096		plus	Lrp/AsnC family transcriptional regulator			protein-coding			WP_003213765.1	Lrp/AsnC family transcriptional regulator	166	C9414_RS04275
NZ_PYUA01000001.1	860097	861290		plus	aminotransferase			protein-coding			WP_039181074.1	aminotransferase	397	C9414_RS04280
NZ_PYUA01000001.1	861489	861881		plus	S1 domain-containing post-transcriptional regulator GSP13	yugI		protein-coding			WP_008345795.1	S1 domain-containing post-transcriptional regulator GSP13	130	C9414_RS04285
NZ_PYUA01000001.1	862129	862365		minus	DUF378 domain-containing protein			protein-coding			WP_003212952.1	DUF378 domain-containing protein	78	C9414_RS04290
NZ_PYUA01000001.1	862510	863673		plus	iron-containing alcohol dehydrogenase			protein-coding			WP_107163127.1	iron-containing alcohol dehydrogenase	387	C9414_RS04295
NZ_PYUA01000001.1	863794	864966		plus	iron-containing alcohol dehydrogenase			protein-coding			WP_101676429.1	iron-containing alcohol dehydrogenase	390	C9414_RS04300
NZ_PYUA01000001.1	865093	866448		plus	glucose-6-phosphate isomerase			protein-coding			WP_107163128.1	glucose-6-phosphate isomerase	451	C9414_RS04305
NZ_PYUA01000001.1	866560	866778		plus	hypothetical protein			protein-coding			WP_047203926.1	hypothetical protein	72	C9414_RS04310
NZ_PYUA01000001.1	866808	867209		plus	YugN-like family protein			protein-coding			WP_024423291.1	YugN-like family protein	133	C9414_RS04315
NZ_PYUA01000001.1	867206	868192		minus	potassium channel family protein			protein-coding			WP_047203927.1	potassium channel family protein	328	C9414_RS04320
NZ_PYUA01000001.1	868319	868543		plus	hypothetical protein			protein-coding			WP_107163129.1	hypothetical protein	74	C9414_RS04325
NZ_PYUA01000001.1	868625	869299		plus	zinc metallopeptidase			protein-coding			WP_024423288.1	zinc metallopeptidase	224	C9414_RS04330
NZ_PYUA01000001.1	869348	870640		plus	hemolysin family protein			protein-coding			WP_047203929.1	hemolysin family protein	430	C9414_RS04335
NZ_PYUA01000001.1	870753	871154		plus	secondary thiamine-phosphate synthase enzyme YjbQ			protein-coding			WP_039181060.1	secondary thiamine-phosphate synthase enzyme YjbQ	133	C9414_RS04340
NZ_PYUA01000001.1	871171	872202		plus	nitronate monooxygenase			protein-coding			WP_107163130.1	nitronate monooxygenase	343	C9414_RS04345
NZ_PYUA01000001.1	872227	872475		plus	hypothetical protein			protein-coding			WP_047203931.1	hypothetical protein	82	C9414_RS04350
NZ_PYUA01000001.1	872497	873237		minus	protein-glutamine gamma-glutamyltransferase			protein-coding			WP_107163131.1	protein-glutamine gamma-glutamyltransferase	246	C9414_RS04355
NZ_PYUA01000001.1	873395	875410		plus	methyl-accepting chemotaxis protein			protein-coding			WP_047203932.1	methyl-accepting chemotaxis protein	671	C9414_RS04360
NZ_PYUA01000001.1	875536	877527		plus	methyl-accepting chemotaxis protein			protein-coding			WP_047203933.1	methyl-accepting chemotaxis protein	663	C9414_RS04365
NZ_PYUA01000001.1	877701	879677		plus	methyl-accepting chemotaxis protein			protein-coding			WP_107163132.1	methyl-accepting chemotaxis protein	658	C9414_RS04370
NZ_PYUA01000001.1	879842	881833		plus	methyl-accepting chemotaxis protein			protein-coding			WP_107163133.1	methyl-accepting chemotaxis protein	663	C9414_RS04375
NZ_PYUA01000001.1	881924	882448		plus	type 1 glutamine amidotransferase domain-containing protein			protein-coding			WP_039181039.1	type 1 glutamine amidotransferase domain-containing protein	174	C9414_RS04380
NZ_PYUA01000001.1	882521	883513		minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WP_107163134.1	Gfo/Idh/MocA family oxidoreductase	330	C9414_RS04385
NZ_PYUA01000001.1	883711	884094		plus	DoxX family protein			protein-coding			WP_047203971.1	DoxX family protein	127	C9414_RS04390
NZ_PYUA01000001.1	884168	885310		plus	AI-2E family transporter			protein-coding			WP_041088540.1	AI-2E family transporter	380	C9414_RS04395
NZ_PYUA01000001.1	885438	886271		plus	undecaprenyl-diphosphate phosphatase			protein-coding			WP_039183288.1	undecaprenyl-diphosphate phosphatase	277	C9414_RS04400
NZ_PYUA01000001.1	886442	886915		plus	hypothetical protein			protein-coding			WP_024423274.1	hypothetical protein	157	C9414_RS04405
NZ_PYUA01000001.1	886951	887946		minus	biotin synthase BioB	bioB		protein-coding			WP_047203972.1	biotin synthase BioB	331	C9414_RS04410
NZ_PYUA01000001.1	888099	888449		minus	hypothetical protein			protein-coding			WP_047203973.1	hypothetical protein	116	C9414_RS04415
NZ_PYUA01000001.1	888686	889063		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_047203974.1	helix-turn-helix transcriptional regulator	125	C9414_RS04420
NZ_PYUA01000001.1	889223	889486		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_047203975.1	helix-turn-helix transcriptional regulator	87	C9414_RS04425
NZ_PYUA01000001.1	889483	889635		plus	hypothetical protein			protein-coding			WP_181286102.1	hypothetical protein	50	C9414_RS20125
NZ_PYUA01000001.1	889613	889852		plus	hypothetical protein			protein-coding			WP_107163135.1	hypothetical protein	79	C9414_RS04430
NZ_PYUA01000001.1	889903	890304		plus	hypothetical protein			protein-coding			WP_041088550.1	hypothetical protein	133	C9414_RS04435
NZ_PYUA01000001.1	890301	890507		plus	XtrA/YqaO family protein			protein-coding			WP_047203978.1	XtrA/YqaO family protein	68	C9414_RS04440
NZ_PYUA01000001.1	890635	891153		plus	sigma-70 family RNA polymerase sigma factor			protein-coding			WP_039181011.1	sigma-70 family RNA polymerase sigma factor	172	C9414_RS04445
NZ_PYUA01000001.1	891305	891949		plus	phage terminase small subunit	terS		protein-coding			WP_024423266.1	phage terminase small subunit	214	C9414_RS04450
NZ_PYUA01000001.1	891958	893259		plus	PBSX family phage terminase large subunit			protein-coding			WP_162253746.1	PBSX family phage terminase large subunit	433	C9414_RS04455
NZ_PYUA01000001.1	893256	894713		plus	phage portal protein			protein-coding			WP_107163136.1	phage portal protein	485	C9414_RS04460
NZ_PYUA01000001.1	894752	895840		plus	XkdF-like putative serine protease domain-containing protein			protein-coding			WP_047203981.1	XkdF-like putative serine protease domain-containing protein	362	C9414_RS04465
NZ_PYUA01000001.1	895863	896786		plus	phage major capsid protein			protein-coding			WP_047203982.1	phage major capsid protein	307	C9414_RS04470
NZ_PYUA01000001.1	896800	897183		plus	DUF3199 family protein			protein-coding			WP_039181000.1	DUF3199 family protein	127	C9414_RS04475
NZ_PYUA01000001.1	897180	897536		plus	YqbH/XkdH family protein			protein-coding			WP_047203984.1	YqbH/XkdH family protein	118	C9414_RS04480
NZ_PYUA01000001.1	897533	898030		plus	HK97 gp10 family phage protein			protein-coding			WP_107163137.1	HK97 gp10 family phage protein	165	C9414_RS04485
NZ_PYUA01000001.1	898035	898490		plus	hypothetical protein			protein-coding			WP_039180991.1	hypothetical protein	151	C9414_RS04490
NZ_PYUA01000001.1	898477	898689		plus	hypothetical protein			protein-coding			WP_039180988.1	hypothetical protein	70	C9414_RS04495
NZ_PYUA01000001.1	898693	900039		plus	phage tail sheath family protein			protein-coding			WP_041088573.1	phage tail sheath family protein	448	C9414_RS04500
NZ_PYUA01000001.1	900041	900484		plus	phage tail tube protein			protein-coding			WP_024423257.1	phage tail tube protein	147	C9414_RS04505
NZ_PYUA01000001.1	900770	900952		minus	putative holin-like toxin			protein-coding			WP_306460555.1	putative holin-like toxin	60	C9414_RS20605
NZ_PYUA01000001.1	901012	901452		plus	phage portal protein			protein-coding			WP_039180982.1	phage portal protein	146	C9414_RS04510
NZ_PYUA01000001.1	901494	901631		plus	hypothetical protein			protein-coding			WP_095285871.1	hypothetical protein	45	C9414_RS04515
NZ_PYUA01000001.1	901632	905498		plus	transglycosylase SLT domain-containing protein			protein-coding			WP_107163138.1	transglycosylase SLT domain-containing protein	1288	C9414_RS04520
NZ_PYUA01000001.1	905491	906159		plus	LysM peptidoglycan-binding domain-containing protein			protein-coding			WP_034282467.1	LysM peptidoglycan-binding domain-containing protein	222	C9414_RS04525
NZ_PYUA01000001.1	906171	907181		plus	hypothetical protein			protein-coding			WP_047203987.1	hypothetical protein	336	C9414_RS04530
NZ_PYUA01000001.1	907178	907444		plus	DUF2577 family protein			protein-coding			WP_107163139.1	DUF2577 family protein	88	C9414_RS04535
NZ_PYUA01000001.1	907459	907881		plus	DUF2634 domain-containing protein			protein-coding			WP_107163140.1	DUF2634 domain-containing protein	140	C9414_RS04540
NZ_PYUA01000001.1	907874	908923		plus	baseplate J/gp47 family protein			protein-coding			WP_107163141.1	baseplate J/gp47 family protein	349	C9414_RS04545
NZ_PYUA01000001.1	908907	909830		plus	YmfQ family protein			protein-coding			WP_107163142.1	YmfQ family protein	307	C9414_RS04550
NZ_PYUA01000001.1	909842	910225		plus	phage tail protein			protein-coding			WP_047203992.1	phage tail protein	127	C9414_RS04555
NZ_PYUA01000001.1	910241	911119		plus	hypothetical protein			protein-coding			WP_107163143.1	hypothetical protein	292	C9414_RS04560
NZ_PYUA01000001.1	911130	911459		plus	XkdW family protein			protein-coding			WP_107163144.1	XkdW family protein	109	C9414_RS04565
NZ_PYUA01000001.1	911456	911626		plus	XkdX family protein			protein-coding			WP_107163145.1	XkdX family protein	56	C9414_RS04570
NZ_PYUA01000001.1	912023	913228		plus	hypothetical protein			protein-coding			WP_107163146.1	hypothetical protein	401	C9414_RS04575
NZ_PYUA01000001.1	913316	914698		plus	hypothetical protein			protein-coding			WP_224929350.1	hypothetical protein	460	C9414_RS20470
NZ_PYUA01000001.1	914710	915048		plus	hypothetical protein			protein-coding			WP_107163147.1	hypothetical protein	112	C9414_RS04585
NZ_PYUA01000001.1	915049	915195		plus	XkdX family protein			protein-coding			WP_080967226.1	XkdX family protein	48	C9414_RS04590
NZ_PYUA01000001.1	915251	915463		plus	BhlA/UviB family holin-like peptide			protein-coding			WP_008344062.1	BhlA/UviB family holin-like peptide	70	C9414_RS04595
NZ_PYUA01000001.1	915475	915738		plus	phage holin			protein-coding			WP_019743388.1	phage holin	87	C9414_RS04600
NZ_PYUA01000001.1	915758	916561		plus	N-acetylmuramoyl-L-alanine amidase			protein-coding			WP_047204001.1	N-acetylmuramoyl-L-alanine amidase	267	C9414_RS04605
NZ_PYUA01000001.1	916678	916860		plus	hypothetical protein			protein-coding			WP_107163148.1	hypothetical protein	60	C9414_RS04610
NZ_PYUA01000001.1	916914	916986		minus	tRNA-Ala			tRNA						C9414_RS04615
NZ_PYUA01000001.1	917059	917616		minus	GbsR/MarR family transcriptional regulator			protein-coding			WP_047204076.1	GbsR/MarR family transcriptional regulator	185	C9414_RS04620
NZ_PYUA01000001.1	917824	919293		plus	betaine-aldehyde dehydrogenase	betB		protein-coding			WP_107163149.1	betaine-aldehyde dehydrogenase	489	C9414_RS04625
NZ_PYUA01000001.1	919321	920529		plus	iron-containing alcohol dehydrogenase			protein-coding			WP_107163150.1	iron-containing alcohol dehydrogenase	402	C9414_RS04630
NZ_PYUA01000001.1	920570	921049		minus	DinB family protein			protein-coding			WP_180272435.1	DinB family protein	159	C9414_RS04635
NZ_PYUA01000001.1	921257	921787		plus	hypothetical protein			protein-coding			WP_107163151.1	hypothetical protein	176	C9414_RS04640
NZ_PYUA01000001.1	921799	923346		plus	flotillin family protein			protein-coding			WP_047204080.1	flotillin family protein	515	C9414_RS04645
NZ_PYUA01000001.1	923504	924058		plus	GNAT family N-acetyltransferase			protein-coding			WP_047204081.1	GNAT family N-acetyltransferase	184	C9414_RS04650
NZ_PYUA01000001.1	924299	924874		minus	energy-coupled thiamine transporter ThiT	thiT		protein-coding			WP_039180928.1	energy-coupled thiamine transporter ThiT	191	C9414_RS04660
NZ_PYUA01000002.1	95	170		plus	tRNA-Lys			tRNA						C9414_RS04670
NZ_PYUA01000002.1	179	261		plus	tRNA-Leu			tRNA						C9414_RS04675
NZ_PYUA01000002.1	292	363		plus	tRNA-Gly			tRNA						C9414_RS04680
NZ_PYUA01000002.1	376	461		plus	tRNA-Leu			tRNA						C9414_RS04685
NZ_PYUA01000002.1	472	548		plus	tRNA-Arg			tRNA						C9414_RS04690
NZ_PYUA01000002.1	556	632		plus	tRNA-Pro			tRNA						C9414_RS04695
NZ_PYUA01000002.1	641	713		plus	tRNA-Ala			tRNA						C9414_RS04700
NZ_PYUA01000002.1	739	812		plus	tRNA-Met			tRNA						C9414_RS04705
NZ_PYUA01000002.1	817	893		plus	tRNA-Ile			tRNA						C9414_RS04710
NZ_PYUA01000002.1	901	993		plus	tRNA-Ser			tRNA						C9414_RS04715
NZ_PYUA01000002.1	1017	1093		plus	tRNA-Met			tRNA						C9414_RS04720
NZ_PYUA01000002.1	1098	1174		plus	tRNA-Asp			tRNA						C9414_RS04725
NZ_PYUA01000002.1	1193	1265		plus	tRNA-Phe			tRNA						C9414_RS04730
NZ_PYUA01000002.1	1293	1368		plus	tRNA-His			tRNA						C9414_RS04735
NZ_PYUA01000002.1	1379	1452		plus	tRNA-Gly			tRNA						C9414_RS04740
NZ_PYUA01000002.1	1470	1546		plus	tRNA-Ile			tRNA						C9414_RS04745
NZ_PYUA01000002.1	1553	1627		plus	tRNA-Asn			tRNA						C9414_RS04750
NZ_PYUA01000002.1	1631	1721		plus	tRNA-Ser			tRNA						C9414_RS04755
NZ_PYUA01000002.1	1731	1802		plus	tRNA-Glu			tRNA						C9414_RS04760
NZ_PYUA01000002.1	1880	2356		minus	tryptophan-rich sensory protein			protein-coding			WP_107163177.1	tryptophan-rich sensory protein	158	C9414_RS04765
NZ_PYUA01000002.1	2444	3178		minus	TraR/DksA C4-type zinc finger protein			protein-coding			WP_058838175.1	TraR/DksA C4-type zinc finger protein	244	C9414_RS04770
NZ_PYUA01000002.1	3296	4234		minus	1,4-dihydroxy-2-naphthoate polyprenyltransferase			protein-coding			WP_024424940.1	1,4-dihydroxy-2-naphthoate polyprenyltransferase	312	C9414_RS04775
NZ_PYUA01000002.1	4613	6031		plus	isochorismate synthase			protein-coding			WP_107163178.1	isochorismate synthase	472	C9414_RS04780
NZ_PYUA01000002.1	6024	7769		plus	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD		protein-coding			WP_107163179.1	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	581	C9414_RS04785
NZ_PYUA01000002.1	7751	8578		plus	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	menH		protein-coding			WP_107163180.1	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	275	C9414_RS04790
NZ_PYUA01000002.1	8593	9411		plus	1,4-dihydroxy-2-naphthoyl-CoA synthase	menB		protein-coding			WP_039180914.1	1,4-dihydroxy-2-naphthoyl-CoA synthase	272	C9414_RS04795
NZ_PYUA01000002.1	9485	10945		plus	o-succinylbenzoate--CoA ligase			protein-coding			WP_107163181.1	o-succinylbenzoate--CoA ligase	486	C9414_RS04800
NZ_PYUA01000002.1	10932	12056		plus	o-succinylbenzoate synthase	menC		protein-coding			WP_107163182.1	o-succinylbenzoate synthase	374	C9414_RS04805
NZ_PYUA01000002.1	12162	12353		minus	hypothetical protein			protein-coding			WP_107163183.1	hypothetical protein	63	C9414_RS04810
NZ_PYUA01000002.1	12379	12537		minus	DUF1540 domain-containing protein			protein-coding			WP_008360682.1	DUF1540 domain-containing protein	52	C9414_RS04815
NZ_PYUA01000002.1	12606	13652		minus	cytochrome d ubiquinol oxidase subunit II			protein-coding			WP_169510868.1	cytochrome d ubiquinol oxidase subunit II	348	C9414_RS04820
NZ_PYUA01000002.1	13675	15006		minus	cytochrome ubiquinol oxidase subunit I			protein-coding			WP_047203537.1	cytochrome ubiquinol oxidase subunit I	443	C9414_RS04825
NZ_PYUA01000002.1	15183	15425		plus	type B 50S ribosomal protein L31			protein-coding			WP_034665302.1	type B 50S ribosomal protein L31	80	C9414_RS04835
NZ_PYUA01000002.1	15503	16486		minus	zinc ABC transporter substrate-binding protein			protein-coding			WP_107163184.1	zinc ABC transporter substrate-binding protein	327	C9414_RS04840
NZ_PYUA01000002.1	16701	17267		plus	carbonic anhydrase			protein-coding			WP_024424929.1	carbonic anhydrase	188	C9414_RS04845
NZ_PYUA01000002.1	17269	17493		minus	membrane protein insertion efficiency factor YidD	yidD		protein-coding			WP_041107381.1	membrane protein insertion efficiency factor YidD	74	C9414_RS04850
NZ_PYUA01000002.1	17620	18093		plus	S-ribosylhomocysteine lyase			protein-coding			WP_003217624.1	S-ribosylhomocysteine lyase	157	C9414_RS04855
NZ_PYUA01000002.1	18212	18649		plus	FixH family protein			protein-coding			WP_107163185.1	FixH family protein	145	C9414_RS04860
NZ_PYUA01000002.1	18658	18804		minus	YtzI protein	ytzI		protein-coding			WP_003217544.1	YtzI protein	48	C9414_RS04865
NZ_PYUA01000002.1	18936	19373		plus	Dps family protein			protein-coding			WP_039180885.1	Dps family protein	145	C9414_RS04870
NZ_PYUA01000002.1	19501	19692		plus	hypothetical protein			protein-coding			WP_024424925.1	hypothetical protein	63	C9414_RS04875
NZ_PYUA01000002.1	19828	20232		plus	phage holin family protein			protein-coding			WP_039180882.1	phage holin family protein	134	C9414_RS04880
NZ_PYUA01000002.1	20277	20585		plus	hypothetical protein			protein-coding			WP_024425787.1	hypothetical protein	102	C9414_RS04885
NZ_PYUA01000002.1	20614	21399		minus	AIM24 family protein			protein-coding			WP_039180879.1	AIM24 family protein	261	C9414_RS04890
NZ_PYUA01000002.1	21422	22033		minus	TerD family protein			protein-coding			WP_258182571.1	TerD family protein	203	C9414_RS04895
NZ_PYUA01000002.1	22282	22758		plus	nucleoside triphosphatase YtkD	ytkD		protein-coding			WP_107163187.1	nucleoside triphosphatase YtkD	158	C9414_RS04900
NZ_PYUA01000002.1	22791	23585		minus	ABC transporter permease			protein-coding			WP_047203533.1	ABC transporter permease	264	C9414_RS04905
NZ_PYUA01000002.1	23572	24342		minus	ABC transporter ATP-binding protein			protein-coding			WP_047203532.1	ABC transporter ATP-binding protein	256	C9414_RS04910
NZ_PYUA01000002.1	24358	25359		minus	ABC transporter substrate-binding protein			protein-coding			WP_107163188.1	ABC transporter substrate-binding protein	333	C9414_RS04915
NZ_PYUA01000002.1	25534	26262		plus	carotenoid biosynthesis protein			protein-coding			WP_107163189.1	carotenoid biosynthesis protein	242	C9414_RS04920
NZ_PYUA01000002.1	26231	26977		plus	lysophospholipid acyltransferase family protein			protein-coding			WP_107163190.1	lysophospholipid acyltransferase family protein	248	C9414_RS04925
NZ_PYUA01000002.1	26962	28089		plus	glycosyltransferase			protein-coding			WP_107163191.1	glycosyltransferase	375	C9414_RS04930
NZ_PYUA01000002.1	28086	29567		plus	phytoene desaturase family protein	crtI		protein-coding			WP_107163192.1	phytoene desaturase family protein	493	C9414_RS04935
NZ_PYUA01000002.1	29594	30388		plus	prolyl oligopeptidase family serine peptidase			protein-coding			WP_107163193.1	prolyl oligopeptidase family serine peptidase	264	C9414_RS04940
NZ_PYUA01000002.1	30428	30670		plus	DUF2584 domain-containing protein			protein-coding			WP_025092385.1	DUF2584 domain-containing protein	80	C9414_RS04945
NZ_PYUA01000002.1	30713	32299		minus	phosphoenolpyruvate carboxykinase (ATP)	pckA		protein-coding			WP_047203525.1	phosphoenolpyruvate carboxykinase (ATP)	528	C9414_RS04950
NZ_PYUA01000002.1	32856	34058		plus	methionine adenosyltransferase	metK		protein-coding			WP_039180847.1	methionine adenosyltransferase	400	C9414_RS04955
NZ_PYUA01000002.1	34207	36105		plus	asparagine synthase (glutamine-hydrolyzing)	asnB		protein-coding			WP_024426217.1	asparagine synthase (glutamine-hydrolyzing)	632	C9414_RS04960
NZ_PYUA01000002.1	36248	36763		minus	gamma carbonic anhydrase family protein			protein-coding			WP_047203523.1	gamma carbonic anhydrase family protein	171	C9414_RS04965
NZ_PYUA01000002.1	36809	37588		plus	alpha/beta hydrolase			protein-coding			WP_024424906.1	alpha/beta hydrolase	259	C9414_RS04970
NZ_PYUA01000002.1	37619	38698		plus	tetraprenyl-beta-curcumene synthase family protein			protein-coding			WP_039180839.1	tetraprenyl-beta-curcumene synthase family protein	359	C9414_RS04975
NZ_PYUA01000002.1	38817	39389		minus	class I SAM-dependent methyltransferase			protein-coding			WP_107163194.1	class I SAM-dependent methyltransferase	190	C9414_RS04980
NZ_PYUA01000002.1	39386	40351		minus	TIGR01212 family radical SAM protein			protein-coding			WP_017358356.1	TIGR01212 family radical SAM protein	321	C9414_RS04985
NZ_PYUA01000002.1	40504	40779		plus	YtzC family protein			protein-coding			WP_039180834.1	YtzC family protein	91	C9414_RS04990
NZ_PYUA01000002.1	40932	41264		plus	hypothetical protein			protein-coding			WP_039183270.1	hypothetical protein	110	C9414_RS04995
NZ_PYUA01000002.1	41299	42126		minus	uncharacterized gene			pseudogene						C9414_RS05000
NZ_PYUA01000002.1	42320	42499		plus	hypothetical protein			protein-coding			WP_039180825.1	hypothetical protein	59	C9414_RS05005
NZ_PYUA01000002.1	42517	42909		plus	GntR family transcriptional regulator			protein-coding			WP_019743690.1	GntR family transcriptional regulator	130	C9414_RS05010
NZ_PYUA01000002.1	42902	43780		plus	ABC transporter ATP-binding protein			protein-coding			WP_007501894.1	ABC transporter ATP-binding protein	292	C9414_RS05015
NZ_PYUA01000002.1	43774	44769		plus	ABC transporter ATP-binding protein			protein-coding			WP_107163195.1	ABC transporter ATP-binding protein	331	C9414_RS05020
NZ_PYUA01000002.1	44791	45489		plus	ABC transporter ATP-binding protein			protein-coding			WP_047203519.1	ABC transporter ATP-binding protein	232	C9414_RS05025
NZ_PYUA01000002.1	45479	46789		plus	ABC transporter permease			protein-coding			WP_047203518.1	ABC transporter permease	436	C9414_RS05030
NZ_PYUA01000002.1	46855	47553		minus	m protein repeat family protein			protein-coding			WP_047203517.1	m protein repeat family protein	232	C9414_RS05035
NZ_PYUA01000002.1	47638	48441		minus	STAS domain-containing protein			protein-coding			WP_047203516.1	STAS domain-containing protein	267	C9414_RS05040
NZ_PYUA01000002.1	48864	49193		plus	DUF4257 domain-containing protein			protein-coding			WP_224929310.1	DUF4257 domain-containing protein	109	C9414_RS05045
NZ_PYUA01000002.1	49616	52030		plus	leucine--tRNA ligase	leuS		protein-coding			WP_107163196.1	leucine--tRNA ligase	804	C9414_RS05050
NZ_PYUA01000002.1	52161	53063		plus	dienelactone hydrolase family protein			protein-coding			WP_107163197.1	dienelactone hydrolase family protein	300	C9414_RS05055
NZ_PYUA01000002.1	53111	53863		plus	NAD(P)-dependent oxidoreductase			protein-coding			WP_047203513.1	NAD(P)-dependent oxidoreductase	250	C9414_RS05060
NZ_PYUA01000002.1	54083	54943		plus	carbohydrate ABC transporter permease			protein-coding			WP_106025828.1	carbohydrate ABC transporter permease	286	C9414_RS05065
NZ_PYUA01000002.1	54969	56468		plus	extracellular solute-binding protein			protein-coding			WP_107163198.1	extracellular solute-binding protein	499	C9414_RS05070
NZ_PYUA01000002.1	56514	57356		minus	aldo/keto reductase			protein-coding			WP_181286119.1	aldo/keto reductase	280	C9414_RS05075
NZ_PYUA01000002.1	57367	58545		minus	MFS transporter			protein-coding			WP_107163200.1	MFS transporter	392	C9414_RS05080
NZ_PYUA01000002.1	58701	59072		plus	winged helix-turn-helix transcriptional regulator			protein-coding			WP_034322520.1	winged helix-turn-helix transcriptional regulator	123	C9414_RS05085
NZ_PYUA01000002.1	59111	61411		minus	helix-turn-helix domain-containing protein			protein-coding			WP_107163201.1	helix-turn-helix domain-containing protein	766	C9414_RS05090
NZ_PYUA01000002.1	61643	62608		plus	sugar ABC transporter permease			protein-coding			WP_047203508.1	sugar ABC transporter permease	321	C9414_RS05095
NZ_PYUA01000002.1	62627	63739		plus	glycoside hydrolase family 105 protein			protein-coding			WP_107163202.1	glycoside hydrolase family 105 protein	370	C9414_RS05100
NZ_PYUA01000002.1	63736	64260		plus	lipoprotein YteS			protein-coding			WP_107163203.1	lipoprotein YteS	174	C9414_RS05105
NZ_PYUA01000002.1	64278	65567		plus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WP_107163204.1	Gfo/Idh/MocA family oxidoreductase	429	C9414_RS05110
NZ_PYUA01000002.1	65586	66269		plus	YesL family protein			protein-coding			WP_107163205.1	YesL family protein	227	C9414_RS05115
NZ_PYUA01000002.1	66324	66635		plus	rhodanese-like domain-containing protein			protein-coding			WP_047203503.1	rhodanese-like domain-containing protein	103	C9414_RS05120
NZ_PYUA01000002.1	66739	66921		plus	sporulation protein Cse60			protein-coding			WP_024424881.1	sporulation protein Cse60	60	C9414_RS05125
NZ_PYUA01000002.1	66967	67491		minus	CbrC family protein			protein-coding			WP_107163206.1	CbrC family protein	174	C9414_RS05130
NZ_PYUA01000002.1	67622	69154		minus	BCCT family transporter			protein-coding			WP_039180749.1	BCCT family transporter	510	C9414_RS05135
NZ_PYUA01000002.1	69295	69492		minus	hypothetical protein			protein-coding			WP_107163207.1	hypothetical protein	65	C9414_RS05140
NZ_PYUA01000002.1	69489	70760		minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_107163208.1	NAD(P)/FAD-dependent oxidoreductase	423	C9414_RS05145
NZ_PYUA01000002.1	70936	72558		plus	polysaccharide biosynthesis protein			protein-coding			WP_039180744.1	polysaccharide biosynthesis protein	540	C9414_RS05150
NZ_PYUA01000002.1	72575	73291		plus	pseudouridine synthase			protein-coding			WP_047203498.1	pseudouridine synthase	238	C9414_RS05155
NZ_PYUA01000002.1	73569	73790		minus	DeoR family transcriptional regulator			protein-coding			WP_008356419.1	DeoR family transcriptional regulator	73	C9414_RS05160
NZ_PYUA01000002.1	74161	75459		minus	NCS2 family permease			protein-coding			WP_047203497.1	NCS2 family permease	432	C9414_RS05165
NZ_PYUA01000002.1	75555	76955		plus	dipeptidase PepV	pepV		protein-coding			WP_107163209.1	dipeptidase PepV	466	C9414_RS05170
NZ_PYUA01000002.1	76985	77602		plus	Type 1 glutamine amidotransferase-like domain-containing protein			protein-coding			WP_107163210.1	Type 1 glutamine amidotransferase-like domain-containing protein	205	C9414_RS05175
NZ_PYUA01000002.1	77659	78591		minus	cysteine synthase A	cysK		protein-coding			WP_181286120.1	cysteine synthase A	310	C9414_RS05180
NZ_PYUA01000002.1	78683	79234		plus	RNA 2',3'-cyclic phosphodiesterase	thpR		protein-coding			WP_047203549.1	RNA 2',3'-cyclic phosphodiesterase	183	C9414_RS05185
NZ_PYUA01000002.1	79260	80195		plus	hypothetical protein			protein-coding			WP_047203493.1	hypothetical protein	311	C9414_RS05190
