Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP065688.1	1010863	1012581		minus	acetolactate synthase 3 large subunit	ilvI		protein-coding			WP_004950120.1	acetolactate synthase 3 large subunit	572	I6G52_RS04855
NZ_CP065688.1	1012898	1014706		minus	long-chain fatty acid--CoA ligase			protein-coding			WP_062869621.1	long-chain fatty acid--CoA ligase	602	I6G52_RS04860
NZ_CP065688.1	1015172	1016119		minus	transcriptional regulator LeuO	leuO		protein-coding			WP_062869620.1	transcriptional regulator LeuO	315	I6G52_RS04865
NZ_CP065688.1	1016997	1018571		plus	2-isopropylmalate synthase	leuA		protein-coding			WP_004950113.1	2-isopropylmalate synthase	524	I6G52_RS04875
NZ_CP065688.1	1018574	1019665		plus	3-isopropylmalate dehydrogenase	leuB		protein-coding			WP_004950110.1	3-isopropylmalate dehydrogenase	363	I6G52_RS04880
NZ_CP065688.1	1019667	1021067		plus	3-isopropylmalate dehydratase large subunit	leuC		protein-coding			WP_004950109.1	3-isopropylmalate dehydratase large subunit	466	I6G52_RS04885
NZ_CP065688.1	1021079	1021681		plus	3-isopropylmalate dehydratase small subunit	leuD		protein-coding			WP_004950106.1	3-isopropylmalate dehydratase small subunit	200	I6G52_RS04890
NZ_CP065688.1	1021745	1023217		minus	DASS family sodium-coupled anion symporter			protein-coding			WP_006323576.1	DASS family sodium-coupled anion symporter	490	I6G52_RS04895
NZ_CP065688.1	1023360	1024565		minus	sugar efflux transporter			protein-coding			WP_063198694.1	sugar efflux transporter	401	I6G52_RS04900
NZ_CP065688.1	1024724	1024900		minus	glucose uptake inhibitor SgrT	sgrT		protein-coding			WP_006317577.1	glucose uptake inhibitor SgrT	58	I6G52_RS04905
NZ_CP065688.1	1024988	1026649		plus	HTH-type transcriptional regulator SgrR	sgrR		protein-coding			WP_063198692.1	HTH-type transcriptional regulator SgrR	553	I6G52_RS04910
NZ_CP065688.1	1026868	1027854		plus	thiamine ABC transporter substrate binding subunit	thiB		protein-coding			WP_063198690.1	thiamine ABC transporter substrate binding subunit	328	I6G52_RS04915
NZ_CP065688.1	1027830	1029437		plus	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	thiP		protein-coding			WP_063198687.1	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	535	I6G52_RS04920
NZ_CP065688.1	1029424	1030128		plus	thiamine ABC transporter ATP-binding protein ThiQ	thiQ		protein-coding			WP_004950092.1	thiamine ABC transporter ATP-binding protein ThiQ	234	I6G52_RS04925
NZ_CP065688.1	1030232	1030333		plus	ilvB operon leader peptide IvbL	ivbL		protein-coding			WP_100220746.1	ilvB operon leader peptide IvbL	33	I6G52_RS04930
NZ_CP065688.1	1030445	1032139		plus	acetolactate synthase large subunit	ilvB		protein-coding			WP_062791259.1	acetolactate synthase large subunit	564	I6G52_RS04935
NZ_CP065688.1	1032143	1032436		plus	acetolactate synthase small subunit	ilvN		protein-coding			WP_004950087.1	acetolactate synthase small subunit	97	I6G52_RS04940
NZ_CP065688.1	1032519	1033286		minus	DedA family protein			protein-coding			WP_063198685.1	DedA family protein	255	I6G52_RS04945
NZ_CP065688.1	1033470	1035833		plus	DNA polymerase II			protein-coding			WP_063198682.1	DNA polymerase II	787	I6G52_RS04950
NZ_CP065688.1	1036103	1039009		plus	RNA polymerase-associated protein RapA	rapA		protein-coding			WP_063198679.1	RNA polymerase-associated protein RapA	968	I6G52_RS04955
NZ_CP065688.1	1039064	1039714		plus	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	rluA		protein-coding			WP_062869609.1	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	216	I6G52_RS04960
NZ_CP065688.1	1039755	1040561		minus	co-chaperone DjlA	djlA		protein-coding			WP_062869608.1	co-chaperone DjlA	268	I6G52_RS04965
NZ_CP065688.1	1040790	1043153		plus	LPS assembly protein LptD	lptD		protein-coding			WP_062869607.1	LPS assembly protein LptD	787	I6G52_RS04970
NZ_CP065688.1	1043219	1044517		plus	peptidylprolyl isomerase SurA	surA		protein-coding			WP_006323564.1	peptidylprolyl isomerase SurA	432	I6G52_RS04975
NZ_CP065688.1	1044504	1045496		plus	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		protein-coding			WP_063198676.1	4-hydroxythreonine-4-phosphate dehydrogenase PdxA	330	I6G52_RS04980
NZ_CP065688.1	1045489	1046307		plus	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		protein-coding			WP_004950073.1	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	272	I6G52_RS04985
NZ_CP065688.1	1046320	1046697		plus	Co2+/Mg2+ efflux protein ApaG	apaG		protein-coding			WP_063198674.1	Co2+/Mg2+ efflux protein ApaG	125	I6G52_RS04990
NZ_CP065688.1	1046700	1047551		plus	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	apaH		protein-coding			WP_004950070.1	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) ApaH	283	I6G52_RS04995
NZ_CP065688.1	1047598	1049487		minus	PhoX family phosphatase			protein-coding			WP_004950067.1	PhoX family phosphatase	629	I6G52_RS05000
NZ_CP065688.1	1049667	1050149		minus	type 3 dihydrofolate reductase	folA		protein-coding			WP_004950065.1	type 3 dihydrofolate reductase	160	I6G52_RS05005
NZ_CP065688.1	1050292	1050756		minus	threonine/serine exporter			protein-coding			WP_004950063.1	threonine/serine exporter	154	I6G52_RS05010
NZ_CP065688.1	1050753	1051553		minus	threonine/serine exporter ThrE family protein			protein-coding			WP_063198672.1	threonine/serine exporter ThrE family protein	266	I6G52_RS05015
NZ_CP065688.1	1051684	1052298		plus	LysE family translocator			protein-coding			WP_062869602.1	LysE family translocator	204	I6G52_RS05020
NZ_CP065688.1	1052339	1054192		minus	glutathione-regulated potassium-efflux system protein KefC	kefC		protein-coding			WP_063198669.1	glutathione-regulated potassium-efflux system protein KefC	617	I6G52_RS05025
NZ_CP065688.1	1054185	1054742		minus	glutathione-regulated potassium-efflux system oxidoreductase KefF	kefF		protein-coding			WP_062791243.1	glutathione-regulated potassium-efflux system oxidoreductase KefF	185	I6G52_RS05030
NZ_CP065688.1	1054924	1058148		minus	carbamoyl-phosphate synthase large subunit	carB		protein-coding			WP_063198666.1	carbamoyl-phosphate synthase large subunit	1074	I6G52_RS05035
NZ_CP065688.1	1058166	1059314		minus	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA		protein-coding			WP_004950050.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	382	I6G52_RS05040
NZ_CP065688.1	1059785	1060606		minus	4-hydroxy-tetrahydrodipicolinate reductase	dapB		protein-coding			WP_062869599.1	4-hydroxy-tetrahydrodipicolinate reductase	273	I6G52_RS05045
NZ_CP065688.1	1060869	1062128		minus	glycosyltransferase			protein-coding			WP_063198665.1	glycosyltransferase	419	I6G52_RS05050
NZ_CP065688.1	1062153	1063016		minus	TauD/TfdA family dioxygenase			protein-coding			WP_004950044.1	TauD/TfdA family dioxygenase	287	I6G52_RS05055
NZ_CP065688.1	1063108	1064073		minus	isocyanide synthase family protein			protein-coding			WP_063198662.1	isocyanide synthase family protein	321	I6G52_RS05060
NZ_CP065688.1	1064264	1065187		plus	LysR family transcriptional regulator			protein-coding			WP_006323552.1	LysR family transcriptional regulator	307	I6G52_RS05065
NZ_CP065688.1	1065487	1066440		minus	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		protein-coding			WP_006323551.1	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	317	I6G52_RS05070
NZ_CP065688.1	1066421	1066891		minus	FKBP-type peptidyl-prolyl cis-trans isomerase	fkpB		protein-coding			WP_013811451.1	FKBP-type peptidyl-prolyl cis-trans isomerase	156	I6G52_RS05075
NZ_CP065688.1	1066893	1067402		minus	signal peptidase II	lspA		protein-coding			WP_004950035.1	signal peptidase II	169	I6G52_RS05080
NZ_CP065688.1	1067416	1070232		minus	isoleucine--tRNA ligase	ileS		protein-coding			WP_063198660.1	isoleucine--tRNA ligase	938	I6G52_RS05085
NZ_CP065688.1	1070265	1071203		minus	bifunctional riboflavin kinase/FAD synthetase	ribF		protein-coding			WP_004950032.1	bifunctional riboflavin kinase/FAD synthetase	312	I6G52_RS05090
NZ_CP065688.1	1071594	1071857		plus	30S ribosomal protein S20	rpsT		protein-coding			WP_006317535.1	30S ribosomal protein S20	87	I6G52_RS05095
NZ_CP065688.1	1071931	1072830		minus	transcriptional activator NhaR	nhaR		protein-coding			WP_004950031.1	transcriptional activator NhaR	299	I6G52_RS05100
NZ_CP065688.1	1073025	1074191		minus	Na+/H+ antiporter NhaA	nhaA		protein-coding			WP_062869594.1	Na+/H+ antiporter NhaA	388	I6G52_RS05105
NZ_CP065688.1	1074435	1075565		minus	molecular chaperone DnaJ	dnaJ		protein-coding			WP_006323543.1	molecular chaperone DnaJ	376	I6G52_RS05110
NZ_CP065688.1	1075672	1077585		minus	molecular chaperone DnaK	dnaK		protein-coding			WP_004950026.1	molecular chaperone DnaK	637	I6G52_RS05115
NZ_CP065688.1	1077910	1078509		plus	acetate uptake transporter	satP		protein-coding			WP_063198657.1	acetate uptake transporter	199	I6G52_RS05120
NZ_CP065688.1	1078556	1079863		minus	MFS transporter			protein-coding			WP_004950009.1	MFS transporter	435	I6G52_RS05125
NZ_CP065688.1	1079988	1080575		minus	molybdopterin adenylyltransferase	mog		protein-coding			WP_004950007.1	molybdopterin adenylyltransferase	195	I6G52_RS05130
NZ_CP065688.1	1080715	1081668		minus	transaldolase	tal		protein-coding			WP_013811442.1	transaldolase	317	I6G52_RS05135
NZ_CP065688.1	1082050	1083474		plus	sodium:alanine symporter family protein			protein-coding			WP_063198655.1	sodium:alanine symporter family protein	474	I6G52_RS05140
NZ_CP065688.1	1083568	1084341		plus	peroxide stress protein YaaA	yaaA		protein-coding			WP_063198652.1	peroxide stress protein YaaA	257	I6G52_RS05145
NZ_CP065688.1	1084400	1085689		minus	threonine synthase	thrC		protein-coding			WP_004949999.1	threonine synthase	429	I6G52_RS05150
NZ_CP065688.1	1085693	1086622		minus	homoserine kinase	thrB		protein-coding			WP_004949998.1	homoserine kinase	309	I6G52_RS05155
NZ_CP065688.1	1086624	1089083		minus	bifunctional aspartate kinase/homoserine dehydrogenase I	thrA		protein-coding			WP_006323533.1	bifunctional aspartate kinase/homoserine dehydrogenase I	819	I6G52_RS05160
NZ_CP065688.1	1089166	1089234		minus	thr operon leader peptide	thrL		protein-coding			WP_100220745.1	thr operon leader peptide	22	I6G52_RS05165
NZ_CP065688.1	1089447	1090133		minus	tRNA/rRNA methyltransferase			protein-coding			WP_063198650.1	tRNA/rRNA methyltransferase	228	I6G52_RS05170
NZ_CP065688.1	1090765	1091481		plus	two-component system response regulator ArcA	arcA		protein-coding			WP_004949989.1	two-component system response regulator ArcA	238	I6G52_RS05175
NZ_CP065688.1	1091528	1092007		minus	protein CreA	creA		protein-coding			WP_004949986.1	protein CreA	159	I6G52_RS05180
NZ_CP065688.1	1092351	1093220		plus	MDR efflux pump AcrAB transcriptional activator RobA	robA		protein-coding			WP_004949984.1	MDR efflux pump AcrAB transcriptional activator RobA	289	I6G52_RS05185
NZ_CP065688.1	1093217	1093864		minus	2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB	gpmB		protein-coding			WP_013811434.1	2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB	215	I6G52_RS05190
NZ_CP065688.1	1093976	1094515		plus	inosine/xanthosine triphosphatase	yjjX		protein-coding			WP_063198647.1	inosine/xanthosine triphosphatase	179	I6G52_RS05195
NZ_CP065688.1	1094534	1094863		minus	trp operon repressor	trpR		protein-coding			WP_004949979.1	trp operon repressor	109	I6G52_RS05200
NZ_CP065688.1	1094919	1096847		minus	murein transglycosylase	sltY		protein-coding			WP_063198645.1	murein transglycosylase	642	I6G52_RS05205
NZ_CP065688.1	1097419	1098033		plus	YfiR family protein			protein-coding			WP_063198642.1	YfiR family protein	204	I6G52_RS05210
NZ_CP065688.1	1098030	1099277		plus	diguanylate cyclase			protein-coding			WP_063198639.1	diguanylate cyclase	415	I6G52_RS05215
NZ_CP065688.1	1099314	1099811		plus	OmpA family protein			protein-coding			WP_004949970.1	OmpA family protein	165	I6G52_RS05220
NZ_CP065688.1	1099953	1101620		plus	energy-dependent translational throttle protein EttA	ettA		protein-coding			WP_063198636.1	energy-dependent translational throttle protein EttA	555	I6G52_RS05225
NZ_CP065688.1	1101671	1102582		minus	LysR family transcriptional regulator			protein-coding			WP_063198633.1	LysR family transcriptional regulator	303	I6G52_RS05230
NZ_CP065688.1	1102681	1103682		plus	zinc-binding alcohol dehydrogenase family protein			protein-coding			WP_063198631.1	zinc-binding alcohol dehydrogenase family protein	333	I6G52_RS05235
NZ_CP065688.1	1103716	1104975		minus	multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR	nadR		protein-coding			WP_004949943.1	multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR	419	I6G52_RS05240
NZ_CP065688.1	1105233	1106618		minus	DNA repair protein RadA	radA		protein-coding			WP_004949941.1	DNA repair protein RadA	461	I6G52_RS05245
NZ_CP065688.1	1106764	1107741		minus	phosphoserine phosphatase	serB		protein-coding			WP_013811426.1	phosphoserine phosphatase	325	I6G52_RS05250
NZ_CP065688.1	1107846	1108532		plus	YtjB family periplasmic protein			protein-coding			WP_062869583.1	YtjB family periplasmic protein	228	I6G52_RS05255
NZ_CP065688.1	1108693	1109424		minus	purine-nucleoside phosphorylase	deoD		protein-coding			WP_063198629.1	purine-nucleoside phosphorylase	243	I6G52_RS05260
NZ_CP065688.1	1109526	1110749		minus	phosphopentomutase	deoB		protein-coding			WP_063198626.1	phosphopentomutase	407	I6G52_RS05265
NZ_CP065688.1	1110820	1112142		minus	thymidine phosphorylase	deoA		protein-coding			WP_006323498.1	thymidine phosphorylase	440	I6G52_RS05270
NZ_CP065688.1	1112212	1112991		minus	deoxyribose-phosphate aldolase	deoC		protein-coding			WP_063198623.1	deoxyribose-phosphate aldolase	259	I6G52_RS05275
NZ_CP065688.1	1113365	1114642		minus	NupC/NupG family nucleoside CNT transporter			protein-coding			WP_063198620.1	NupC/NupG family nucleoside CNT transporter	425	I6G52_RS05280
NZ_CP065688.1	1114840	1115616		minus	TatD family hydrolase			protein-coding			WP_063198618.1	TatD family hydrolase	258	I6G52_RS05285
NZ_CP065688.1	1115613	1116734		minus	patatin family protein			protein-coding			WP_062869575.1	patatin family protein	373	I6G52_RS05290
NZ_CP065688.1	1116745	1116930		minus	hypothetical protein			protein-coding			WP_020438417.1	hypothetical protein	61	I6G52_RS05295
NZ_CP065688.1	1116987	1117148		minus	DUF1328 domain-containing protein			protein-coding			WP_004949916.1	DUF1328 domain-containing protein	53	I6G52_RS05300
NZ_CP065688.1	1117262	1117876		minus	molecular chaperone OsmY	osmY		protein-coding			WP_004949915.1	molecular chaperone OsmY	204	I6G52_RS05305
NZ_CP065688.1	1118409	1119998		minus	peptide chain release factor 3	prfC		protein-coding			WP_063198615.1	peptide chain release factor 3	529	I6G52_RS05310
NZ_CP065688.1	1120164	1121426		minus	type II toxin-antitoxin system HipA family toxin			protein-coding			WP_063198613.1	type II toxin-antitoxin system HipA family toxin	420	I6G52_RS05315
NZ_CP065688.1	1121430	1121735		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_062869569.1	helix-turn-helix transcriptional regulator	101	I6G52_RS05320
NZ_CP065688.1	1121898	1122341		minus	ribosomal protein S18-alanine N-acetyltransferase	rimI		protein-coding			WP_063198610.1	ribosomal protein S18-alanine N-acetyltransferase	147	I6G52_RS05325
NZ_CP065688.1	1122286	1122723		minus	DNA polymerase III subunit psi			protein-coding			WP_063198607.1	DNA polymerase III subunit psi	145	I6G52_RS05330
NZ_CP065688.1	1122880	1123923		plus	16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC	rsmC		protein-coding			WP_004949908.1	16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC	347	I6G52_RS05335
NZ_CP065688.1	1123981	1124973		minus	aldo/keto reductase			protein-coding			WP_062869563.1	aldo/keto reductase	330	I6G52_RS05340
NZ_CP065688.1	1125103	1126047		plus	LysR family transcriptional regulator			protein-coding			WP_063198605.1	LysR family transcriptional regulator	314	I6G52_RS05345
NZ_CP065688.1	1126120	1126206		plus	tRNA-Leu			tRNA						I6G52_RS05350
NZ_CP065688.1	1126243	1126329		plus	tRNA-Leu			tRNA						I6G52_RS05355
NZ_CP065688.1	1126374	1126460		plus	tRNA-Leu			tRNA						I6G52_RS05360
NZ_CP065688.1	1126548	1126832		minus	DUF1435 domain-containing protein			protein-coding			WP_006320084.1	DUF1435 domain-containing protein	94	I6G52_RS05365
NZ_CP065688.1	1127095	1128171		plus	diguanylate cyclase			protein-coding			WP_063202250.1	diguanylate cyclase	358	I6G52_RS05370
NZ_CP065688.1	1128222	1128833		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_063202248.1	TetR/AcrR family transcriptional regulator	203	I6G52_RS05375
NZ_CP065688.1	1128958	1130148		plus	MFS transporter			protein-coding			WP_063202246.1	MFS transporter	396	I6G52_RS05380
NZ_CP065688.1	1130169	1131086		minus	LysR family transcriptional regulator			protein-coding			WP_081113174.1	LysR family transcriptional regulator	305	I6G52_RS05385
NZ_CP065688.1	1131211	1132404		plus	MFS transporter			protein-coding			WP_063202244.1	MFS transporter	397	I6G52_RS05390
NZ_CP065688.1	1132450	1133679		minus	L-fucose:H+ symporter permease	fucP		protein-coding			WP_063202242.1	L-fucose:H+ symporter permease	409	I6G52_RS05395
NZ_CP065688.1	1133713	1134072		minus	L-rhamnose mutarotase			protein-coding			WP_062869550.1	L-rhamnose mutarotase	119	I6G52_RS05400
NZ_CP065688.1	1134069	1134845		minus	SDR family oxidoreductase			protein-coding			WP_006323479.1	SDR family oxidoreductase	258	I6G52_RS05405
NZ_CP065688.1	1134868	1135707		minus	amidohydrolase family protein			protein-coding			WP_063202240.1	amidohydrolase family protein	279	I6G52_RS05410
NZ_CP065688.1	1135722	1136999		minus	L-fuconate dehydratase			protein-coding			WP_063202238.1	L-fuconate dehydratase	425	I6G52_RS05415
NZ_CP065688.1	1137014	1137859		minus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_063202236.1	fumarylacetoacetate hydrolase family protein	281	I6G52_RS05420
NZ_CP065688.1	1137914	1138654		minus	SDR family oxidoreductase			protein-coding			WP_063202234.1	SDR family oxidoreductase	246	I6G52_RS05425
NZ_CP065688.1	1138890	1139648		plus	FadR/GntR family transcriptional regulator			protein-coding			WP_004949875.1	FadR/GntR family transcriptional regulator	252	I6G52_RS05430
NZ_CP065688.1	1139879	1141021		plus	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	ampH		protein-coding			WP_063202232.1	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	380	I6G52_RS05435
NZ_CP065688.1	1141068	1141580		minus	4-hydroxyphenylacetate 3-monooxygenase, reductase component	hpaC		protein-coding			WP_063202230.1	4-hydroxyphenylacetate 3-monooxygenase, reductase component	170	I6G52_RS05440
NZ_CP065688.1	1141598	1143160		minus	4-hydroxyphenylacetate 3-monooxygenase, oxygenase component	hpaB		protein-coding			WP_004949871.1	4-hydroxyphenylacetate 3-monooxygenase, oxygenase component	520	I6G52_RS05445
NZ_CP065688.1	1143321	1144217		minus	4-hydroxyphenylacetate catabolism regulatory protein HpaA	hpaA		protein-coding			WP_063202229.1	4-hydroxyphenylacetate catabolism regulatory protein HpaA	298	I6G52_RS05450
NZ_CP065688.1	1144375	1145745		minus	4-hydroxyphenylacetate permease	hpaX		protein-coding			WP_063202227.1	4-hydroxyphenylacetate permease	456	I6G52_RS05455
NZ_CP065688.1	1145833	1146633		minus	4-hydroxy-2-oxoheptanedioate aldolase	hpaI		protein-coding			WP_063202225.1	4-hydroxy-2-oxoheptanedioate aldolase	266	I6G52_RS05460
NZ_CP065688.1	1146643	1147446		minus	2-oxo-hepta-3-ene-1,7-dioic acid hydratase	hpaH		protein-coding			WP_063202222.1	2-oxo-hepta-3-ene-1,7-dioic acid hydratase	267	I6G52_RS05465
NZ_CP065688.1	1147457	1147843		minus	5-carboxymethyl-2-hydroxymuconate Delta-isomerase			protein-coding			WP_004949865.1	5-carboxymethyl-2-hydroxymuconate Delta-isomerase	128	I6G52_RS05470
NZ_CP065688.1	1147896	1148969		minus	3,4-dihydroxyphenylacetate 2,3-dioxygenase	hpaD		protein-coding			WP_111738399.1	3,4-dihydroxyphenylacetate 2,3-dioxygenase	357	I6G52_RS05475
NZ_CP065688.1	1149007	1150461		minus	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	hpaE		protein-coding			WP_063202216.1	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase	484	I6G52_RS05480
NZ_CP065688.1	1150458	1151222		minus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_063202213.1	fumarylacetoacetate hydrolase family protein	254	I6G52_RS05485
NZ_CP065688.1	1151219	1151851		minus	fumarylacetoacetate hydrolase family protein			protein-coding			WP_063202211.1	fumarylacetoacetate hydrolase family protein	210	I6G52_RS05490
NZ_CP065688.1	1152209	1152661		plus	homoprotocatechuate degradation operon regulator HpaR	hpaR		protein-coding			WP_062869519.1	homoprotocatechuate degradation operon regulator HpaR	150	I6G52_RS05495
NZ_CP065688.1	1152902	1153690		minus	SDR family oxidoreductase			protein-coding			WP_063202208.1	SDR family oxidoreductase	262	I6G52_RS05500
NZ_CP065688.1	1153694	1154491		minus	MoaF N-terminal domain-containing protein			protein-coding			WP_063202205.1	MoaF N-terminal domain-containing protein	265	I6G52_RS05505
NZ_CP065688.1	1154502	1155284		minus	SDR family oxidoreductase			protein-coding			WP_062869513.1	SDR family oxidoreductase	260	I6G52_RS05510
NZ_CP065688.1	1155277	1155858		minus	DUF3156 family protein			protein-coding			WP_063202201.1	DUF3156 family protein	193	I6G52_RS05515
NZ_CP065688.1	1155833	1157326		minus	APC family permease			protein-coding			WP_062869510.1	APC family permease	497	I6G52_RS05520
NZ_CP065688.1	1157890	1158537		plus	LuxR family transcriptional regulator			protein-coding			WP_006323452.1	LuxR family transcriptional regulator	215	I6G52_RS05525
NZ_CP065688.1	1158679	1159848		plus	MFS transporter			protein-coding			WP_063202199.1	MFS transporter	389	I6G52_RS05530
NZ_CP065688.1	1159863	1160975		plus	class II histone deacetylase			protein-coding			WP_063202197.1	class II histone deacetylase	370	I6G52_RS05535
NZ_CP065688.1	1161062	1161868		plus	alpha/beta hydrolase			protein-coding			WP_063202194.1	alpha/beta hydrolase	268	I6G52_RS05540
NZ_CP065688.1	1161910	1162275		minus	cupin domain-containing protein			protein-coding			WP_004949842.1	cupin domain-containing protein	121	I6G52_RS05545
NZ_CP065688.1	1162297	1163598		minus	FAD-binding oxidoreductase			protein-coding			WP_063202191.1	FAD-binding oxidoreductase	433	I6G52_RS05550
NZ_CP065688.1	1163699	1164457		minus	LuxR C-terminal-related transcriptional regulator			protein-coding			WP_063202188.1	LuxR C-terminal-related transcriptional regulator	252	I6G52_RS05555
NZ_CP065688.1	1164734	1165861		plus	iron-containing alcohol dehydrogenase			protein-coding			WP_062869502.1	iron-containing alcohol dehydrogenase	375	I6G52_RS05560
NZ_CP065688.1	1166000	1166749		minus	metallophosphoesterase			protein-coding			WP_063202185.1	metallophosphoesterase	249	I6G52_RS05565
NZ_CP065688.1	1166850	1167869		plus	type IV toxin-antitoxin system AbiEi family antitoxin			protein-coding			WP_063202182.1	type IV toxin-antitoxin system AbiEi family antitoxin	339	I6G52_RS05570
NZ_CP065688.1	1167823	1168647		plus	nucleotidyl transferase AbiEii/AbiGii toxin family protein			protein-coding			WP_063202179.1	nucleotidyl transferase AbiEii/AbiGii toxin family protein	274	I6G52_RS05575
NZ_CP065688.1	1168652	1169581		minus	LysR family transcriptional regulator			protein-coding			WP_063202176.1	LysR family transcriptional regulator	309	I6G52_RS05580
NZ_CP065688.1	1169839	1171179		plus	aspartate aminotransferase family protein			protein-coding			WP_063202173.1	aspartate aminotransferase family protein	446	I6G52_RS05585
NZ_CP065688.1	1171256	1172506		minus	phospholipase D-like domain-containing protein			protein-coding			WP_063202170.1	phospholipase D-like domain-containing protein	416	I6G52_RS05590
NZ_CP065688.1	1172499	1173149		minus	MotA/TolQ/ExbB proton channel family protein			protein-coding			WP_004949824.1	MotA/TolQ/ExbB proton channel family protein	216	I6G52_RS05595
NZ_CP065688.1	1173169	1175412		minus	TonB-dependent receptor			protein-coding			WP_006323436.1	TonB-dependent receptor	747	I6G52_RS05600
NZ_CP065688.1	1175454	1176194		minus	hypothetical protein			protein-coding			WP_063202167.1	hypothetical protein	246	I6G52_RS05605
NZ_CP065688.1	1176196	1176603		minus	biopolymer transporter ExbD			protein-coding			WP_004949818.1	biopolymer transporter ExbD	135	I6G52_RS05610
NZ_CP065688.1	1176890	1177117		minus	non-oxidative hydroxyarylic acid decarboxylases subunit D			protein-coding			WP_063202164.1	non-oxidative hydroxyarylic acid decarboxylases subunit D	75	I6G52_RS05615
NZ_CP065688.1	1177127	1178554		minus	non-oxidative hydroxyarylic acid decarboxylases subunit C			protein-coding			WP_063202161.1	non-oxidative hydroxyarylic acid decarboxylases subunit C	475	I6G52_RS05620
NZ_CP065688.1	1178846	1179766		minus	L,D-transpeptidase family protein			protein-coding			WP_063202158.1	L,D-transpeptidase family protein	306	I6G52_RS05625
NZ_CP065688.1	1179941	1180819		minus	helix-turn-helix domain-containing protein			protein-coding			WP_004949813.1	helix-turn-helix domain-containing protein	292	I6G52_RS05630
NZ_CP065688.1	1180934	1181752		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_174523965.1	helix-turn-helix transcriptional regulator	272	I6G52_RS05635
NZ_CP065688.1	1181891	1182511		minus	hypothetical protein			protein-coding			WP_063202152.1	hypothetical protein	206	I6G52_RS05640
NZ_CP065688.1	1182574	1182777		minus	hypothetical protein			protein-coding			WP_063202151.1	hypothetical protein	67	I6G52_RS05645
NZ_CP065688.1	1183265	1184269		plus	YncE family protein			protein-coding			WP_232246043.1	YncE family protein	334	I6G52_RS05650
NZ_CP065688.1	1184301	1184618		minus	hypothetical protein			protein-coding			WP_063202144.1	hypothetical protein	105	I6G52_RS05655
NZ_CP065688.1	1184676	1187096		minus	patatin-like phospholipase family protein			protein-coding			WP_063202141.1	patatin-like phospholipase family protein	806	I6G52_RS05660
NZ_CP065688.1	1187530	1188909		plus	glutamine synthetase family protein			protein-coding			WP_063202138.1	glutamine synthetase family protein	459	I6G52_RS05665
NZ_CP065688.1	1188967	1189506		plus	GNAT family N-acetyltransferase			protein-coding			WP_063202135.1	GNAT family N-acetyltransferase	179	I6G52_RS05670
NZ_CP065688.1	1189521	1190222		plus	trehalose-6-phosphate synthase			protein-coding			WP_063202132.1	trehalose-6-phosphate synthase	233	I6G52_RS05675
NZ_CP065688.1	1190224	1191315		minus	dimethyl sulfone monooxygenase SfnG	sfnG		protein-coding			WP_063202129.1	dimethyl sulfone monooxygenase SfnG	363	I6G52_RS05680
NZ_CP065688.1	1191777	1193957		plus	carbon starvation protein A			protein-coding			WP_013811350.1	carbon starvation protein A	726	I6G52_RS05685
NZ_CP065688.1	1194148	1194351		plus	YbdD/YjiX family protein			protein-coding			WP_004953088.1	YbdD/YjiX family protein	67	I6G52_RS05690
NZ_CP065688.1	1194374	1195336		plus	GTPase	yjiA		protein-coding			WP_063202126.1	GTPase	320	I6G52_RS05695
