Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOJ01000001.1	696966	697727		plus	trans-aconitate 2-methyltransferase	tam		protein-coding			WP_100680203.1	trans-aconitate 2-methyltransferase	253	CWM62_RS03450
NZ_PIOJ01000001.1	697884	698204		plus	carboxymuconolactone decarboxylase family protein			protein-coding			WP_100680202.1	carboxymuconolactone decarboxylase family protein	106	CWM62_RS03455
NZ_PIOJ01000001.1	698195	698575		plus	tautomerase family protein			protein-coding			WP_100696224.1	tautomerase family protein	126	CWM62_RS03460
NZ_PIOJ01000001.1	698624	699106		minus	type VI secretion system tube protein TssD	tssD		protein-coding			WP_100696222.1	type VI secretion system tube protein TssD	160	CWM62_RS03465
NZ_PIOJ01000001.1	699125	699319		minus	hypothetical protein			protein-coding			WP_023328596.1	hypothetical protein	64	CWM62_RS03470
NZ_PIOJ01000001.1	699324	699473		minus	uncharacterized gene			pseudogene						CWM62_RS03475
NZ_PIOJ01000001.1	699739	700185		minus	GNAT family N-acetyltransferase			protein-coding			WP_100680200.1	GNAT family N-acetyltransferase	148	CWM62_RS03485
NZ_PIOJ01000001.1	700440	701891		minus	tagaturonate reductase			protein-coding			WP_100696220.1	tagaturonate reductase	483	CWM62_RS03490
NZ_PIOJ01000001.1	702005	702535		minus	GNAT family N-acetyltransferase			protein-coding			WP_100696218.1	GNAT family N-acetyltransferase	176	CWM62_RS03495
NZ_PIOJ01000001.1	702613	704037		minus	GGDEF domain-containing protein			protein-coding			WP_165785883.1	GGDEF domain-containing protein	474	CWM62_RS03500
NZ_PIOJ01000001.1	704152	704520		minus	DUF4186 domain-containing protein			protein-coding			WP_061154643.1	DUF4186 domain-containing protein	122	CWM62_RS03505
NZ_PIOJ01000001.1	704520	705446		minus	glutaminase B	glsB		protein-coding			WP_061154644.1	glutaminase B	308	CWM62_RS03510
NZ_PIOJ01000001.1	705527	706912		minus	succinate-semialdehyde dehydrogenase	sad		protein-coding			WP_100680197.1	succinate-semialdehyde dehydrogenase	461	CWM62_RS03515
NZ_PIOJ01000001.1	707019	707897		plus	LysR family transcriptional regulator			protein-coding			WP_012968263.1	LysR family transcriptional regulator	292	CWM62_RS03520
NZ_PIOJ01000001.1	707851	708333		minus	GNAT family N-acetyltransferase			protein-coding			WP_100675614.1	GNAT family N-acetyltransferase	160	CWM62_RS03525
NZ_PIOJ01000001.1	708479	709423		plus	L-lactate dehydrogenase			protein-coding			WP_100696216.1	L-lactate dehydrogenase	314	CWM62_RS03530
NZ_PIOJ01000001.1	709438	710199		minus	DeoR/GlpR family DNA-binding transcription regulator			protein-coding			WP_012968265.1	DeoR/GlpR family DNA-binding transcription regulator	253	CWM62_RS03535
NZ_PIOJ01000001.1	710201	711187		minus	D-threonate 4-phosphate dehydrogenase			protein-coding			WP_100696214.1	D-threonate 4-phosphate dehydrogenase	328	CWM62_RS03540
NZ_PIOJ01000001.1	711180	712415		minus	four-carbon acid sugar kinase family protein			protein-coding			WP_100696212.1	four-carbon acid sugar kinase family protein	411	CWM62_RS03545
NZ_PIOJ01000001.1	712591	713739		plus	iron-containing alcohol dehydrogenase			protein-coding			WP_100696210.1	iron-containing alcohol dehydrogenase	382	CWM62_RS03550
NZ_PIOJ01000001.1	713753	714637		plus	dihydrodipicolinate synthase family protein			protein-coding			WP_100696208.1	dihydrodipicolinate synthase family protein	294	CWM62_RS03555
NZ_PIOJ01000001.1	714723	715673		plus	phosphoglycerate dehydrogenase			protein-coding			WP_100696206.1	phosphoglycerate dehydrogenase	316	CWM62_RS03560
NZ_PIOJ01000001.1	715737	717056		plus	MFS transporter			protein-coding			WP_100696204.1	MFS transporter	439	CWM62_RS03565
NZ_PIOJ01000001.1	717102	717896		minus	PhzF family phenazine biosynthesis protein			protein-coding			WP_100680193.1	PhzF family phenazine biosynthesis protein	264	CWM62_RS03570
NZ_PIOJ01000001.1	718098	719297		plus	sugar transporter			protein-coding			WP_008804962.1	sugar transporter	399	CWM62_RS03575
NZ_PIOJ01000001.1	719368	720036		minus	MarC family NAAT transporter			protein-coding			WP_002904403.1	MarC family NAAT transporter	222	CWM62_RS03580
NZ_PIOJ01000001.1	720298	720732		plus	multiple antibiotic resistance transcriptional regulator MarR	marR		protein-coding			WP_008804963.1	multiple antibiotic resistance transcriptional regulator MarR	144	CWM62_RS03585
NZ_PIOJ01000001.1	720752	721126		plus	MDR efflux pump AcrAB transcriptional activator MarA	marA		protein-coding			WP_002904397.1	MDR efflux pump AcrAB transcriptional activator MarA	124	CWM62_RS03590
NZ_PIOJ01000001.1	721167	721385		plus	multiple antibiotic resistance protein MarB	marB		protein-coding			WP_038422522.1	multiple antibiotic resistance protein MarB	72	CWM62_RS03595
NZ_PIOJ01000001.1	721431	722330		minus	O-acetylserine/cysteine exporter	eamA		protein-coding			WP_061154654.1	O-acetylserine/cysteine exporter	299	CWM62_RS03600
NZ_PIOJ01000001.1	722525	723718		plus	efflux MFS transporter YdeE	ydeE		protein-coding			WP_100680192.1	efflux MFS transporter YdeE	397	CWM62_RS03605
NZ_PIOJ01000001.1	723859	724341		plus	helix-turn-helix domain-containing protein			protein-coding			WP_012541779.1	helix-turn-helix domain-containing protein	160	CWM62_RS03610
NZ_PIOJ01000001.1	724377	725075		minus	urea ABC transporter ATP-binding subunit UrtE	urtE		protein-coding			WP_008804968.1	urea ABC transporter ATP-binding subunit UrtE	232	CWM62_RS03615
NZ_PIOJ01000001.1	725085	725882		minus	urea ABC transporter ATP-binding protein UrtD	urtD		protein-coding			WP_002904321.1	urea ABC transporter ATP-binding protein UrtD	265	CWM62_RS03620
NZ_PIOJ01000001.1	725882	726955		minus	urea ABC transporter permease subunit UrtC	urtC		protein-coding			WP_008804969.1	urea ABC transporter permease subunit UrtC	357	CWM62_RS03625
NZ_PIOJ01000001.1	726955	728529		minus	urea ABC transporter permease subunit UrtB	urtB		protein-coding			WP_008804970.1	urea ABC transporter permease subunit UrtB	524	CWM62_RS03630
NZ_PIOJ01000001.1	728591	729862		minus	urea ABC transporter substrate-binding protein	urtA		protein-coding			WP_012968272.1	urea ABC transporter substrate-binding protein	423	CWM62_RS03635
NZ_PIOJ01000001.1	730033	731136		minus	cobalamin-independent methionine synthase II family protein			protein-coding			WP_100696202.1	cobalamin-independent methionine synthase II family protein	367	CWM62_RS03640
NZ_PIOJ01000001.1	731285	731683		minus	rhodanese-like domain-containing protein			protein-coding			WP_100696200.1	rhodanese-like domain-containing protein	132	CWM62_RS03645
NZ_PIOJ01000001.1	731751	732848		plus	transcriptional regulator FtrA	ftrA		protein-coding			WP_100696198.1	transcriptional regulator FtrA	365	CWM62_RS03650
NZ_PIOJ01000001.1	732817	733032		plus	DUF4177 domain-containing protein			protein-coding			WP_004205985.1	DUF4177 domain-containing protein	71	CWM62_RS03655
NZ_PIOJ01000001.1	733085	733525		minus	GNAT family N-acetyltransferase			protein-coding			WP_100696196.1	GNAT family N-acetyltransferase	146	CWM62_RS03660
NZ_PIOJ01000001.1	733791	734855		minus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_100696194.1	LacI family DNA-binding transcriptional regulator	354	CWM62_RS03665
NZ_PIOJ01000001.1	735052	738159		plus	beta-galactosidase			protein-coding			WP_100696192.1	beta-galactosidase	1035	CWM62_RS03670
NZ_PIOJ01000001.1	738214	739479		plus	MFS transporter			protein-coding			WP_100696190.1	MFS transporter	421	CWM62_RS03675
NZ_PIOJ01000001.1	739508	740596		minus	AAA family ATPase			protein-coding			WP_023322574.1	AAA family ATPase	362	CWM62_RS03680
NZ_PIOJ01000001.1	740683	740943		minus	hypothetical protein			protein-coding			WP_008804980.1	hypothetical protein	86	CWM62_RS03685
NZ_PIOJ01000001.1	741238	742098		plus	LEN family class A beta-lactamase	blaLEN		protein-coding			WP_100696188.1	LEN family class A beta-lactamase	286	CWM62_RS03690
NZ_PIOJ01000001.1	742117	742878		minus	DeoR/GlpR family DNA-binding transcription regulator			protein-coding			WP_074385925.1	DeoR/GlpR family DNA-binding transcription regulator	253	CWM62_RS03695
NZ_PIOJ01000001.1	743139	744041		plus	NAD(P)-dependent oxidoreductase			protein-coding			WP_100696186.1	NAD(P)-dependent oxidoreductase	300	CWM62_RS03700
NZ_PIOJ01000001.1	744053	745318		plus	four-carbon acid sugar kinase family protein			protein-coding			WP_100696184.1	four-carbon acid sugar kinase family protein	421	CWM62_RS03705
NZ_PIOJ01000001.1	745311	745931		plus	aldolase			protein-coding			WP_100680178.1	aldolase	206	CWM62_RS03710
NZ_PIOJ01000001.1	745936	746718		plus	HPr family phosphocarrier protein			protein-coding			WP_100696182.1	HPr family phosphocarrier protein	260	CWM62_RS03715
NZ_PIOJ01000001.1	746776	748140		plus	GntP family transporter			protein-coding			WP_100696180.1	GntP family transporter	454	CWM62_RS03720
NZ_PIOJ01000001.1	748567	749178		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_100696178.1	helix-turn-helix transcriptional regulator	203	CWM62_RS03725
NZ_PIOJ01000001.1	749624	750841		plus	diguanylate phosphodiesterase			protein-coding			WP_100696176.1	diguanylate phosphodiesterase	405	CWM62_RS03730
NZ_PIOJ01000001.1	750862	751374		minus	2-oxo-tetronate isomerase			protein-coding			WP_100696174.1	2-oxo-tetronate isomerase	170	CWM62_RS03735
NZ_PIOJ01000001.1	751543	752016		minus	Hsp20 family protein			protein-coding			WP_100680175.1	Hsp20 family protein	157	CWM62_RS03740
NZ_PIOJ01000001.1	752460	752552		minus	uncharacterized gene			pseudogene						CWM62_RS28210
NZ_PIOJ01000001.1	752512	752607		plus	YnaM/YnfT family protein			protein-coding			WP_272482055.1	YnaM/YnfT family protein	31	CWM62_RS29295
NZ_PIOJ01000001.1	753036	753665		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_100680568.1	helix-turn-helix transcriptional regulator	209	CWM62_RS03755
NZ_PIOJ01000001.1	754129	754668		minus	uncharacterized gene			pseudogene						CWM62_RS03760
NZ_PIOJ01000001.1	754888	755781		plus	LysR family transcriptional regulator			protein-coding			WP_100696166.1	LysR family transcriptional regulator	297	CWM62_RS03770
NZ_PIOJ01000001.1	755786	756379		minus	LysE family translocator			protein-coding			WP_100696164.1	LysE family translocator	197	CWM62_RS03775
NZ_PIOJ01000001.1	756525	757214		minus	VIT family protein			protein-coding			WP_074385938.1	VIT family protein	229	CWM62_RS03780
NZ_PIOJ01000001.1	757268	757849		minus	cytochrome b/b6 domain-containing protein			protein-coding			WP_100696899.1	cytochrome b/b6 domain-containing protein	193	CWM62_RS03785
NZ_PIOJ01000001.1	757947	758228		plus	hypothetical protein			protein-coding			WP_206053111.1	hypothetical protein	93	CWM62_RS03790
NZ_PIOJ01000001.1	758919	759830		minus	LysR family transcriptional regulator			protein-coding			WP_061154681.1	LysR family transcriptional regulator	303	CWM62_RS03800
NZ_PIOJ01000001.1	759932	760336		plus	carboxymuconolactone decarboxylase family protein			protein-coding			WP_061154682.1	carboxymuconolactone decarboxylase family protein	134	CWM62_RS03805
NZ_PIOJ01000001.1	760629	761261		plus	histidine phosphatase family protein			protein-coding			WP_100696160.1	histidine phosphatase family protein	210	CWM62_RS03810
NZ_PIOJ01000001.1	761329	762249		plus	LysR family transcriptional regulator			protein-coding			WP_100696158.1	LysR family transcriptional regulator	306	CWM62_RS03815
NZ_PIOJ01000001.1	762246	763940		minus	thiamine pyrophosphate-binding protein			protein-coding			WP_100696157.1	thiamine pyrophosphate-binding protein	564	CWM62_RS03820
NZ_PIOJ01000001.1	764329	764726		minus	uncharacterized gene			pseudogene						CWM62_RS03825
NZ_PIOJ01000001.1	764974	765501		minus	hypothetical protein			protein-coding			WP_100696155.1	hypothetical protein	175	CWM62_RS03830
NZ_PIOJ01000001.1	765613	766122		minus	hypothetical protein			protein-coding			WP_100696153.1	hypothetical protein	169	CWM62_RS03835
NZ_PIOJ01000001.1	766563	766883		minus	TonB family protein			protein-coding			WP_100696151.1	TonB family protein	106	CWM62_RS03840
NZ_PIOJ01000001.1	766965	767228		minus	immunity protein			protein-coding			WP_100696149.1	immunity protein	87	CWM62_RS03845
NZ_PIOJ01000001.1	767291	767416		minus	uncharacterized gene			pseudogene						CWM62_RS03850
NZ_PIOJ01000001.1	767457	767957		minus	hypothetical protein			protein-coding			WP_100696147.1	hypothetical protein	166	CWM62_RS03855
NZ_PIOJ01000001.1	768032	768190		minus	hypothetical protein			protein-coding			WP_165785882.1	hypothetical protein	52	CWM62_RS28220
NZ_PIOJ01000001.1	768201	768605		plus	tyrosine-type recombinase/integrase			protein-coding			WP_100696145.1	tyrosine-type recombinase/integrase	134	CWM62_RS03860
NZ_PIOJ01000001.1	768754	770799		minus	peptidyl-dipeptidase Dcp	dcp		protein-coding			WP_100696143.1	peptidyl-dipeptidase Dcp	681	CWM62_RS03865
NZ_PIOJ01000001.1	770930	771679		plus	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	ydfG		protein-coding			WP_061154691.1	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	249	CWM62_RS03870
NZ_PIOJ01000001.1	771771	772457		plus	GntR family transcriptional regulator			protein-coding			WP_008805006.1	GntR family transcriptional regulator	228	CWM62_RS03875
NZ_PIOJ01000001.1	772509	772940		minus	universal stress protein			protein-coding			WP_008805007.1	universal stress protein	143	CWM62_RS03880
NZ_PIOJ01000001.1	773208	774671		minus	fructuronate reductase			protein-coding			WP_100696141.1	fructuronate reductase	487	CWM62_RS03885
NZ_PIOJ01000001.1	774958	776241		minus	MFS transporter			protein-coding			WP_064170107.1	MFS transporter	427	CWM62_RS03890
NZ_PIOJ01000001.1	776356	776718		minus	YnfA family protein			protein-coding			WP_162493261.1	YnfA family protein	120	CWM62_RS03895
NZ_PIOJ01000001.1	776827	777168		plus	DUF1283 family protein			protein-coding			WP_061154695.1	DUF1283 family protein	113	CWM62_RS03900
NZ_PIOJ01000001.1	777247	777807		plus	spermidine N1-acetyltransferase	speG		protein-coding			WP_008805012.1	spermidine N1-acetyltransferase	186	CWM62_RS03905
NZ_PIOJ01000001.1	777801	778511		minus	YnfC family lipoprotein			protein-coding			WP_100696139.1	YnfC family lipoprotein	236	CWM62_RS03910
NZ_PIOJ01000001.1	778613	778882		plus	DUF1161 domain-containing protein			protein-coding			WP_008805014.1	DUF1161 domain-containing protein	89	CWM62_RS03915
NZ_PIOJ01000001.1	779051	781405		plus	uncharacterized gene			pseudogene						CWM62_RS03920
NZ_PIOJ01000001.1	781416	782033		plus	dimethylsulfoxide reductase subunit B	dmsB		protein-coding			WP_100696135.1	dimethylsulfoxide reductase subunit B	205	CWM62_RS03925
NZ_PIOJ01000001.1	782035	782892		plus	dimethyl sulfoxide reductase anchor subunit			protein-coding			WP_100696133.1	dimethyl sulfoxide reductase anchor subunit	285	CWM62_RS03930
NZ_PIOJ01000001.1	782934	783542		plus	Tat proofreading chaperone DmsD	dmsD		protein-coding			WP_008805018.1	Tat proofreading chaperone DmsD	202	CWM62_RS03935
NZ_PIOJ01000001.1	783676	784971		plus	voltage-gated ClC-type chloride channel ClcB	clcB		protein-coding			WP_100680149.1	voltage-gated ClC-type chloride channel ClcB	431	CWM62_RS03940
NZ_PIOJ01000001.1	784924	785619		minus	dethiobiotin synthase	bioD		protein-coding			WP_061154702.1	dethiobiotin synthase	231	CWM62_RS03945
NZ_PIOJ01000001.1	785747	786967		minus	ROK family transcriptional regulator			protein-coding			WP_044649713.1	ROK family transcriptional regulator	406	CWM62_RS03950
NZ_PIOJ01000001.1	787092	787994		minus	LysR family transcriptional regulator			protein-coding			WP_100680148.1	LysR family transcriptional regulator	300	CWM62_RS03955
NZ_PIOJ01000001.1	788125	789375		plus	MFS transporter			protein-coding			WP_008805023.1	MFS transporter	416	CWM62_RS03960
NZ_PIOJ01000001.1	789406	789498		minus	hypothetical protein			protein-coding			WP_004206050.1	hypothetical protein	30	CWM62_RS29095
NZ_PIOJ01000001.1	789724	791211		plus	carboxypeptidase M32			protein-coding			WP_100696132.1	carboxypeptidase M32	495	CWM62_RS03965
NZ_PIOJ01000001.1	791387	791806		plus	acid resistance repetitive basic protein Asr	asr		protein-coding			WP_043875352.1	acid resistance repetitive basic protein Asr	139	CWM62_RS03970
NZ_PIOJ01000001.1	792744	793556		plus	serine protease			protein-coding			WP_165785881.1	serine protease	270	CWM62_RS03980
NZ_PIOJ01000001.1	793557	795659		minus	EAL domain-containing protein			protein-coding			WP_227521608.1	EAL domain-containing protein	700	CWM62_RS03985
NZ_PIOJ01000001.1	795619	795762		plus	ArsR family transcriptional regulator			protein-coding			WP_226682127.1	ArsR family transcriptional regulator	47	CWM62_RS29100
NZ_PIOJ01000001.1	795819	796148		minus	multidrug efflux SMR transporter subunit KpnF	kpnF		protein-coding			WP_061154707.1	multidrug efflux SMR transporter subunit KpnF	109	CWM62_RS03990
NZ_PIOJ01000001.1	796135	796497		minus	multidrug efflux SMR transporter subunit KpnE	kpnE		protein-coding			WP_008805029.1	multidrug efflux SMR transporter subunit KpnE	120	CWM62_RS03995
NZ_PIOJ01000001.1	796939	797973		plus	AI-2E family transporter			protein-coding			WP_100680145.1	AI-2E family transporter	344	CWM62_RS04000
NZ_PIOJ01000001.1	798199	799854		plus	malonate decarboxylase subunit alpha	mdcA		protein-coding			WP_100680144.1	malonate decarboxylase subunit alpha	551	CWM62_RS04005
NZ_PIOJ01000001.1	799854	800696		plus	triphosphoribosyl-dephospho-CoA synthase			protein-coding			WP_100696126.1	triphosphoribosyl-dephospho-CoA synthase	280	CWM62_RS04010
NZ_PIOJ01000001.1	800714	801013		plus	malonate decarboxylase acyl carrier protein	mdcC		protein-coding			WP_012541865.1	malonate decarboxylase acyl carrier protein	99	CWM62_RS04015
NZ_PIOJ01000001.1	801006	801839		plus	biotin-independent malonate decarboxylase subunit beta			protein-coding			WP_012541866.1	biotin-independent malonate decarboxylase subunit beta	277	CWM62_RS04020
NZ_PIOJ01000001.1	801839	802639		plus	biotin-independent malonate decarboxylase subunit gamma	mdcE		protein-coding			WP_100696124.1	biotin-independent malonate decarboxylase subunit gamma	266	CWM62_RS04025
NZ_PIOJ01000001.1	802776	803735		plus	AEC family transporter			protein-coding			WP_012541868.1	AEC family transporter	319	CWM62_RS04030
NZ_PIOJ01000001.1	803739	804356		plus	malonate decarboxylase holo-ACP synthase			protein-coding			WP_100696122.1	malonate decarboxylase holo-ACP synthase	205	CWM62_RS04035
NZ_PIOJ01000001.1	804356	805258		plus	malonate decarboxylase subunit epsilon	mdcH		protein-coding			WP_100696120.1	malonate decarboxylase subunit epsilon	300	CWM62_RS04040
NZ_PIOJ01000001.1	805248	806174		minus	LysR substrate-binding domain-containing protein			protein-coding			WP_100696118.1	LysR substrate-binding domain-containing protein	308	CWM62_RS04045
NZ_PIOJ01000001.1	806345	807529		minus	multidrug effflux MFS transporter			protein-coding			WP_100696116.1	multidrug effflux MFS transporter	394	CWM62_RS04050
NZ_PIOJ01000001.1	807716	809326		minus	malate dehydrogenase (quinone)	mqo		protein-coding			WP_240613990.1	malate dehydrogenase (quinone)	536	CWM62_RS04055
NZ_PIOJ01000001.1	809636	810559		minus	N-acetylmuramic acid 6-phosphate etherase			protein-coding			WP_100696112.1	N-acetylmuramic acid 6-phosphate etherase	307	CWM62_RS04060
NZ_PIOJ01000001.1	810933	812549		plus	sensor histidine kinase			protein-coding			WP_100680137.1	sensor histidine kinase	538	CWM62_RS04065
NZ_PIOJ01000001.1	812546	813265		plus	two-component system response regulator DcuR	dcuR		protein-coding			WP_008805043.1	two-component system response regulator DcuR	239	CWM62_RS04070
NZ_PIOJ01000001.1	813246	814196		minus	FAD:protein FMN transferase			protein-coding			WP_100696109.1	FAD:protein FMN transferase	316	CWM62_RS04075
NZ_PIOJ01000001.1	814262	817039		minus	flavocytochrome c			protein-coding			WP_100696107.1	flavocytochrome c	925	CWM62_RS04080
NZ_PIOJ01000001.1	817681	819192		plus	anion permease			protein-coding			WP_012968326.1	anion permease	503	CWM62_RS04090
NZ_PIOJ01000001.1	819247	820899		plus	class I fumarate hydratase FumA	fumA		protein-coding			WP_100696105.1	class I fumarate hydratase FumA	550	CWM62_RS04095
NZ_PIOJ01000001.1	821064	822680		plus	mechanosensitive ion channel			protein-coding			WP_165785880.1	mechanosensitive ion channel	538	CWM62_RS04100
NZ_PIOJ01000002.1	167	1051		minus	phosphonate ABC transporter, permease protein PhnE	phnE		protein-coding			WP_100681363.1	phosphonate ABC transporter, permease protein PhnE	294	CWM62_RS04115
NZ_PIOJ01000002.1	1048	1920		minus	phosphonate ABC transporter, permease protein PhnE	phnE		protein-coding			WP_061155630.1	phosphonate ABC transporter, permease protein PhnE	290	CWM62_RS04120
NZ_PIOJ01000002.1	1988	2926		minus	phosphonate ABC transporter substrate-binding protein	phnD		protein-coding			WP_032691132.1	phosphonate ABC transporter substrate-binding protein	312	CWM62_RS04125
NZ_PIOJ01000002.1	2949	3791		minus	phosphonate ABC transporter ATP-binding protein	phnC		protein-coding			WP_061155629.1	phosphonate ABC transporter ATP-binding protein	280	CWM62_RS04130
NZ_PIOJ01000002.1	4636	5178		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_061155628.1	helix-turn-helix transcriptional regulator	180	CWM62_RS04135
NZ_PIOJ01000002.1	5253	5840		plus	common pilus major fimbrillin subunit EcpA	ecpA		protein-coding			WP_012542737.1	common pilus major fimbrillin subunit EcpA	195	CWM62_RS04140
NZ_PIOJ01000002.1	5899	6567		plus	hypothetical protein			protein-coding			WP_061155626.1	hypothetical protein	222	CWM62_RS04145
NZ_PIOJ01000002.1	6593	9118		plus	fimbrial usher EcpC	ecpC		protein-coding			WP_100681362.1	fimbrial usher EcpC	841	CWM62_RS04150
NZ_PIOJ01000002.1	9108	10751		plus	fimbrial adhesin EcpD	ecpD		protein-coding			WP_100681361.1	fimbrial adhesin EcpD	547	CWM62_RS04155
NZ_PIOJ01000002.1	10720	11430		plus	fimbria/pilus periplasmic chaperone			protein-coding			WP_061155623.1	fimbria/pilus periplasmic chaperone	236	CWM62_RS04160
NZ_PIOJ01000002.1	11434	12123		minus	amino acid ABC transporter permease			protein-coding			WP_008805320.1	amino acid ABC transporter permease	229	CWM62_RS04165
NZ_PIOJ01000002.1	12113	12865		minus	amino acid ABC transporter permease			protein-coding			WP_165785808.1	amino acid ABC transporter permease	250	CWM62_RS04170
NZ_PIOJ01000002.1	12862	13680		minus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_061155622.1	amino acid ABC transporter ATP-binding protein	272	CWM62_RS04175
NZ_PIOJ01000002.1	13682	14491		minus	ABC transporter substrate-binding protein			protein-coding			WP_002890106.1	ABC transporter substrate-binding protein	269	CWM62_RS04180
NZ_PIOJ01000002.1	14941	15117		plus	hypothetical protein			protein-coding			WP_077274703.1	hypothetical protein	58	CWM62_RS04190
NZ_PIOJ01000002.1	15234	15929		minus	ABC transporter ATP-binding protein			protein-coding			WP_004204908.1	ABC transporter ATP-binding protein	231	CWM62_RS04195
NZ_PIOJ01000002.1	15922	16704		minus	ABC transporter ATP-binding protein			protein-coding			WP_061155621.1	ABC transporter ATP-binding protein	260	CWM62_RS04200
NZ_PIOJ01000002.1	16691	17740		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_100697536.1	branched-chain amino acid ABC transporter permease	349	CWM62_RS04205
NZ_PIOJ01000002.1	17740	18639		minus	branched-chain amino acid ABC transporter permease			protein-coding			WP_002890128.1	branched-chain amino acid ABC transporter permease	299	CWM62_RS04210
NZ_PIOJ01000002.1	18659	19765		minus	ABC transporter substrate-binding protein			protein-coding			WP_004147267.1	ABC transporter substrate-binding protein	368	CWM62_RS04215
NZ_PIOJ01000002.1	19758	19901		plus	hypothetical protein			protein-coding			WP_162677947.1	hypothetical protein	47	CWM62_RS28225
NZ_PIOJ01000002.1	20331	21107		minus	ethanolamine ammonia-lyase subunit EutC	eutC		protein-coding			WP_064166043.1	ethanolamine ammonia-lyase subunit EutC	258	CWM62_RS04225
NZ_PIOJ01000002.1	21104	22492		minus	ethanolamine ammonia-lyase subunit EutB			protein-coding			WP_100697540.1	ethanolamine ammonia-lyase subunit EutB	462	CWM62_RS04230
NZ_PIOJ01000002.1	22502	23881		minus	ethanolamine permease	eat		protein-coding			WP_061155617.1	ethanolamine permease	459	CWM62_RS04235
NZ_PIOJ01000002.1	23944	24072		plus	hypothetical protein			protein-coding			WP_165785931.1	hypothetical protein	42	CWM62_RS28230
NZ_PIOJ01000002.1	24155	25564		plus	S-methylmethionine permease	mmuP		protein-coding			WP_100681357.1	S-methylmethionine permease	469	CWM62_RS04240
NZ_PIOJ01000002.1	25551	26483		plus	homocysteine S-methyltransferase	mmuM		protein-coding			WP_100697542.1	homocysteine S-methyltransferase	310	CWM62_RS04245
NZ_PIOJ01000002.1	26694	27656		plus	taurine ABC transporter substrate-binding protein	tauA		protein-coding			WP_008805331.1	taurine ABC transporter substrate-binding protein	320	CWM62_RS04250
NZ_PIOJ01000002.1	27668	28435		plus	taurine ABC transporter ATP-binding subunit	tauB		protein-coding			WP_023288561.1	taurine ABC transporter ATP-binding subunit	255	CWM62_RS04255
NZ_PIOJ01000002.1	28432	29259		plus	taurine ABC transporter permease TauC	tauC		protein-coding			WP_074386773.1	taurine ABC transporter permease TauC	275	CWM62_RS04260
NZ_PIOJ01000002.1	29256	30107		plus	taurine dioxygenase	tauD		protein-coding			WP_004144604.1	taurine dioxygenase	283	CWM62_RS04265
NZ_PIOJ01000002.1	30282	32000		minus	GNAT family N-acyltransferase			protein-coding			WP_100697544.1	GNAT family N-acyltransferase	572	CWM62_RS04270
NZ_PIOJ01000002.1	32179	32670		minus	transposase			protein-coding			WP_100697546.1	transposase	163	CWM62_RS04275
NZ_PIOJ01000002.1	32926	33900		minus	porphobilinogen synthase	hemB		protein-coding			WP_002890201.1	porphobilinogen synthase	324	CWM62_RS04280
NZ_PIOJ01000002.1	34006	35166		minus	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	ampH		protein-coding			WP_061155613.1	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	386	CWM62_RS04285
NZ_PIOJ01000002.1	35386	35898		plus	isochorismatase family protein			protein-coding			WP_074194103.1	isochorismatase family protein	170	CWM62_RS04290
NZ_PIOJ01000002.1	36016	37236		plus	peptide antibiotic transporter SbmA	sbmA		protein-coding			WP_061155611.1	peptide antibiotic transporter SbmA	406	CWM62_RS04295
NZ_PIOJ01000002.1	37255	38361		plus	DUF1615 domain-containing protein			protein-coding			WP_100697548.1	DUF1615 domain-containing protein	368	CWM62_RS04300
NZ_PIOJ01000002.1	38358	38660		minus	YaiY family protein			protein-coding			WP_061155609.1	YaiY family protein	100	CWM62_RS04305
NZ_PIOJ01000002.1	38914	39117		plus	DUF2754 family protein			protein-coding			WP_012968852.1	DUF2754 family protein	67	CWM62_RS04310
NZ_PIOJ01000002.1	39149	40246		minus	D-alanine--D-alanine ligase	ddlA		protein-coding			WP_100697852.1	D-alanine--D-alanine ligase	365	CWM62_RS04315
NZ_PIOJ01000002.1	40346	41029		plus	extensin family protein			protein-coding			WP_100681350.1	extensin family protein	227	CWM62_RS04320
NZ_PIOJ01000002.1	41199	42398		plus	multidrug efflux MFS transporter			protein-coding			WP_061155607.1	multidrug efflux MFS transporter	399	CWM62_RS04325
NZ_PIOJ01000002.1	42577	43341		plus	gluconate 5-dehydrogenase	idnO		protein-coding			WP_061155606.1	gluconate 5-dehydrogenase	254	CWM62_RS04330
NZ_PIOJ01000002.1	43438	44727		plus	MFS transporter			protein-coding			WP_061155605.1	MFS transporter	429	CWM62_RS04335
