Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PIOI01000002.1	137698	137961		minus	GrxA family glutaredoxin			protein-coding			WP_002896352.1	GrxA family glutaredoxin	87	CWM60_RS02810
NZ_PIOI01000002.1	138164	138451		plus	YbjC family protein			protein-coding			WP_074386444.1	YbjC family protein	95	CWM60_RS02815
NZ_PIOI01000002.1	138435	139157		plus	nitroreductase NfsA	nfsA		protein-coding			WP_074386443.1	nitroreductase NfsA	240	CWM60_RS02820
NZ_PIOI01000002.1	139272	140174		plus	30S ribosomal protein S6--L-glutamate ligase	rimK		protein-coding			WP_061155214.1	30S ribosomal protein S6--L-glutamate ligase	300	CWM60_RS02825
NZ_PIOI01000002.1	140263	140742		plus	YbjN domain-containing protein			protein-coding			WP_061155213.1	YbjN domain-containing protein	159	CWM60_RS02830
NZ_PIOI01000002.1	141091	142203		plus	spermidine/putrescine ABC transporter substrate-binding protein PotF	potF		protein-coding			WP_074386442.1	spermidine/putrescine ABC transporter substrate-binding protein PotF	370	CWM60_RS02835
NZ_PIOI01000002.1	142367	143500		plus	putrescine ABC transporter ATP-binding subunit PotG	potG		protein-coding			WP_074386615.1	putrescine ABC transporter ATP-binding subunit PotG	377	CWM60_RS02840
NZ_PIOI01000002.1	143511	144464		plus	putrescine ABC transporter permease PotH	potH		protein-coding			WP_061155211.1	putrescine ABC transporter permease PotH	317	CWM60_RS02845
NZ_PIOI01000002.1	144461	145306		plus	putrescine ABC transporter permease PotI	potI		protein-coding			WP_002896372.1	putrescine ABC transporter permease PotI	281	CWM60_RS02850
NZ_PIOI01000002.1	145364	145852		plus	DUF2593 family protein			protein-coding			WP_100729801.1	DUF2593 family protein	162	CWM60_RS02855
NZ_PIOI01000002.1	145894	147021		plus	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	rlmC		protein-coding			WP_100729800.1	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC	375	CWM60_RS02860
NZ_PIOI01000002.1	147100	147816		plus	response regulator transcription factor			protein-coding			WP_025712995.1	response regulator transcription factor	238	CWM60_RS02865
NZ_PIOI01000002.1	147813	149285		plus	histidine kinase dimerization/phospho-acceptor domain-containing protein			protein-coding			WP_100729799.1	histidine kinase dimerization/phospho-acceptor domain-containing protein	490	CWM60_RS02870
NZ_PIOI01000002.1	149368	150099		minus	arginine ABC transporter substrate-binding protein ArtJ	artJ		protein-coding			WP_008805821.1	arginine ABC transporter substrate-binding protein ArtJ	243	CWM60_RS02875
NZ_PIOI01000002.1	150284	150952		minus	arginine ABC transporter permease ArtM	artM		protein-coding			WP_008805822.1	arginine ABC transporter permease ArtM	222	CWM60_RS02880
NZ_PIOI01000002.1	150952	151668		minus	arginine ABC transporter permease ArtQ	artQ		protein-coding			WP_023288989.1	arginine ABC transporter permease ArtQ	238	CWM60_RS02885
NZ_PIOI01000002.1	151675	152406		minus	arginine ABC transporter substrate-binding protein ArtI	artI		protein-coding			WP_002896390.1	arginine ABC transporter substrate-binding protein ArtI	243	CWM60_RS02890
NZ_PIOI01000002.1	152427	153155		minus	arginine ABC transporter ATP-binding protein ArtP	artP		protein-coding			WP_012968630.1	arginine ABC transporter ATP-binding protein ArtP	242	CWM60_RS02895
NZ_PIOI01000002.1	153382	153897		minus	lipoprotein			protein-coding			WP_025712993.1	lipoprotein	171	CWM60_RS02900
NZ_PIOI01000002.1	154151	154423		minus	DUF1471 family periplasmic protein YahO	yahO		protein-coding			WP_008805825.1	DUF1471 family periplasmic protein YahO	90	CWM60_RS02905
NZ_PIOI01000002.1	154794	155933		plus	GGDEF domain-containing protein			protein-coding			WP_100676012.1	GGDEF domain-containing protein	379	CWM60_RS02910
NZ_PIOI01000002.1	155965	156795		plus	N-acetylmuramoyl-L-alanine amidase			protein-coding			WP_100729798.1	N-acetylmuramoyl-L-alanine amidase	276	CWM60_RS02915
NZ_PIOI01000002.1	156792	157805		minus	NAD(P)-dependent oxidoreductase			protein-coding			WP_008805828.1	NAD(P)-dependent oxidoreductase	337	CWM60_RS02920
NZ_PIOI01000002.1	157893	159335		minus	SDR family oxidoreductase			protein-coding			WP_100729797.1	SDR family oxidoreductase	480	CWM60_RS02925
NZ_PIOI01000002.1	159346	160347		minus	low-specificity L-threonine aldolase	ltaE		protein-coding			WP_100631465.1	low-specificity L-threonine aldolase	333	CWM60_RS02930
NZ_PIOI01000002.1	160386	162104		minus	ubiquinone-dependent pyruvate dehydrogenase	poxB		protein-coding			WP_074386614.1	ubiquinone-dependent pyruvate dehydrogenase	572	CWM60_RS02935
NZ_PIOI01000002.1	162256	162690		plus	DoxX family protein			protein-coding			WP_074386433.1	DoxX family protein	144	CWM60_RS02940
NZ_PIOI01000002.1	162898	163866		minus	NADH oxidoreductase	hcr		protein-coding			WP_100729795.1	NADH oxidoreductase	322	CWM60_RS02950
NZ_PIOI01000002.1	163877	165529		minus	hydroxylamine reductase	hcp		protein-coding			WP_100631535.1	hydroxylamine reductase	550	CWM60_RS02955
NZ_PIOI01000002.1	165673	166572		minus	lysine exporter LysO family protein			protein-coding			WP_048329829.1	lysine exporter LysO family protein	299	CWM60_RS02960
NZ_PIOI01000002.1	166688	167383		minus	aquaporin Z	aqpZ		protein-coding			WP_002896434.1	aquaporin Z	231	CWM60_RS02965
NZ_PIOI01000002.1	167803	169461		plus	ATP-dependent endonuclease			protein-coding			WP_100631467.1	ATP-dependent endonuclease	552	CWM60_RS02970
NZ_PIOI01000002.1	169599	170714		plus	macrolide transporter subunit MacA	macA		protein-coding			WP_061155198.1	macrolide transporter subunit MacA	371	CWM60_RS02975
NZ_PIOI01000002.1	170711	172651		plus	macrolide ABC transporter ATP-binding protein/permease MacB	macB		protein-coding			WP_061155197.1	macrolide ABC transporter ATP-binding protein/permease MacB	646	CWM60_RS02980
NZ_PIOI01000002.1	172718	172939		minus	cold shock-like protein CspD	cspD		protein-coding			WP_002896516.1	cold shock-like protein CspD	73	CWM60_RS02985
NZ_PIOI01000002.1	173265	173582		plus	ATP-dependent Clp protease adapter ClpS	clpS		protein-coding			WP_002896520.1	ATP-dependent Clp protease adapter ClpS	105	CWM60_RS02990
NZ_PIOI01000002.1	173613	175892		plus	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		protein-coding			WP_061155196.1	ATP-dependent Clp protease ATP-binding subunit ClpA	759	CWM60_RS02995
NZ_PIOI01000002.1	176011	176229		minus	translation initiation factor IF-1	infA		protein-coding			WP_001040187.1	translation initiation factor IF-1	72	CWM60_RS03000
NZ_PIOI01000002.1	176581	177285		minus	leucyl/phenylalanyl-tRNA--protein transferase	aat		protein-coding			WP_061155195.1	leucyl/phenylalanyl-tRNA--protein transferase	234	CWM60_RS03005
NZ_PIOI01000002.1	177325	179046		minus	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	cydC		protein-coding			WP_100631468.1	cysteine/glutathione ABC transporter ATP-binding protein/permease CydC	573	CWM60_RS03010
NZ_PIOI01000002.1	179047	180813		minus	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	cydD		protein-coding			WP_100729794.1	cysteine/glutathione ABC transporter permease/ATP-binding protein CydD	588	CWM60_RS03015
NZ_PIOI01000002.1	180928	181896		minus	thioredoxin-disulfide reductase	trxB		protein-coding			WP_012542328.1	thioredoxin-disulfide reductase	322	CWM60_RS03020
NZ_PIOI01000002.1	182429	182923		plus	leucine-responsive transcriptional regulator Lrp	lrp		protein-coding			WP_000228469.1	leucine-responsive transcriptional regulator Lrp	164	CWM60_RS03025
NZ_PIOI01000002.1	183059	187174		plus	DNA translocase FtsK	ftsK		protein-coding			WP_100729793.1	DNA translocase FtsK	1371	CWM60_RS03030
NZ_PIOI01000002.1	187297	187908		plus	outer membrane lipoprotein chaperone LolA	lolA		protein-coding			WP_061155191.1	outer membrane lipoprotein chaperone LolA	203	CWM60_RS03035
NZ_PIOI01000002.1	187917	189260		plus	replication-associated recombination protein RarA	rarA		protein-coding			WP_061155190.1	replication-associated recombination protein RarA	447	CWM60_RS03040
NZ_PIOI01000002.1	189352	190644		plus	serine--tRNA ligase	serS		protein-coding			WP_049003789.1	serine--tRNA ligase	430	CWM60_RS03045
NZ_PIOI01000002.1	190845	193283		plus	dimethylsulfoxide reductase subunit A	dmsA		protein-coding			WP_100631471.1	dimethylsulfoxide reductase subunit A	812	CWM60_RS03050
NZ_PIOI01000002.1	193294	193911		plus	DMSO/selenate family reductase complex B subunit			protein-coding			WP_100631472.1	DMSO/selenate family reductase complex B subunit	205	CWM60_RS03055
NZ_PIOI01000002.1	193913	194776		plus	dimethyl sulfoxide reductase anchor subunit family protein			protein-coding			WP_074386421.1	dimethyl sulfoxide reductase anchor subunit family protein	287	CWM60_RS03060
NZ_PIOI01000002.1	195051	196199		plus	MFS transporter			protein-coding			WP_100676007.1	MFS transporter	382	CWM60_RS03070
NZ_PIOI01000002.1	196367	197107		minus	pyruvate formate lyase 1-activating protein	pflA		protein-coding			WP_100729791.1	pyruvate formate lyase 1-activating protein	246	CWM60_RS03075
NZ_PIOI01000002.1	197300	199582		minus	formate C-acetyltransferase	pflB		protein-coding			WP_061155185.1	formate C-acetyltransferase	760	CWM60_RS03080
NZ_PIOI01000002.1	199634	200491		minus	formate transporter FocA	focA		protein-coding			WP_061155184.1	formate transporter FocA	285	CWM60_RS03085
NZ_PIOI01000002.1	200877	202637		minus	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	ycaO		protein-coding			WP_061156392.1	30S ribosomal protein S12 methylthiotransferase accessory factor YcaO	586	CWM60_RS03090
NZ_PIOI01000002.1	202754	203446		plus	DUF421 domain-containing protein			protein-coding			WP_061155183.1	DUF421 domain-containing protein	230	CWM60_RS03095
NZ_PIOI01000002.1	203635	204723		plus	3-phosphoserine/phosphohydroxythreonine transaminase	serC		protein-coding			WP_074386419.1	3-phosphoserine/phosphohydroxythreonine transaminase	362	CWM60_RS03100
NZ_PIOI01000002.1	204797	206080		plus	3-phosphoshikimate 1-carboxyvinyltransferase	aroA		protein-coding			WP_074386418.1	3-phosphoshikimate 1-carboxyvinyltransferase	427	CWM60_RS03105
NZ_PIOI01000002.1	206255	206938		plus	(d)CMP kinase	cmk		protein-coding			WP_012542319.1	(d)CMP kinase	227	CWM60_RS03110
NZ_PIOI01000002.1	207072	208745		plus	30S ribosomal protein S1	rpsA		protein-coding			WP_061155180.1	30S ribosomal protein S1	557	CWM60_RS03115
NZ_PIOI01000002.1	208897	209184		plus	integration host factor subunit beta	ihfB		protein-coding			WP_004100704.1	integration host factor subunit beta	95	CWM60_RS03120
NZ_PIOI01000002.1	209390	211654		plus	ComEC family protein			protein-coding			WP_074386417.1	ComEC family protein	754	CWM60_RS03125
NZ_PIOI01000002.1	211691	213439		plus	lipid A ABC transporter ATP-binding protein/permease MsbA	msbA		protein-coding			WP_061155178.1	lipid A ABC transporter ATP-binding protein/permease MsbA	582	CWM60_RS03130
NZ_PIOI01000002.1	213436	214416		plus	tetraacyldisaccharide 4'-kinase	lpxK		protein-coding			WP_100729790.1	tetraacyldisaccharide 4'-kinase	326	CWM60_RS03135
NZ_PIOI01000002.1	214471	215700		plus	winged helix-turn-helix domain-containing protein			protein-coding			WP_074386415.1	winged helix-turn-helix domain-containing protein	409	CWM60_RS03140
NZ_PIOI01000002.1	215764	215946		plus	protein YcaR	ycaR		protein-coding			WP_004201390.1	protein YcaR	60	CWM60_RS03145
NZ_PIOI01000002.1	215943	216689		plus	3-deoxy-manno-octulosonate cytidylyltransferase	kdsB		protein-coding			WP_100631478.1	3-deoxy-manno-octulosonate cytidylyltransferase	248	CWM60_RS03150
NZ_PIOI01000002.1	216827	217720		plus	YcbJ family phosphotransferase			protein-coding			WP_074386413.1	YcbJ family phosphotransferase	297	CWM60_RS03155
NZ_PIOI01000002.1	217697	218476		minus	envelope biogenesis factor ElyC	elyC		protein-coding			WP_100729789.1	envelope biogenesis factor ElyC	259	CWM60_RS03160
NZ_PIOI01000002.1	218598	219398		plus	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	cmoM		protein-coding			WP_016160569.1	tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM	266	CWM60_RS03165
NZ_PIOI01000002.1	219395	220717		plus	chromosome partition protein MukF	mukF		protein-coding			WP_008805866.1	chromosome partition protein MukF	440	CWM60_RS03170
NZ_PIOI01000002.1	220698	221402		plus	chromosome partition protein MukE	mukE		protein-coding			WP_074386412.1	chromosome partition protein MukE	234	CWM60_RS03175
NZ_PIOI01000002.1	221402	225850		plus	chromosome partition protein MukB	mukB		protein-coding			WP_100729788.1	chromosome partition protein MukB	1482	CWM60_RS03180
NZ_PIOI01000002.1	226051	227844		plus	L,D-transpeptidase	ldtD		protein-coding			WP_074386410.1	L,D-transpeptidase	597	CWM60_RS03185
NZ_PIOI01000002.1	228148	228699		plus	YcbK family protein			protein-coding			WP_061156391.1	YcbK family protein	183	CWM60_RS03195
NZ_PIOI01000002.1	228713	229360		plus	MBL fold metallo-hydrolase			protein-coding			WP_061155170.1	MBL fold metallo-hydrolase	215	CWM60_RS03200
NZ_PIOI01000002.1	229437	230627		minus	amino acid aminotransferase			protein-coding			WP_061155169.1	amino acid aminotransferase	396	CWM60_RS03205
NZ_PIOI01000002.1	230815	231894		minus	porin OmpK35	ompK35		protein-coding			WP_061155168.1	porin OmpK35	359	CWM60_RS03210
NZ_PIOI01000002.1	232486	233886		minus	asparagine--tRNA ligase	asnS		protein-coding			WP_039103039.1	asparagine--tRNA ligase	466	CWM60_RS03215
NZ_PIOI01000002.1	234063	234524		minus	Lrp/AsnC family transcriptional regulator			protein-coding			WP_074386408.1	Lrp/AsnC family transcriptional regulator	153	CWM60_RS03220
NZ_PIOI01000002.1	234894	236108		plus	diaminopropionate ammonia-lyase	dpaL		protein-coding			WP_227521710.1	diaminopropionate ammonia-lyase	404	CWM60_RS03225
NZ_PIOI01000002.1	236231	237520		plus	aromatic amino acid transport family protein			protein-coding			WP_074386406.1	aromatic amino acid transport family protein	429	CWM60_RS03230
NZ_PIOI01000002.1	237545	238783		plus	Zn-dependent hydrolase			protein-coding			WP_074386405.1	Zn-dependent hydrolase	412	CWM60_RS03235
NZ_PIOI01000002.1	238802	239965		plus	M20 aminoacylase family protein			protein-coding			WP_100631484.1	M20 aminoacylase family protein	387	CWM60_RS03240
NZ_PIOI01000002.1	240010	241212		minus	nicotinate phosphoribosyltransferase	pncB		protein-coding			WP_100729787.1	nicotinate phosphoribosyltransferase	400	CWM60_RS03245
NZ_PIOI01000002.1	241539	244154		plus	aminopeptidase N	pepN		protein-coding			WP_061155167.1	aminopeptidase N	871	CWM60_RS03250
NZ_PIOI01000002.1	244252	245025		minus	aliphatic sulfonates ABC transporter ATP-binding protein	ssuB		protein-coding			WP_074386401.1	aliphatic sulfonates ABC transporter ATP-binding protein	257	CWM60_RS03255
NZ_PIOI01000002.1	245022	245813		minus	aliphatic sulfonate ABC transporter permease SsuC	ssuC		protein-coding			WP_100729786.1	aliphatic sulfonate ABC transporter permease SsuC	263	CWM60_RS03260
NZ_PIOI01000002.1	245824	246969		minus	FMNH2-dependent alkanesulfonate monooxygenase	ssuD		protein-coding			WP_061155165.1	FMNH2-dependent alkanesulfonate monooxygenase	381	CWM60_RS03265
NZ_PIOI01000002.1	246929	247928		minus	uncharacterized gene			pseudogene						CWM60_RS03270
NZ_PIOI01000002.1	247921	248496		minus	NADPH-dependent FMN reductase	ssuE		protein-coding			WP_008805880.1	NADPH-dependent FMN reductase	191	CWM60_RS03275
NZ_PIOI01000002.1	248745	249755		plus	quinone-dependent dihydroorotate dehydrogenase	pyrD		protein-coding			WP_074386399.1	quinone-dependent dihydroorotate dehydrogenase	336	CWM60_RS03280
NZ_PIOI01000002.1	249925	250467		plus	cell division protein ZapC	zapC		protein-coding			WP_061155162.1	cell division protein ZapC	180	CWM60_RS03285
NZ_PIOI01000002.1	250464	251573		minus	YcbX family protein			protein-coding			WP_100729785.1	YcbX family protein	369	CWM60_RS03290
NZ_PIOI01000002.1	251673	253778		plus	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	rlmKL		protein-coding			WP_100729784.1	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	701	CWM60_RS03295
NZ_PIOI01000002.1	253791	255698		plus	ABC transporter ATP-binding protein			protein-coding			WP_061155159.1	ABC transporter ATP-binding protein	635	CWM60_RS03300
NZ_PIOI01000002.1	255713	256981		plus	membrane integrity-associated transporter subunit PqiA	pqiA		protein-coding			WP_074386396.1	membrane integrity-associated transporter subunit PqiA	422	CWM60_RS03305
NZ_PIOI01000002.1	256971	258608		plus	intermembrane transport protein PqiB	pqiB		protein-coding			WP_074386395.1	intermembrane transport protein PqiB	545	CWM60_RS03310
NZ_PIOI01000002.1	258608	259171		plus	membrane integrity-associated transporter subunit PqiC	pqiC		protein-coding			WP_074386394.1	membrane integrity-associated transporter subunit PqiC	187	CWM60_RS03315
NZ_PIOI01000002.1	259425	259592		plus	ribosome modulation factor	rmf		protein-coding			WP_002898396.1	ribosome modulation factor	55	CWM60_RS03325
NZ_PIOI01000002.1	259661	260179		minus	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	fabA		protein-coding			WP_012542300.1	bifunctional 3-hydroxydecanoyl-ACP dehydratase/trans-2-decenoyl-ACP isomerase	172	CWM60_RS03330
NZ_PIOI01000002.1	260249	262006		minus	Lon protease family protein			protein-coding			WP_100631486.1	Lon protease family protein	585	CWM60_RS03335
NZ_PIOI01000002.1	262192	262644		plus	macrodomain Ter protein MatP	matP		protein-coding			WP_008805891.1	macrodomain Ter protein MatP	150	CWM60_RS03340
NZ_PIOI01000002.1	262752	263804		minus	porin OmpA	ompA		protein-coding			WP_008805892.1	porin OmpA	350	CWM60_RS03345
NZ_PIOI01000002.1	264157	264666		minus	SOS-induced cell division inhibitor SulA	sulA		protein-coding			WP_100729783.1	SOS-induced cell division inhibitor SulA	169	CWM60_RS03350
NZ_PIOI01000002.1	265017	265613		plus	TfoX/Sxy family DNA transformation protein			protein-coding			WP_074386392.1	TfoX/Sxy family DNA transformation protein	198	CWM60_RS03355
NZ_PIOI01000002.1	265627	267762		minus	YccS family putative transporter	yccS		protein-coding			WP_100729782.1	YccS family putative transporter	711	CWM60_RS03360
NZ_PIOI01000002.1	267780	268226		minus	YccF domain-containing protein			protein-coding			WP_100729781.1	YccF domain-containing protein	148	CWM60_RS03365
NZ_PIOI01000002.1	268351	270405		plus	DNA helicase IV	helD		protein-coding			WP_100729780.1	DNA helicase IV	684	CWM60_RS03370
NZ_PIOI01000002.1	270417	270875		minus	methylglyoxal synthase	mgsA		protein-coding			WP_008805898.1	methylglyoxal synthase	152	CWM60_RS03375
NZ_PIOI01000002.1	271029	271442		plus	CoA-binding protein			protein-coding			WP_002898434.1	CoA-binding protein	137	CWM60_RS03380
NZ_PIOI01000002.1	271472	271789		minus	heat shock protein HspQ	hspQ		protein-coding			WP_002898441.1	heat shock protein HspQ	105	CWM60_RS03385
NZ_PIOI01000002.1	271849	273051		minus	23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI	rlmI		protein-coding			WP_061155149.1	23S rRNA (cytosine(1962)-C(5))-methyltransferase RlmI	400	CWM60_RS03390
NZ_PIOI01000002.1	273242	273796		plus	YbhB/YbcL family Raf kinase inhibitor-like protein			protein-coding			WP_077268407.1	YbhB/YbcL family Raf kinase inhibitor-like protein	184	CWM60_RS03395
NZ_PIOI01000002.1	273814	274602		plus	AraC family transcriptional regulator			protein-coding			WP_061155147.1	AraC family transcriptional regulator	262	CWM60_RS03400
NZ_PIOI01000002.1	274651	274932		plus	acylphosphatase	yccX		protein-coding			WP_012542291.1	acylphosphatase	93	CWM60_RS03405
NZ_PIOI01000002.1	274929	275258		minus	sulfurtransferase TusE	tusE		protein-coding			WP_002898457.1	sulfurtransferase TusE	109	CWM60_RS03410
NZ_PIOI01000002.1	275348	276007		minus	FtsH protease modulator YccA	yccA		protein-coding			WP_002898458.1	FtsH protease modulator YccA	219	CWM60_RS03415
NZ_PIOI01000002.1	276276	277901		plus	ABC transporter substrate-binding protein			protein-coding			WP_100729779.1	ABC transporter substrate-binding protein	541	CWM60_RS03420
NZ_PIOI01000002.1	278048	278135		plus	tRNA-Ser			tRNA						CWM60_RS03425
NZ_PIOI01000002.1	278195	279232		minus	tyrosine-type recombinase/integrase			protein-coding			WP_100729778.1	tyrosine-type recombinase/integrase	345	CWM60_RS03430
NZ_PIOI01000002.1	279236	279460		minus	DUF4224 domain-containing protein			protein-coding			WP_004199480.1	DUF4224 domain-containing protein	74	CWM60_RS03435
NZ_PIOI01000002.1	279670	279855		minus	hypothetical protein			protein-coding			WP_004141609.1	hypothetical protein	61	CWM60_RS29990
NZ_PIOI01000002.1	279857	280423		minus	siphovirus Gp157 family protein			protein-coding			WP_069135042.1	siphovirus Gp157 family protein	188	CWM60_RS03450
NZ_PIOI01000002.1	280423	282552		minus	hypothetical protein			protein-coding			WP_100729777.1	hypothetical protein	709	CWM60_RS03455
NZ_PIOI01000002.1	282597	282920		minus	hypothetical protein			protein-coding			WP_227521711.1	hypothetical protein	107	CWM60_RS03460
NZ_PIOI01000002.1	283761	284168		minus	helix-turn-helix domain-containing protein			protein-coding			WP_100729776.1	helix-turn-helix domain-containing protein	135	CWM60_RS03465
NZ_PIOI01000002.1	284251	284451		plus	Cro/CI family transcriptional regulator			protein-coding			WP_100729775.1	Cro/CI family transcriptional regulator	66	CWM60_RS03470
NZ_PIOI01000002.1	284512	284958		plus	toxin YdaT family protein			protein-coding			WP_100729774.1	toxin YdaT family protein	148	CWM60_RS03475
NZ_PIOI01000002.1	284979	285200		plus	hypothetical protein			protein-coding			WP_004141593.1	hypothetical protein	73	CWM60_RS03480
NZ_PIOI01000002.1	285203	286186		plus	helix-turn-helix domain-containing protein			protein-coding			WP_004191078.1	helix-turn-helix domain-containing protein	327	CWM60_RS03485
NZ_PIOI01000002.1	286183	287571		plus	replicative DNA helicase			protein-coding			WP_100729773.1	replicative DNA helicase	462	CWM60_RS03490
NZ_PIOI01000002.1	287610	288260		plus	hypothetical protein			protein-coding			WP_009308333.1	hypothetical protein	216	CWM60_RS03495
NZ_PIOI01000002.1	288264	288497		plus	hypothetical protein			protein-coding			WP_080922675.1	hypothetical protein	77	CWM60_RS03500
NZ_PIOI01000002.1	288738	289430		plus	hypothetical protein			protein-coding			WP_103215074.1	hypothetical protein	230	CWM60_RS28575
NZ_PIOI01000002.1	289443	290123		plus	hypothetical protein			protein-coding			WP_133123792.1	hypothetical protein	226	CWM60_RS03505
NZ_PIOI01000002.1	290120	290647		plus	hypothetical protein			protein-coding			WP_100729771.1	hypothetical protein	175	CWM60_RS03510
NZ_PIOI01000002.1	291023	291214		plus	hypothetical protein			protein-coding			WP_100729770.1	hypothetical protein	63	CWM60_RS03520
NZ_PIOI01000002.1	291283	291876		plus	DUF1367 family protein			protein-coding			WP_100729769.1	DUF1367 family protein	197	CWM60_RS03525
NZ_PIOI01000002.1	291887	292189		plus	Ref family recombination enhancement nuclease			protein-coding			WP_009308344.1	Ref family recombination enhancement nuclease	100	CWM60_RS03530
NZ_PIOI01000002.1	292177	292533		plus	helix-turn-helix domain-containing protein			protein-coding			WP_064145708.1	helix-turn-helix domain-containing protein	118	CWM60_RS03535
NZ_PIOI01000002.1	292530	292763		plus	hypothetical protein			protein-coding			WP_023279624.1	hypothetical protein	77	CWM60_RS03540
NZ_PIOI01000002.1	292747	293007		plus	hypothetical protein			protein-coding			WP_009308351.1	hypothetical protein	86	CWM60_RS03545
NZ_PIOI01000002.1	293014	293466		plus	DNA-packaging protein			protein-coding			WP_020947865.1	DNA-packaging protein	150	CWM60_RS03550
NZ_PIOI01000002.1	293551	294945		plus	hypothetical protein			protein-coding			WP_100729768.1	hypothetical protein	464	CWM60_RS03555
NZ_PIOI01000002.1	294945	296609		plus	portal protein			protein-coding			WP_100729767.1	portal protein	554	CWM60_RS03560
NZ_PIOI01000002.1	296612	296935		plus	GTP-binding protein			protein-coding			WP_100729766.1	GTP-binding protein	107	CWM60_RS03565
NZ_PIOI01000002.1	296922	297647		plus	hypothetical protein			protein-coding			WP_100729765.1	hypothetical protein	241	CWM60_RS03570
NZ_PIOI01000002.1	297658	298653		plus	hypothetical protein			protein-coding			WP_004191051.1	hypothetical protein	331	CWM60_RS03575
NZ_PIOI01000002.1	298692	299165		plus	hypothetical protein			protein-coding			WP_100729764.1	hypothetical protein	157	CWM60_RS03580
NZ_PIOI01000002.1	299227	299832		plus	hypothetical protein			protein-coding			WP_100729819.1	hypothetical protein	201	CWM60_RS03585
NZ_PIOI01000002.1	299832	302108		plus	hypothetical protein			protein-coding			WP_100729763.1	hypothetical protein	758	CWM60_RS03590
NZ_PIOI01000002.1	302101	302502		plus	hypothetical protein			protein-coding			WP_100729762.1	hypothetical protein	133	CWM60_RS03595
NZ_PIOI01000002.1	302505	302786		plus	hypothetical protein			protein-coding			WP_016197572.1	hypothetical protein	93	CWM60_RS03600
NZ_PIOI01000002.1	302786	303217		plus	hypothetical protein			protein-coding			WP_022644612.1	hypothetical protein	143	CWM60_RS29745
NZ_PIOI01000002.1	303221	303718		plus	hypothetical protein			protein-coding			WP_100729761.1	hypothetical protein	165	CWM60_RS03610
NZ_PIOI01000002.1	303830	304201		plus	hypothetical protein			protein-coding			WP_100729760.1	hypothetical protein	123	CWM60_RS03615
NZ_PIOI01000002.1	304202	306916		plus	transglycosylase SLT domain-containing protein			protein-coding			WP_100729759.1	transglycosylase SLT domain-containing protein	904	CWM60_RS03620
NZ_PIOI01000002.1	306900	308606		plus	hypothetical protein			protein-coding			WP_226649875.1	hypothetical protein	568	CWM60_RS03625
NZ_PIOI01000002.1	308606	311530		plus	hypothetical protein			protein-coding			WP_100729757.1	hypothetical protein	974	CWM60_RS03630
NZ_PIOI01000002.1	311531	311743		minus	hypothetical protein			protein-coding			WP_032451348.1	hypothetical protein	70	CWM60_RS03635
NZ_PIOI01000002.1	311807	312460		minus	hypothetical protein			protein-coding			WP_009308364.1	hypothetical protein	217	CWM60_RS03640
NZ_PIOI01000002.1	312605	312757		minus	transmembrane anchored protein			protein-coding			WP_071786703.1	transmembrane anchored protein	50	CWM60_RS29995
NZ_PIOI01000002.1	312790	312921		minus	hypothetical protein			protein-coding			WP_023343144.1	hypothetical protein	43	CWM60_RS29945
NZ_PIOI01000002.1	313087	313302		plus	phage holin			protein-coding			WP_004199490.1	phage holin	71	CWM60_RS03650
NZ_PIOI01000002.1	313304	313843		plus	lysozyme			protein-coding			WP_004199518.1	lysozyme	179	CWM60_RS03655
NZ_PIOI01000002.1	313840	314370		plus	hypothetical protein			protein-coding			WP_009308366.1	hypothetical protein	176	CWM60_RS03660
NZ_PIOI01000002.1	314367	314519		plus	DUF1378 family protein			protein-coding			WP_004199504.1	DUF1378 family protein	50	CWM60_RS03665
NZ_PIOI01000002.1	314611	317334		plus	hypothetical protein			protein-coding			WP_227523014.1	hypothetical protein	907	CWM60_RS29750
NZ_PIOI01000002.1	317341	317634		plus	hypothetical protein			protein-coding			WP_100729756.1	hypothetical protein	97	CWM60_RS03675
NZ_PIOI01000002.1	317812	318000		plus	hypothetical protein			protein-coding			WP_133123791.1	hypothetical protein	62	CWM60_RS28580
NZ_PIOI01000002.1	318012	318284		plus	hypothetical protein			protein-coding			WP_133123790.1	hypothetical protein	90	CWM60_RS28585
NZ_PIOI01000002.1	318408	318776		minus	hypothetical protein			protein-coding			WP_100729755.1	hypothetical protein	122	CWM60_RS03680
