Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_PION01000001.1	389801	390457		plus	formate dehydrogenase-N subunit gamma	fdnI		protein-coding			WP_048330292.1	formate dehydrogenase-N subunit gamma	218	CWM57_RS01975
NZ_PION01000001.1	390510	390836		minus	CcdB family protein			protein-coding			WP_074385734.1	CcdB family protein	108	CWM57_RS01980
NZ_PION01000001.1	390833	391018		minus	hypothetical protein			protein-coding			WP_025711567.1	hypothetical protein	61	CWM57_RS01985
NZ_PION01000001.1	391197	392015		minus	polyphosphate kinase 2	ppk2		protein-coding			WP_012541603.1	polyphosphate kinase 2	272	CWM57_RS01990
NZ_PION01000001.1	392102	392539		minus	VOC family protein			protein-coding			WP_012968112.1	VOC family protein	145	CWM57_RS01995
NZ_PION01000001.1	392818	393972		plus	MFS transporter AraJ	araJ		protein-coding			WP_038422617.1	MFS transporter AraJ	384	CWM57_RS02000
NZ_PION01000001.1	393979	395070		minus	alkylhydroperoxidase domain protein			protein-coding			WP_100675523.1	alkylhydroperoxidase domain protein	363	CWM57_RS02005
NZ_PION01000001.1	395080	396066		minus	putative FMN-dependent luciferase-like monooxygenase			protein-coding			WP_165784121.1	putative FMN-dependent luciferase-like monooxygenase	328	CWM57_RS02010
NZ_PION01000001.1	396066	397682		minus	ABC transporter ATP-binding protein			protein-coding			WP_074385738.1	ABC transporter ATP-binding protein	538	CWM57_RS02015
NZ_PION01000001.1	397679	398527		minus	ABC transporter permease			protein-coding			WP_100630541.1	ABC transporter permease	282	CWM57_RS02020
NZ_PION01000001.1	398524	399468		minus	ABC transporter permease			protein-coding			WP_008804745.1	ABC transporter permease	314	CWM57_RS02025
NZ_PION01000001.1	399479	401101		minus	TIGR04028 family ABC transporter substrate-binding protein			protein-coding			WP_100630540.1	TIGR04028 family ABC transporter substrate-binding protein	540	CWM57_RS02030
NZ_PION01000001.1	401259	402269		minus	alcohol dehydrogenase AdhP	adhP		protein-coding			WP_060875756.1	alcohol dehydrogenase AdhP	336	CWM57_RS02035
NZ_PION01000001.1	402523	403122		plus	inorganic diphosphatase			protein-coding			WP_074385741.1	inorganic diphosphatase	199	CWM57_RS02040
NZ_PION01000001.1	403437	403526		plus	uncharacterized gene			pseudogene						CWM57_RS28290
NZ_PION01000001.1	403842	403994		minus	uncharacterized gene			pseudogene						CWM57_RS28110
NZ_PION01000001.1	403926	404243		plus	GNAT family N-acetyltransferase			protein-coding			WP_224286201.1	GNAT family N-acetyltransferase	105	CWM57_RS28115
NZ_PION01000001.1	404281	405996		minus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_100675525.1	ABC-F family ATP-binding cassette domain-containing protein	571	CWM57_RS02050
NZ_PION01000001.1	406355	407041		minus	hypothetical protein			protein-coding			WP_100630537.1	hypothetical protein	228	CWM57_RS02055
NZ_PION01000001.1	407038	407733		minus	glycosyl transferase			protein-coding			WP_100675526.1	glycosyl transferase	231	CWM57_RS02060
NZ_PION01000001.1	407917	409614		minus	NAD-dependent malic enzyme			protein-coding			WP_100675527.1	NAD-dependent malic enzyme	565	CWM57_RS02065
NZ_PION01000001.1	409670	409798		plus	hypothetical protein			protein-coding			WP_046619973.1	hypothetical protein	42	CWM57_RS27350
NZ_PION01000001.1	409795	409935		minus	stationary-phase-induced ribosome-associated protein	sra		protein-coding			WP_012541615.1	stationary-phase-induced ribosome-associated protein	46	CWM57_RS02070
NZ_PION01000001.1	410113	410964		minus	Vmh family MBL fold metallo-hydrolase			protein-coding			WP_100675528.1	Vmh family MBL fold metallo-hydrolase	283	CWM57_RS02075
NZ_PION01000001.1	411079	411972		plus	LysR family transcriptional regulator			protein-coding			WP_074386184.1	LysR family transcriptional regulator	297	CWM57_RS02080
NZ_PION01000001.1	412040	412285		minus	DUF2543 family protein			protein-coding			WP_100675529.1	DUF2543 family protein	81	CWM57_RS02085
NZ_PION01000001.1	412452	413366		minus	SDR family oxidoreductase			protein-coding			WP_162677465.1	SDR family oxidoreductase	304	CWM57_RS02090
NZ_PION01000001.1	414022	414207		plus	general stress protein			protein-coding			WP_100675530.1	general stress protein	61	CWM57_RS02095
NZ_PION01000001.1	414409	414624		plus	hypothetical protein			protein-coding			WP_008804758.1	hypothetical protein	71	CWM57_RS02100
NZ_PION01000001.1	414648	415154		plus	DUF892 family protein			protein-coding			WP_074385747.1	DUF892 family protein	168	CWM57_RS02105
NZ_PION01000001.1	415172	415354		plus	hypothetical protein			protein-coding			WP_012968126.1	hypothetical protein	60	CWM57_RS02110
NZ_PION01000001.1	415409	417034		plus	alpha-amylase family protein			protein-coding			WP_100675531.1	alpha-amylase family protein	541	CWM57_RS02115
NZ_PION01000001.1	417031	418026		minus	SDR family oxidoreductase			protein-coding			WP_100675532.1	SDR family oxidoreductase	331	CWM57_RS02120
NZ_PION01000001.1	418341	418787		minus	DUF421 domain-containing protein			protein-coding			WP_061154478.1	DUF421 domain-containing protein	148	CWM57_RS02125
NZ_PION01000001.1	418796	419299		minus	hypothetical protein			protein-coding			WP_074385751.1	hypothetical protein	167	CWM57_RS02130
NZ_PION01000001.1	419445	419849		plus	YdeI family stress tolerance OB fold protein			protein-coding			WP_074385752.1	YdeI family stress tolerance OB fold protein	134	CWM57_RS02135
NZ_PION01000001.1	419874	420008		plus	hypothetical protein			protein-coding			WP_074385753.1	hypothetical protein	44	CWM57_RS27355
NZ_PION01000001.1	420122	420553		plus	OsmC family protein			protein-coding			WP_008804765.1	OsmC family protein	143	CWM57_RS02140
NZ_PION01000001.1	420657	421526		plus	oxygenase MpaB family protein			protein-coding			WP_074385754.1	oxygenase MpaB family protein	289	CWM57_RS02145
NZ_PION01000001.1	421530	422216		minus	ABC transporter substrate-binding protein			protein-coding			WP_100675533.1	ABC transporter substrate-binding protein	228	CWM57_RS02150
NZ_PION01000001.1	422437	423378		plus	cation diffusion facilitator family transporter			protein-coding			WP_100675534.1	cation diffusion facilitator family transporter	313	CWM57_RS02160
NZ_PION01000001.1	423623	424540		plus	bestrophin family ion channel			protein-coding			WP_049163577.1	bestrophin family ion channel	305	CWM57_RS02165
NZ_PION01000001.1	424862	427162		plus	FdhF/YdeP family oxidoreductase			protein-coding			WP_100675535.1	FdhF/YdeP family oxidoreductase	766	CWM57_RS02170
NZ_PION01000001.1	427308	428189		plus	LysR family transcriptional regulator			protein-coding			WP_100675536.1	LysR family transcriptional regulator	293	CWM57_RS02175
NZ_PION01000001.1	428593	429828		plus	PTS transporter subunit EIIC			protein-coding			WP_165784148.1	PTS transporter subunit EIIC	411	CWM57_RS02180
NZ_PION01000001.1	429879	432491		plus	family 78 glycoside hydrolase catalytic domain			protein-coding			WP_100675538.1	family 78 glycoside hydrolase catalytic domain	870	CWM57_RS02185
NZ_PION01000001.1	432534	433478		plus	helix-turn-helix transcriptional regulator			protein-coding			WP_004180047.1	helix-turn-helix transcriptional regulator	314	CWM57_RS02190
NZ_PION01000001.1	433665	434948		plus	carbohydrate porin			protein-coding			WP_070611552.1	carbohydrate porin	427	CWM57_RS02195
NZ_PION01000001.1	434981	435936		plus	uncharacterized gene			pseudogene						CWM57_RS02200
NZ_PION01000001.1	435972	436295		plus	PTS sugar transporter subunit IIB			protein-coding			WP_025711521.1	PTS sugar transporter subunit IIB	107	CWM57_RS02205
NZ_PION01000001.1	436305	436619		plus	PTS lactose/cellobiose transporter subunit IIA			protein-coding			WP_004180041.1	PTS lactose/cellobiose transporter subunit IIA	104	CWM57_RS02210
NZ_PION01000001.1	436660	438066		minus	MFS transporter			protein-coding			WP_100675540.1	MFS transporter	468	CWM57_RS02215
NZ_PION01000001.1	438329	439390		plus	cell division protein ZapE	zapE		protein-coding			WP_100675541.1	cell division protein ZapE	353	CWM57_RS02220
NZ_PION01000001.1	439425	441602		minus	catalase/peroxidase HPI	katG		protein-coding			WP_100675542.1	catalase/peroxidase HPI	725	CWM57_RS02225
NZ_PION01000001.1	442042	442674		plus	LysE family translocator			protein-coding			WP_100675543.1	LysE family translocator	210	CWM57_RS02230
NZ_PION01000001.1	442896	444806		plus	penicillin-binding protein 2	mrdA		protein-coding			WP_165784122.1	penicillin-binding protein 2	636	CWM57_RS02235
NZ_PION01000001.1	444918	445667		plus	glutamine amidotransferase			protein-coding			WP_100675544.1	glutamine amidotransferase	249	CWM57_RS02240
NZ_PION01000001.1	445651	447936		minus	pyrroloquinoline quinone biosynthesis protein PqqF	pqqF		protein-coding			WP_100675545.1	pyrroloquinoline quinone biosynthesis protein PqqF	761	CWM57_RS28005
NZ_PION01000001.1	447936	449078		minus	pyrroloquinoline quinone biosynthesis protein PqqE	pqqE		protein-coding			WP_074385764.1	pyrroloquinoline quinone biosynthesis protein PqqE	380	CWM57_RS02250
NZ_PION01000001.1	449065	449343		minus	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	pqqD		protein-coding			WP_100675546.1	pyrroloquinoline quinone biosynthesis peptide chaperone PqqD	92	CWM57_RS02255
NZ_PION01000001.1	449346	450101		minus	pyrroloquinoline-quinone synthase PqqC	pqqC		protein-coding			WP_008804780.1	pyrroloquinoline-quinone synthase PqqC	251	CWM57_RS02260
NZ_PION01000001.1	450095	451021		minus	pyrroloquinoline quinone biosynthesis protein PqqB	pqqB		protein-coding			WP_100675547.1	pyrroloquinoline quinone biosynthesis protein PqqB	308	CWM57_RS02265
NZ_PION01000001.1	451076	451147		minus	pyrroloquinoline quinone precursor peptide PqqA	pqqA		protein-coding			WP_002905689.1	pyrroloquinoline quinone precursor peptide PqqA	23	CWM57_RS02270
NZ_PION01000001.1	451284	452303		minus	dipeptidase			protein-coding			WP_100675548.1	dipeptidase	339	CWM57_RS02275
NZ_PION01000001.1	452547	453539		plus	alpha/beta hydrolase			protein-coding			WP_100675549.1	alpha/beta hydrolase	330	CWM57_RS02280
NZ_PION01000001.1	453626	454366		plus	response regulator			protein-coding			WP_004180014.1	response regulator	246	CWM57_RS02285
NZ_PION01000001.1	454363	455706		plus	ATP-binding protein			protein-coding			WP_074385769.1	ATP-binding protein	447	CWM57_RS02290
NZ_PION01000001.1	455809	456999		plus	cytochrome c biogenesis protein/redoxin			protein-coding			WP_100630522.1	cytochrome c biogenesis protein/redoxin	396	CWM57_RS02295
NZ_PION01000001.1	457907	458800		minus	LysR substrate-binding domain-containing protein			protein-coding			WP_074385771.1	LysR substrate-binding domain-containing protein	297	CWM57_RS02300
NZ_PION01000001.1	459006	460487		minus	aspartate aminotransferase family protein			protein-coding			WP_165784124.1	aspartate aminotransferase family protein	493	CWM57_RS02305
NZ_PION01000001.1	460497	461882		minus	diaminobutyrate--2-oxoglutarate transaminase			protein-coding			WP_008804788.1	diaminobutyrate--2-oxoglutarate transaminase	461	CWM57_RS02310
NZ_PION01000001.1	462189	463124		minus	ABC transporter substrate-binding protein			protein-coding			WP_100675550.1	ABC transporter substrate-binding protein	311	CWM57_RS02315
NZ_PION01000001.1	463149	463889		minus	ABC transporter permease			protein-coding			WP_074385774.1	ABC transporter permease	246	CWM57_RS02320
NZ_PION01000001.1	463886	464614		minus	ABC transporter ATP-binding protein			protein-coding			WP_100675551.1	ABC transporter ATP-binding protein	242	CWM57_RS02325
NZ_PION01000001.1	464611	465306		minus	thiaminase II	tenA		protein-coding			WP_100630520.1	thiaminase II	231	CWM57_RS02330
NZ_PION01000001.1	465697	466818		plus	BamA/TamA family outer membrane protein			protein-coding			WP_100675552.1	BamA/TamA family outer membrane protein	373	CWM57_RS02335
NZ_PION01000001.1	466837	467787		plus	porin family protein			protein-coding			WP_165784125.1	porin family protein	316	CWM57_RS02340
NZ_PION01000001.1	467853	468959		plus	DUF4056 domain-containing protein			protein-coding			WP_100675553.1	DUF4056 domain-containing protein	368	CWM57_RS02345
NZ_PION01000001.1	468997	470169		minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WP_022065966.1	Gfo/Idh/MocA family oxidoreductase	390	CWM57_RS02350
NZ_PION01000001.1	470183	471106		minus	TIM barrel protein			protein-coding			WP_100675554.1	TIM barrel protein	307	CWM57_RS02355
NZ_PION01000001.1	471298	472338		minus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_074385780.1	LacI family DNA-binding transcriptional regulator	346	CWM57_RS02360
NZ_PION01000001.1	472738	473994		plus	sensor domain-containing diguanylate cyclase			protein-coding			WP_074385781.1	sensor domain-containing diguanylate cyclase	418	CWM57_RS02365
NZ_PION01000001.1	474119	475060		plus	hypothetical protein			protein-coding			WP_074385782.1	hypothetical protein	313	CWM57_RS02370
NZ_PION01000001.1	475121	476431		minus	guanine deaminase	guaD		protein-coding			WP_100630515.1	guanine deaminase	436	CWM57_RS02375
NZ_PION01000001.1	476533	478029		minus	NCS1 family nucleobase:cation symporter-1			protein-coding			WP_100675555.1	NCS1 family nucleobase:cation symporter-1	498	CWM57_RS02380
NZ_PION01000001.1	478174	478890		plus	GntR family transcriptional regulator			protein-coding			WP_002905523.1	GntR family transcriptional regulator	238	CWM57_RS02385
NZ_PION01000001.1	478890	479758		plus	uncharacterized gene			pseudogene						CWM57_RS02390
NZ_PION01000001.1	479646	480578		plus	allantoinase PuuE	puuE		protein-coding			WP_074385786.1	allantoinase PuuE	310	CWM57_RS02395
NZ_PION01000001.1	480764	481345		minus	hypothetical protein			protein-coding			WP_074385787.1	hypothetical protein	193	CWM57_RS02400
NZ_PION01000001.1	481511	482047		plus	dihydrofolate reductase family protein			protein-coding			WP_074385788.1	dihydrofolate reductase family protein	178	CWM57_RS02405
NZ_PION01000001.1	482296	482520		plus	hypothetical protein			protein-coding			WP_071839073.1	hypothetical protein	74	CWM57_RS02410
NZ_PION01000001.1	483354	484805		plus	circularly permuted type 2 ATP-grasp protein			protein-coding			WP_074386186.1	circularly permuted type 2 ATP-grasp protein	483	CWM57_RS02420
NZ_PION01000001.1	484811	485755		plus	alpha-E domain-containing protein			protein-coding			WP_074386187.1	alpha-E domain-containing protein	314	CWM57_RS02425
NZ_PION01000001.1	485752	489096		plus	transglutaminase family protein			protein-coding			WP_100675556.1	transglutaminase family protein	1114	CWM57_RS02430
NZ_PION01000001.1	489121	491667		plus	circularly permuted type 2 ATP-grasp protein			protein-coding			WP_074385791.1	circularly permuted type 2 ATP-grasp protein	848	CWM57_RS02435
NZ_PION01000001.1	491664	492545		plus	transglutaminase family protein			protein-coding			WP_074385792.1	transglutaminase family protein	293	CWM57_RS02440
NZ_PION01000001.1	492606	493367		minus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_061154520.1	amino acid ABC transporter ATP-binding protein	253	CWM57_RS02445
NZ_PION01000001.1	493376	494476		minus	amino acid ABC transporter permease			protein-coding			WP_074385793.1	amino acid ABC transporter permease	366	CWM57_RS02450
NZ_PION01000001.1	494492	495670		minus	amino acid ABC transporter permease			protein-coding			WP_100675557.1	amino acid ABC transporter permease	392	CWM57_RS02455
NZ_PION01000001.1	495741	496766		minus	amino acid ABC transporter substrate-binding protein			protein-coding			WP_061154523.1	amino acid ABC transporter substrate-binding protein	341	CWM57_RS02460
NZ_PION01000001.1	497315	498250		minus	LysR family transcriptional regulator			protein-coding			WP_074385796.1	LysR family transcriptional regulator	311	CWM57_RS02470
NZ_PION01000001.1	498350	498784		plus	DMT family transporter			protein-coding			WP_085334002.1	DMT family transporter	144	CWM57_RS02475
NZ_PION01000001.1	498794	499285		plus	DMT family transporter			protein-coding			WP_074385797.1	DMT family transporter	163	CWM57_RS02480
NZ_PION01000001.1	500127	501722		plus	carbohydrate porin			protein-coding			WP_100675558.1	carbohydrate porin	531	CWM57_RS02485
NZ_PION01000001.1	501993	503861		plus	beta-glucoside-specific PTS transporter subunit IIABC			protein-coding			WP_100675773.1	beta-glucoside-specific PTS transporter subunit IIABC	622	CWM57_RS02490
NZ_PION01000001.1	503866	505326		plus	family 1 glycosylhydrolase			protein-coding			WP_100675559.1	family 1 glycosylhydrolase	486	CWM57_RS02495
NZ_PION01000001.1	505350	506183		plus	PRD domain-containing protein			protein-coding			WP_004205815.1	PRD domain-containing protein	277	CWM57_RS02500
NZ_PION01000001.1	506256	507131		minus	LysR family transcriptional regulator			protein-coding			WP_100630501.1	LysR family transcriptional regulator	291	CWM57_RS02505
NZ_PION01000001.1	507261	507875		plus	glutathione transferase GstA	gstA		protein-coding			WP_100630499.1	glutathione transferase GstA	204	CWM57_RS02510
NZ_PION01000001.1	507924	508238		minus	PTS cellobiose transporter subunit IIB			protein-coding			WP_012968173.1	PTS cellobiose transporter subunit IIB	104	CWM57_RS02515
NZ_PION01000001.1	508340	509392		minus	helix-turn-helix domain-containing protein			protein-coding			WP_100675560.1	helix-turn-helix domain-containing protein	350	CWM57_RS02520
NZ_PION01000001.1	509565	510293		plus	alpha/beta hydrolase			protein-coding			WP_100675561.1	alpha/beta hydrolase	242	CWM57_RS02525
NZ_PION01000001.1	510415	510723		plus	YciI family protein			protein-coding			WP_064179717.1	YciI family protein	102	CWM57_RS02530
NZ_PION01000001.1	510787	512061		minus	beta-ketoacyl-ACP synthase II	fabF		protein-coding			WP_100630493.1	beta-ketoacyl-ACP synthase II	424	CWM57_RS02535
NZ_PION01000001.1	512081	513643		minus	DHA2 family efflux MFS transporter permease subunit			protein-coding			WP_074385805.1	DHA2 family efflux MFS transporter permease subunit	520	CWM57_RS02540
NZ_PION01000001.1	513640	514683		minus	HlyD family secretion protein			protein-coding			WP_100675562.1	HlyD family secretion protein	347	CWM57_RS02545
NZ_PION01000001.1	514667	515224		minus	helix-turn-helix domain-containing protein			protein-coding			WP_074385807.1	helix-turn-helix domain-containing protein	185	CWM57_RS02550
NZ_PION01000001.1	515221	515340		minus	uncharacterized gene			pseudogene						CWM57_RS27370
NZ_PION01000001.1	515542	515928		minus	oxalurate catabolism protein HpxZ	hpxZ		protein-coding			WP_100675563.1	oxalurate catabolism protein HpxZ	128	CWM57_RS02555
NZ_PION01000001.1	515925	517322		minus	AtzE family amidohydrolase			protein-coding			WP_061154539.1	AtzE family amidohydrolase	465	CWM57_RS02560
NZ_PION01000001.1	517319	517504		minus	oxalurate catabolism protein HpxX	hpxX		protein-coding			WP_100675564.1	oxalurate catabolism protein HpxX	61	CWM57_RS02565
NZ_PION01000001.1	517515	519101		minus	oxamate amidohydrolase	hpxW		protein-coding			WP_074385811.1	oxamate amidohydrolase	528	CWM57_RS02570
NZ_PION01000001.1	519281	520120		plus	MurR/RpiR family transcriptional regulator HpxU	hpxU		protein-coding			WP_100630485.1	MurR/RpiR family transcriptional regulator HpxU	279	CWM57_RS02575
NZ_PION01000001.1	520335	521120		plus	transporter substrate-binding domain-containing protein			protein-coding			WP_032754423.1	transporter substrate-binding domain-containing protein	261	CWM57_RS02580
NZ_PION01000001.1	521130	521795		plus	amino acid ABC transporter permease			protein-coding			WP_004176117.1	amino acid ABC transporter permease	221	CWM57_RS02585
NZ_PION01000001.1	521795	522451		plus	amino acid ABC transporter permease			protein-coding			WP_004179948.1	amino acid ABC transporter permease	218	CWM57_RS02590
NZ_PION01000001.1	522432	523169		plus	amino acid ABC transporter ATP-binding protein			protein-coding			WP_004179947.1	amino acid ABC transporter ATP-binding protein	245	CWM57_RS02595
NZ_PION01000001.1	523185	524426		plus	alanine--glyoxylate aminotransferase family protein			protein-coding			WP_032740606.1	alanine--glyoxylate aminotransferase family protein	413	CWM57_RS02600
NZ_PION01000001.1	524423	525682		plus	allantoate amidohydrolase	hpxK		protein-coding			WP_100675565.1	allantoate amidohydrolase	419	CWM57_RS02605
NZ_PION01000001.1	525715	526692		minus	nitronate monooxygenase			protein-coding			WP_100675566.1	nitronate monooxygenase	325	CWM57_RS02610
NZ_PION01000001.1	526867	527772		plus	LysR family transcriptional regulator			protein-coding			WP_165784149.1	LysR family transcriptional regulator	301	CWM57_RS02615
NZ_PION01000001.1	527861	528349		plus	E3 ubiquitin--protein ligase			protein-coding			WP_077268384.1	E3 ubiquitin--protein ligase	162	CWM57_RS02620
NZ_PION01000001.1	528581	529681		minus	NADH:flavin oxidoreductase/NADH oxidase			protein-coding			WP_100675567.1	NADH:flavin oxidoreductase/NADH oxidase	366	CWM57_RS02625
NZ_PION01000001.1	529789	531396		minus	FAD-NAD(P)-binding protein			protein-coding			WP_074385819.1	FAD-NAD(P)-binding protein	535	CWM57_RS02630
NZ_PION01000001.1	531673	532905		plus	MFS transporter			protein-coding			WP_100675568.1	MFS transporter	410	CWM57_RS02635
NZ_PION01000001.1	532946	533860		minus	DMT family transporter			protein-coding			WP_100675569.1	DMT family transporter	304	CWM57_RS02640
NZ_PION01000001.1	534063	535163		plus	iron-containing redox enzyme family protein			protein-coding			WP_100675570.1	iron-containing redox enzyme family protein	366	CWM57_RS02645
NZ_PION01000001.1	535139	535717		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_100630477.1	TetR/AcrR family transcriptional regulator	192	CWM57_RS02650
NZ_PION01000001.1	536056	536244		plus	hypothetical protein			protein-coding			WP_074385823.1	hypothetical protein	62	CWM57_RS02655
NZ_PION01000001.1	536315	536893		plus	GNAT family protein			protein-coding			WP_165784126.1	GNAT family protein	192	CWM57_RS02660
NZ_PION01000001.1	536931	538229		minus	oxalate/formate MFS antiporter	oxlT		protein-coding			WP_074385825.1	oxalate/formate MFS antiporter	432	CWM57_RS02665
NZ_PION01000001.1	538831	539889		plus	putative urea ABC transporter substrate-binding protein			protein-coding			WP_043875259.1	putative urea ABC transporter substrate-binding protein	352	CWM57_RS02670
NZ_PION01000001.1	539914	540729		plus	ABC transporter permease			protein-coding			WP_023297641.1	ABC transporter permease	271	CWM57_RS02675
NZ_PION01000001.1	540726	541502		plus	ABC transporter ATP-binding protein			protein-coding			WP_049165167.1	ABC transporter ATP-binding protein	258	CWM57_RS02680
NZ_PION01000001.1	541507	542235		plus	urea carboxylase-associated family protein			protein-coding			WP_008804847.1	urea carboxylase-associated family protein	242	CWM57_RS02685
NZ_PION01000001.1	542246	542881		plus	urea carboxylase-associated family protein			protein-coding			WP_074385826.1	urea carboxylase-associated family protein	211	CWM57_RS02690
NZ_PION01000001.1	543048	546653		plus	urea carboxylase	uca		protein-coding			WP_100675571.1	urea carboxylase	1201	CWM57_RS02695
NZ_PION01000001.1	546650	548446		plus	allophanate hydrolase	atzF		protein-coding			WP_100675572.1	allophanate hydrolase	598	CWM57_RS02700
NZ_PION01000001.1	548489	549127		minus	hypothetical protein			protein-coding			WP_074385829.1	hypothetical protein	212	CWM57_RS02705
NZ_PION01000001.1	549253	549918		minus	SDR family oxidoreductase			protein-coding			WP_100675573.1	SDR family oxidoreductase	221	CWM57_RS02710
NZ_PION01000001.1	550023	550943		plus	LysR family transcriptional regulator			protein-coding			WP_074385831.1	LysR family transcriptional regulator	306	CWM57_RS02715
NZ_PION01000001.1	550980	552032		minus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_032730998.1	LacI family DNA-binding transcriptional regulator	350	CWM57_RS02720
NZ_PION01000001.1	552250	552687		plus	PTS sugar transporter subunit IIA			protein-coding			WP_032733050.1	PTS sugar transporter subunit IIA	145	CWM57_RS02725
NZ_PION01000001.1	552699	552965		plus	PTS sugar transporter subunit IIB			protein-coding			WP_100675574.1	PTS sugar transporter subunit IIB	88	CWM57_RS02730
NZ_PION01000001.1	552996	554258		plus	PTS ascorbate transporter subunit IIC			protein-coding			WP_012968204.1	PTS ascorbate transporter subunit IIC	420	CWM57_RS02735
NZ_PION01000001.1	554282	554962		plus	D-allulose 6-phosphate 3-epimerase	alsE		protein-coding			WP_074385833.1	D-allulose 6-phosphate 3-epimerase	226	CWM57_RS02740
NZ_PION01000001.1	555071	555541		plus	PTS sugar transporter subunit IIA			protein-coding			WP_100630466.1	PTS sugar transporter subunit IIA	156	CWM57_RS02745
NZ_PION01000001.1	555598	555909		plus	fructose PTS transporter subunit IIB			protein-coding			WP_004179922.1	fructose PTS transporter subunit IIB	103	CWM57_RS02750
NZ_PION01000001.1	555952	557058		plus	PTS fructose transporter subunit IIC			protein-coding			WP_100630464.1	PTS fructose transporter subunit IIC	368	CWM57_RS02755
NZ_PION01000001.1	557244	557864		plus	LysE family translocator			protein-coding			WP_100630462.1	LysE family translocator	206	CWM57_RS02760
NZ_PION01000001.1	557922	559130		minus	MFS transporter			protein-coding			WP_100675575.1	MFS transporter	402	CWM57_RS02765
NZ_PION01000001.1	559234	560136		plus	LysR family transcriptional regulator			protein-coding			WP_100675576.1	LysR family transcriptional regulator	300	CWM57_RS02770
NZ_PION01000001.1	560178	561065		minus	LysR family transcriptional regulator			protein-coding			WP_100675577.1	LysR family transcriptional regulator	295	CWM57_RS02775
NZ_PION01000001.1	561225	562019		plus	N-acyl homoserine lactonase family protein			protein-coding			WP_165784127.1	N-acyl homoserine lactonase family protein	264	CWM57_RS02780
NZ_PION01000001.1	562230	563783		plus	DUF2272 domain-containing protein			protein-coding			WP_100675578.1	DUF2272 domain-containing protein	517	CWM57_RS02785
NZ_PION01000001.1	563801	565531		plus	patatin-like phospholipase family protein			protein-coding			WP_077268386.1	patatin-like phospholipase family protein	576	CWM57_RS02790
NZ_PION01000001.1	565708	566136		minus	cell envelope integrity TolA C-terminal domain-containing protein			protein-coding			WP_100675579.1	cell envelope integrity TolA C-terminal domain-containing protein	142	CWM57_RS02795
NZ_PION01000001.1	566248	567390		minus	M20 family metallopeptidase			protein-coding			WP_100675580.1	M20 family metallopeptidase	380	CWM57_RS02800
NZ_PION01000001.1	567390	568145		minus	glutamine amidotransferase			protein-coding			WP_100675581.1	glutamine amidotransferase	251	CWM57_RS02805
NZ_PION01000001.1	568160	569239		minus	phosphotriesterase-related protein			protein-coding			WP_100675582.1	phosphotriesterase-related protein	359	CWM57_RS02810
NZ_PION01000001.1	569243	570244		minus	ABC transporter permease			protein-coding			WP_016161045.1	ABC transporter permease	333	CWM57_RS02815
NZ_PION01000001.1	570263	571009		minus	ATP-binding cassette domain-containing protein			protein-coding			WP_165784150.1	ATP-binding cassette domain-containing protein	248	CWM57_RS02820
NZ_PION01000001.1	571389	572411		minus	LacI family DNA-binding transcriptional regulator			protein-coding			WP_004190069.1	LacI family DNA-binding transcriptional regulator	340	CWM57_RS02825
NZ_PION01000001.1	572757	573710		plus	substrate-binding domain-containing protein			protein-coding			WP_004151648.1	substrate-binding domain-containing protein	317	CWM57_RS02830
NZ_PION01000001.1	573712	574584		minus	PfkB family carbohydrate kinase			protein-coding			WP_100675583.1	PfkB family carbohydrate kinase	290	CWM57_RS02835
NZ_PION01000001.1	574611	575456		plus	BtpA/SgcQ family protein			protein-coding			WP_100675584.1	BtpA/SgcQ family protein	281	CWM57_RS02840
NZ_PION01000001.1	575456	576100		plus	TenA family protein			protein-coding			WP_074385844.1	TenA family protein	214	CWM57_RS02845
NZ_PION01000001.1	576478	578088		plus	ABC transporter substrate-binding protein			protein-coding			WP_061154583.1	ABC transporter substrate-binding protein	536	CWM57_RS02850
NZ_PION01000001.1	578066	579028		plus	ABC transporter permease			protein-coding			WP_077268387.1	ABC transporter permease	320	CWM57_RS02855
NZ_PION01000001.1	579021	579884		plus	ABC transporter permease			protein-coding			WP_077268388.1	ABC transporter permease	287	CWM57_RS02860
NZ_PION01000001.1	579881	581554		plus	ABC transporter ATP-binding protein			protein-coding			WP_100675585.1	ABC transporter ATP-binding protein	557	CWM57_RS02865
NZ_PION01000001.1	581740	583278		minus	DHA2 family efflux MFS transporter permease subunit			protein-coding			WP_100675586.1	DHA2 family efflux MFS transporter permease subunit	512	CWM57_RS02870
NZ_PION01000001.1	583289	584467		minus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WP_206052720.1	efflux RND transporter periplasmic adaptor subunit	392	CWM57_RS02875
NZ_PION01000001.1	584483	584938		minus	MarR family transcriptional regulator			protein-coding			WP_008804876.1	MarR family transcriptional regulator	151	CWM57_RS02880
